network,sd_method,method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN
SF-1,NS,CNM,0.55,0.6087256297956468,0.3933333333333333,0.04580341677584653,0.08205193755257525,72,2192,1358,99
SF-1,NS,LP,,0.9549146190215626,0.0,0.0,0.0,0,3541,9,171
SF-1,NS,LP,1.0,0.9549146190215626,0.0,0.0,0.0,0,3541,9,171
SF-1,NS,LP,0.55,0.863229916458427,0.07111111111111111,0.024014901490149017,0.03590450774693257,32,3150,400,139
SF-1,NS,IP,,0.9546143187212623,0.0,0.0,0.0,0,3540,10,171
SF-1,NS,IP,1.0,0.9546143187212623,0.0,0.0,0.0,0,3540,10,171
SF-1,NS,IP,0.55,0.8539206071491177,0.07111111111111111,0.024014901490149017,0.03590450774693257,32,3119,431,139
SF-1,NS,SRC,,0.7761307902342034,0.0911111111111111,0.023694409216846162,0.03760836490616892,17,2863,687,154
SF-1,NS,SRC,1.0,0.7693966618850859,0.09777777777777778,0.026479135080499604,0.041672868351426764,20,2835,715,151
SF-1,NS,SRC,0.55,0.5212843066390302,0.508888888888889,0.04169378870184991,0.07707291445817692,79,1859,1691,92
SF-1,NS,WP,,0.8916779573090344,0.02888888888888889,0.01656596915217605,0.021057042648406105,4,3302,248,167
SF-1,NS,WP,1.0,0.8911647923221852,0.02888888888888889,0.016407691216120332,0.020928730927007894,4,3300,250,167
SF-1,NS,WP,0.55,0.601899569987261,0.2488888888888889,0.027978523958411487,0.05030237158752063,52,2176,1374,119
SF-1,NS,BLOCD,,0.9529804021801012,0.04555555555555555,0.02105240438573772,0.028796977971335083,0,3534,16,171
SF-1,NS,BLOCD,1.0,0.9529804021801012,0.04888888888888889,0.02105240438573772,0.02943121611483479,0,3534,16,171
SF-1,NS,BLOCD,0.55,0.5783016576564896,0.4666666666666667,0.0374565383344589,0.06934700769973533,57,2104,1446,114
SF-2,NS,LN,,0.9453835418908526,0.014444444444444446,0.03800828800828801,0.020933460618430003,4,7061,101,332
SF-2,NS,LN,1.0,0.9453835418908526,0.014444444444444446,0.03800828800828801,0.020933460618430003,4,7061,101,332
SF-2,NS,LN,0.55,0.6032801429847515,0.37555555555555553,0.04104947383410078,0.07400946634568749,105,4425,2737,231
SF-2,NS,GN,,0.9409829571275127,0.011111111111111112,0.07828863346104725,0.01946031746031746,10,7022,140,326
SF-2,NS,GN,1.0,0.9301946332614127,0.02888888888888889,0.05578559926386014,0.03806539641140815,26,6920,242,310
SF-2,NS,GN,0.55,0.5853227366219476,0.3344444444444445,0.04268977642307109,0.07571499890107869,144,4207,2955,192
SF-2,NS,LV,,0.9458157172597585,0.015555555555555557,0.04601139601139601,0.023250552727646666,5,7063,99,331
SF-2,NS,LV,1.0,0.9458157172597585,0.015555555555555557,0.04601139601139601,0.023250552727646666,5,7063,99,331
SF-2,NS,LV,0.6,0.7367487412519984,0.2544444444444445,0.03769871355221189,0.06566799846924766,55,5484,1678,281
SF-2,NS,CNM,,0.947495392549588,0.012222222222222223,0.021212121212121213,0.015508559919436053,2,7078,84,334
SF-2,NS,CNM,1.0,0.946294191348387,0.012222222222222223,0.021212121212121213,0.015508559919436053,2,7068,94,334
SF-2,NS,CNM,0.55,0.62672884922874,0.3422222222222222,0.04219530897347347,0.0751275435297684,124,4568,2594,212
SF-2,NS,LP,,0.9575373466409195,0.0011111111111111111,0.1111111111111111,0.0022002200220022005,1,7154,8,335
SF-2,NS,LP,1.0,0.9575373466409195,0.0011111111111111111,0.1111111111111111,0.0022002200220022005,1,7154,8,335
SF-2,NS,LP,0.7,0.8635522841546054,0.08777777777777779,0.03481912144702842,0.04986007189611363,79,6344,818,257
SF-2,NS,IP,,0.9575373466409195,0.0011111111111111111,0.1111111111111111,0.0022002200220022005,1,7154,8,335
SF-2,NS,IP,1.0,0.9575373466409195,0.0011111111111111111,0.1111111111111111,0.0022002200220022005,1,7154,8,335
SF-2,NS,IP,0.7,0.8635522841546054,0.08777777777777779,0.03481912144702842,0.04986007189611363,79,6344,818,257
SF-2,NS,SRC,,0.8011304666003404,0.05777777777777778,0.03158999289951671,0.04084693119045387,43,5947,1215,293
SF-2,NS,SRC,1.0,0.7956204037912731,0.05777777777777778,0.030644693795566343,0.04004824286594672,43,5906,1256,293
SF-2,NS,SRC,0.55,0.5160606423628203,0.2877777777777778,0.03957522035206199,0.06958157727619195,156,3714,3448,180
SF-2,NS,WP,,0.8782474839302326,0.0044444444444444444,0.007089271332353264,0.005463611761895656,4,6564,598,332
SF-2,NS,WP,1.0,0.8761187052131664,0.0044444444444444444,0.006872135827511081,0.005397889674452227,4,6548,614,332
SF-2,NS,WP,0.55,0.5977806755690858,0.18555555555555556,0.029013074509731618,0.050180095360537275,95,4369,2793,241
SF-2,NS,BLOCD,,0.9511353854170381,0.02888888888888889,0.05555555555555555,0.03801169590643275,0,7107,55,336
SF-2,NS,BLOCD,1.0,0.9488580567732117,0.02888888888888889,0.05555555555555555,0.03801169590643275,0,7089,73,336
SF-2,NS,BLOCD,0.8,0.9197543772838151,0.09944444444444445,0.062162422839506175,0.07650303119524982,1,6871,291,335
SW-1,NS,LN,,0.8976440529130237,0.03777777777777778,0.060185185185185196,0.04641881957571939,8,2056,101,163
SW-1,NS,LN,1.0,0.8976440529130237,0.03777777777777778,0.060185185185185196,0.04641881957571939,8,2056,101,163
SW-1,NS,LN,0.65,0.6770942913083428,0.17777777777777776,0.04566518646213283,0.07266512417306879,38,1578,579,133
SW-1,NS,GN,,0.89720866553098,0.02888888888888889,0.04055080721747389,0.03374057865305131,4,2061,96,167
SW-1,NS,GN,1.0,0.8993552531685087,0.02888888888888889,0.04197530864197531,0.03422377080913666,4,2065,92,167
SW-1,NS,GN,0.65,0.7159613857386775,0.2644444444444444,0.05062931771500342,0.08498734838459715,35,1633,524,136
SW-1,NS,LV,,0.9000833751353987,0.062222222222222213,0.07901234567901233,0.0696192696192696,10,2058,99,161
SW-1,NS,LV,1.0,0.9000833751353987,0.062222222222222213,0.07901234567901233,0.0696192696192696,10,2058,99,161
SW-1,NS,LV,0.55,0.5851868656493985,0.4222222222222223,0.05171944491463332,0.09215099864874553,64,1311,846,107
SW-1,NS,CNM,,0.9043754713289095,0.04666666666666667,0.03254769921436588,0.03834891848493435,3,2077,80,168
SW-1,NS,CNM,1.0,0.9043754713289095,0.04666666666666667,0.03254769921436588,0.03834891848493435,3,2077,80,168
SW-1,NS,CNM,0.6,0.6249301263299303,0.4066666666666667,0.046051186028640424,0.08273357106117013,42,1436,721,129
SW-1,NS,LP,,0.8522854686136311,0.02888888888888889,0.01592990840302668,0.02053590822028711,4,1982,175,167
SW-1,NS,LP,1.0,0.8517127309274913,0.02888888888888889,0.015817901234567902,0.020442603459517508,4,1981,176,167
SW-1,NS,LP,0.8,0.7820665217580953,0.1466666666666667,0.055305925900268,0.08032313390261377,24,1820,337,147
SW-1,NS,IP,,0.8569725892511456,0.051111111111111114,0.021741221741221742,0.030506037530994613,5,1966,191,166
SW-1,NS,IP,1.0,0.8563340196470589,0.051111111111111114,0.021741221741221742,0.030506037530994613,5,1965,192,166
SW-1,NS,IP,0.65,0.635488496345058,0.4022222222222222,0.05407717913415729,0.09533671575370711,55,1422,735,116
SW-1,NS,SRC,,0.8050365636600989,0.07111111111111111,0.036975575864464746,0.04865306463300934,14,1865,292,157
SW-1,NS,SRC,1.0,0.8100483952295137,0.07111111111111111,0.03735770402437069,0.04898270232628419,14,1870,287,157
SW-1,NS,SRC,0.55,0.5223848106659761,0.47777777777777775,0.049586121428003296,0.08984743529153105,80,1132,1025,91
SW-1,NS,WP,,0.8671713088151892,0.07111111111111112,0.04527678440721919,0.05532675769068286,8,1996,161,163
SW-1,NS,WP,1.0,0.8613076703331521,0.07111111111111112,0.04527678440721919,0.05532675769068286,8,1987,170,163
SW-1,NS,WP,0.55,0.5533229492028273,0.4288888888888889,0.049223502288671867,0.08831150831214424,67,1221,936,104
SW-1,NS,BLOCD,,0.9003310468479702,0.05222222222222223,0.06576879910213243,0.05821786782502088,6,2064,93,165
SW-1,NS,BLOCD,1.0,0.9028001826504393,0.05222222222222223,0.06576879910213243,0.05821786782502088,6,2066,91,165
SW-1,NS,BLOCD,0.55,0.5368077590852083,0.4711111111111111,0.05628817259320489,0.10056131796972988,89,1163,994,82
SW-2,NS,LN,,0.9118793937348525,0.07666666666666667,0.05793650793650794,0.06599842767295597,11,4335,147,325
SW-2,NS,LN,1.0,0.9118793937348525,0.07666666666666667,0.05793650793650794,0.06599842767295597,11,4335,147,325
SW-2,NS,LN,0.7,0.7767925132800046,0.36666666666666664,0.06891165101722033,0.11601865541580188,71,3700,782,265
SW-2,NS,GN,,0.9029689056570176,0.0044444444444444444,0.030158730158730163,0.007747196738022425,4,4342,140,332
SW-2,NS,GN,1.0,0.9046767258783976,0.0044444444444444444,0.03235653235653235,0.007815380078153801,4,4347,135,332
SW-2,NS,GN,0.55,0.5482937403332814,0.4444444444444444,0.047212072408253675,0.08535692123793737,167,2406,2076,169
SW-2,NS,LV,,0.9122678822016584,0.025555555555555557,0.07351290684624018,0.03792656369975958,14,4338,144,322
SW-2,NS,LV,1.0,0.9122678822016584,0.025555555555555557,0.07351290684624018,0.03792656369975958,14,4338,144,322
SW-2,NS,LV,0.8,0.8446573974949355,0.17444444444444446,0.06858408398400653,0.09845850201774517,45,4007,475,291
SW-2,NS,CNM,,0.9162324789116494,0.006666666666666666,0.06936026936026936,0.012164157071154412,6,4376,106,330
SW-2,NS,CNM,1.0,0.9162324789116494,0.006666666666666666,0.06936026936026936,0.012164157071154412,6,4376,106,330
SW-2,NS,CNM,0.65,0.7051377495919575,0.3455555555555556,0.05193270278208573,0.09029516512722492,83,3335,1147,253
SW-2,NS,LP,,0.8418782025760803,0.1,0.031058387495679393,0.04739626068831848,14,4091,391,322
SW-2,NS,LP,1.0,0.8406148700554867,0.1111111111111111,0.032941626667054164,0.05081723259463918,15,4086,396,321
SW-2,NS,LP,0.55,0.5411639166346672,0.39,0.04156304171122037,0.07512036342640555,118,2567,1915,218
SW-2,NS,IP,,0.8674467332088569,0.12333333333333335,0.057050582452881304,0.07801403436502795,26,4139,343,310
SW-2,NS,IP,1.0,0.8672648819631757,0.12333333333333335,0.056889551857068094,0.07786334188312528,26,4138,344,310
SW-2,NS,IP,0.75,0.7565169190887973,0.2411111111111111,0.05783803786127165,0.09329609146675316,87,3551,931,249
SW-2,NS,SRC,,0.8260088755981009,0.15777777777777782,0.05774382755806684,0.08454551717260933,39,3977,505,297
SW-2,NS,SRC,1.0,0.8252958002445027,0.15777777777777782,0.05798003128010935,0.08479841847492371,39,3978,504,297
SW-2,NS,SRC,0.95,0.809857149389321,0.17333333333333334,0.05765085140224852,0.08652379602954759,44,3910,572,292
SW-2,NS,WP,,0.87631565485469,0.07555555555555556,0.03505368909853425,0.04788932358039655,10,4218,264,326
SW-2,NS,WP,1.0,0.8767153710241183,0.07555555555555556,0.035147059780140225,0.047976384655052315,10,4220,262,326
SW-2,NS,WP,0.55,0.571694184508671,0.3977777777777778,0.04415445779859814,0.07948577038831392,121,2646,1836,215
SW-2,NS,BLOCD,,0.9092135965166259,0.09444444444444447,0.06092359063373556,0.07406793383296119,10,4320,162,326
SW-2,NS,BLOCD,1.0,0.9020451377352638,0.09444444444444447,0.06092359063373556,0.07406793383296119,10,4312,170,326
SW-2,NS,BLOCD,0.55,0.5864679421314394,0.5222222222222223,0.05182914637491991,0.09429933792139819,127,2728,1754,209
Social,NS,LN,,0.9319122699345207,0.0012296881862099251,0.05749625888514778,0.002407878419276009,14,59261,172,4201
Social,NS,LN,1.0,0.52683680737492,0.41154025707260905,0.06396283913549455,0.11071761034083782,1928,31602,27831,2287
Social,NS,LN,0.55,0.5060144797348225,0.4331199706756023,0.06520701318426306,0.11334910832825258,2102,30097,29336,2113
Social,NS,LV,,0.9322146230449779,0.0011418533157663592,0.06129780042823521,0.0022419437799937837,13,59281,152,4202
Social,NS,LV,1.0,0.5292184073756429,0.455274627612868,0.06620153994734616,0.11559447323523646,1969,31713,27720,2246
Social,NS,LV,0.55,0.5114343630110297,0.47008759812594125,0.06652099494751638,0.11654936258370774,2057,30496,28937,2158
Social,NS,CNM,,0.9401149983117059,0.006419034577199589,0.07322051911246284,0.011803306828536664,56,52811,472,2894
Social,NS,CNM,1.0,0.5286155677067355,0.46987770018410213,0.05106897406455088,0.09212525300721706,1299,28435,24848,1651
Social,NS,CNM,0.55,0.505312879063162,0.4926648839007621,0.05177058507130924,0.09369539913256272,1440,26981,26302,1510
Social,NS,LP,,0.9548992903003831,0.002766798418972332,0.04545454545454545,0.005216095380029807,21,39792,299,1537
Social,NS,LP,1.0,0.5081696600376892,0.4762341504210727,0.03805238650534627,0.07047373266728403,761,20409,19682,797
Social,NS,LP,0.65,0.5009037430613846,0.4787374442287144,0.038251586791023216,0.07084276763824868,780,20086,20005,778
Social,NS,IP,,0.9017606449702791,0.0241407571089187,0.08326107792147086,0.03742925729640006,239,57120,2313,3976
Social,NS,IP,1.0,0.6149514754476758,0.40408908296617985,0.06560658802637995,0.11288546022192218,1505,37613,21820,2710
Social,NS,IP,0.55,0.5192727603780256,0.47818303648498783,0.06686862583736,0.1173299514847706,2082,30967,28466,2133
Social,NS,BLOCD,,0.9328791616318564,0.012992644694116793,0.08766233766233766,0.02263108252841317,21,59315,118,4194
Social,NS,BLOCD,1.0,0.5111015238823149,0.5060343513612942,0.06561240195756665,0.11616309923248637,2025,30509,28924,2190
Social,NS,BLOCD,0.7,0.5058117536976457,0.5079667185110526,0.06594409745403318,0.1167338403705433,2047,30149,29284,2168
Social,NS,GN,,0.9386307104495731,0.004233450561762783,0.05817121564072784,0.007892517675956567,7,53360,647,2943
Social,NS,GN,1.0,0.5707619545659218,0.43787727164995227,0.05034576011275206,0.09030816918948524,1282,31222,22785,1668
Social,NS,GN,0.55,0.541695985177634,0.46920682877546965,0.05072650439215218,0.09155490037809658,1384,29462,24545,1566
Social,NS,SRC,,0.4768791937732562,0.0,0.0,0.0,0,20094,21654,420
Social,NS,SRC,1.0,0.9201812100352598,0.009186351706036745,0.0022910154606528388,0.003667404463038553,7,38791,2957,413
Social,NS,SRC,0.55,0.7720432090456755,0.2926509186351706,0.01759085278906204,0.03318688650249858,223,32310,9438,197
Social,NS,WP,,0.8455847735751488,0.00868676000480177,0.026722953332276308,0.013111423976083355,59,41942,5956,1626
Social,NS,WP,1.0,0.5876140119099666,0.4527726296298703,0.03528667561731612,0.06547089969755493,795,28269,19629,890
Social,NS,WP,0.6,0.5657913098075661,0.47964038700087996,0.03557623449032395,0.06623931824864217,847,27140,20758,838
Karate club,NS,LN,,0.7332531658670962,0.10185185185185185,0.12962962962962962,0.11407407407407408,3,128,24,24
Karate club,NS,LN,1.0,0.7332531658670962,0.10185185185185185,0.12962962962962962,0.11407407407407408,3,128,24,24
Karate club,NS,LN,0.55,0.4632359658608144,0.537037037037037,0.14475897196485432,0.22804747567337907,13,68,84,14
Karate club,NS,GN,,0.7473315717583675,0.10185185185185185,0.12962962962962962,0.11407407407407408,3,131,21,24
Karate club,NS,GN,1.0,0.7538675194707859,0.10185185185185185,0.12962962962962962,0.11407407407407408,3,132,20,24
Karate club,NS,GN,0.6,0.5380455510426645,0.5,0.19753487253487254,0.283189959832434,13,81,71,14
Karate club,NS,LV,,0.727405212650722,0.10185185185185185,0.12962962962962962,0.11407407407407408,3,127,25,24
Karate club,NS,LV,1.0,0.727405212650722,0.10185185185185185,0.12962962962962962,0.11407407407407408,3,127,25,24
Karate club,NS,LV,0.55,0.5090025562498304,0.37037037037037035,0.13051994301994302,0.1930191834208898,11,78,74,16
Karate club,NS,CNM,,0.7487352577913593,0.10185185185185185,0.12962962962962962,0.11407407407407408,3,131,21,24
Karate club,NS,CNM,1.0,0.7487352577913593,0.10185185185185185,0.12962962962962962,0.11407407407407408,3,131,21,24
Karate club,NS,CNM,0.55,0.44431611721960357,0.6296296296296295,0.15719472974374935,0.25157955085963307,16,62,90,11
Karate club,NS,LP,,0.7437292802303794,0.037037037037037035,0.05555555555555555,0.04444444444444444,1,134,18,26
Karate club,NS,LP,1.0,0.7437292802303794,0.037037037037037035,0.05555555555555555,0.04444444444444444,1,134,18,26
Karate club,NS,LP,0.65,0.5855671266598415,0.5555555555555556,0.1704198851257675,0.26082897203769134,14,92,60,13
Karate club,NS,IP,,0.7461872307447455,0.06481481481481481,0.1111111111111111,0.08187134502923976,2,132,20,25
Karate club,NS,IP,1.0,0.7461872307447455,0.06481481481481481,0.1111111111111111,0.08187134502923976,2,132,20,25
Karate club,NS,IP,0.55,0.4820237751542997,0.6944444444444444,0.19971928942517178,0.3102204791721657,18,66,86,9
Karate club,NS,SRC,,0.5547521543244012,0.07407407407407407,0.044444444444444446,0.05555555555555555,2,99,53,25
Karate club,NS,SRC,1.0,0.6736380981905279,0.07407407407407407,0.06481481481481481,0.0691358024691358,2,119,33,25
Karate club,NS,SRC,0.55,0.6064043011590909,0.1388888888888889,0.0962962962962963,0.1137357830271216,4,103,49,23
Karate club,NS,WP,,0.7286433710956228,0.06481481481481481,0.1111111111111111,0.08187134502923976,2,129,23,25
Karate club,NS,WP,1.0,0.7286433710956228,0.06481481481481481,0.1111111111111111,0.08187134502923976,2,129,23,25
Karate club,NS,WP,0.55,0.48532730553639614,0.3425925925925926,0.11524216524216523,0.1724688285049206,9,79,73,18
Karate club,NS,BLOCD,,0.7367913873051397,0.08333333333333333,0.1111111111111111,0.09523809523809525,2,132,20,25
Karate club,NS,BLOCD,1.0,0.7498632827299763,0.08333333333333333,0.1111111111111111,0.09523809523809525,2,134,18,25
Karate club,NS,BLOCD,0.55,0.4913430021041334,0.6296296296296297,0.18036143232221663,0.28040038258905614,15,73,79,12
Średnio,Ensemble: JC-RC-NS,BLOCD,,0.8951829062212775,0.14761480217725587,0.25272555839736405,0.1863715826923721,64,73995,478,4950
Średnio,Ensemble: JC-RC-NS,BLOCD,1.0,0.8976605278796593,0.14596389214477964,0.25227104667751044,0.1849283438433743,57,73993,480,4957
Średnio,Ensemble: JC-RC-NS,BLOCD,0.6,0.7756588345077219,0.4160543558958434,0.17988564582027,0.2511736291946808,232,72336,2137,4782
Średnio,Ensemble: JC-RC-NS,LN,,0.8886705563975148,0.14906025561905778,0.156736913879771,0.1528022282622887,114,50066,599,2337
Średnio,Ensemble: JC-RC-NS,LN,1.0,0.8895335374180656,0.14839493821623737,0.15514961229246943,0.15169712051710044,113,50066,599,2338
Średnio,Ensemble: JC-RC-NS,LN,0.8,0.8345098208747715,0.26866903298924544,0.14814655585877454,0.19098322120469927,358,48151,2514,2093
Średnio,Ensemble: JC-RC-NS,GN,,0.8929983443818058,0.15828911811041727,0.17676143004960737,0.167016057918074,124,50063,602,2327
Średnio,Ensemble: JC-RC-NS,GN,1.0,0.8966239870614225,0.15746507054886666,0.18218917973819931,0.16892726657457732,121,50114,551,2330
Średnio,Ensemble: JC-RC-NS,GN,0.65,0.7945798982983142,0.415239679600945,0.14984809113353842,0.22022374779135054,520,44626,6039,1931
Średnio,Ensemble: JC-RC-NS,LV,,0.8884290088179766,0.1584253349841372,0.15700243060187039,0.15771067341021955,116,50073,592,2335
Średnio,Ensemble: JC-RC-NS,LV,1.0,0.8901897767256495,0.158038188255527,0.15592700042980154,0.15697549624039672,115,50074,591,2336
Średnio,Ensemble: JC-RC-NS,LV,0.75,0.8211801607609651,0.2922585986821678,0.137104374019755,0.1866482895441811,393,46625,4040,2058
Średnio,Ensemble: JC-RC-NS,CNM,,0.8966225253196283,0.13841959805736667,0.179355694621801,0.1562509341084278,102,50218,447,2349
Średnio,Ensemble: JC-RC-NS,CNM,1.0,0.8965805866900218,0.13717957858503615,0.17268088794699435,0.15289650663331625,97,50213,452,2354
Średnio,Ensemble: JC-RC-NS,CNM,0.6,0.7569735440677036,0.4397641088150625,0.12569499535472128,0.195508913755451,695,42379,8286,1756
Średnio,Ensemble: JC-RC-NS,LP,,0.8828262519224396,0.1290922239726876,0.3152442961595981,0.18317462302595072,82,49765,900,2369
Średnio,Ensemble: JC-RC-NS,LP,1.0,0.8839409501899717,0.1290922239726876,0.3142436204896938,0.18300531457111177,82,49791,874,2369
Średnio,Ensemble: JC-RC-NS,LP,0.6,0.7036484818729042,0.4354307742040174,0.21432920457399826,0.2872615566680541,927,33267,17398,1524
Średnio,Ensemble: JC-RC-NS,SRC,,0.7781631815212208,0.11571607451105156,0.037730868776506526,0.056906549314924684,222,45166,5499,2229
Średnio,Ensemble: JC-RC-NS,SRC,1.0,0.8099669785065323,0.12205581301451864,0.04969454941325764,0.07063168362833555,216,46674,3991,2235
Średnio,Ensemble: JC-RC-NS,SRC,0.55,0.605070080592152,0.41187821104990874,0.05910499680639105,0.10337549170608416,958,33817,16848,1493
Średnio,Ensemble: JC-RC-NS,WP,,0.8624924425105756,0.09235746803484061,0.05257597247685913,0.06700708518735804,73,48802,1863,2378
Średnio,Ensemble: JC-RC-NS,WP,1.0,0.8642236701195821,0.08914357521698742,0.05251651435476809,0.06609497229135845,71,48846,1819,2380
Średnio,Ensemble: JC-RC-NS,WP,0.55,0.6441069501861806,0.39170053242258007,0.056879002426391975,0.09933371365942517,796,34197,16468,1655
Średnio,Ensemble: JC-RC-NS,IP,,0.8707325373127265,0.11041666666666665,0.3224937735020864,0.16450833330318726,58,24960,642,1053
Średnio,Ensemble: JC-RC-NS,IP,1.0,0.8723559139361032,0.11636904761904758,0.3284461544544674,0.1718509889492858,59,24960,642,1052
Średnio,Ensemble: JC-RC-NS,IP,0.6,0.6873448906581937,0.4386309523809522,0.2278085111483475,0.29987379101565864,493,19411,6191,618
SF-1,Ensemble: JC-RC-NS,LN,,0.951586541672887,0.4422222222222223,0.4084175084175084,0.42464815987615234,37,3496,54,134
SF-1,Ensemble: JC-RC-NS,LN,1.0,0.9510916146746192,0.44000000000000006,0.3973063973063973,0.4175647418368988,36,3495,55,135
SF-1,Ensemble: JC-RC-NS,LN,0.95,0.9496184334437616,0.47555555555555556,0.3788495455162122,0.42172970611700206,43,3483,67,128
SF-1,Ensemble: JC-RC-NS,GN,,0.9467441957893232,0.2822222222222222,0.34971941638608306,0.31236615793856587,25,3490,60,146
SF-1,Ensemble: JC-RC-NS,GN,1.0,0.9491238981323407,0.2822222222222222,0.36296296296296293,0.3175405026151295,25,3498,52,146
SF-1,Ensemble: JC-RC-NS,GN,0.65,0.9233462000244105,0.6555555555555554,0.3125389272018099,0.42327816902943916,52,3380,170,119
SF-1,Ensemble: JC-RC-NS,LV,,0.9486575054171309,0.44000000000000006,0.342674609341276,0.38528611075568187,33,3488,62,138
SF-1,Ensemble: JC-RC-NS,LV,1.0,0.9486575054171309,0.44000000000000006,0.342674609341276,0.38528611075568187,33,3488,62,138
SF-1,Ensemble: JC-RC-NS,LV,0.95,0.9473879525594996,0.5355555555555556,0.357130061296728,0.42851141493188827,40,3477,73,131
SF-1,Ensemble: JC-RC-NS,CNM,,0.9508490347408787,0.3266666666666667,0.3589065255731922,0.34202853810797834,27,3502,48,144
SF-1,Ensemble: JC-RC-NS,CNM,1.0,0.9508490347408787,0.3266666666666667,0.3589065255731922,0.34202853810797834,27,3502,48,144
SF-1,Ensemble: JC-RC-NS,CNM,0.95,0.9494848406763032,0.38222222222222224,0.34851290684624014,0.3645900475531015,28,3496,54,143
SF-1,Ensemble: JC-RC-NS,LP,,0.9593014739711732,0.23777777777777778,0.8888888888888888,0.37519175980714436,8,3549,1,163
SF-1,Ensemble: JC-RC-NS,LP,1.0,0.9593014739711732,0.23777777777777778,0.8888888888888888,0.37519175980714436,8,3549,1,163
SF-1,Ensemble: JC-RC-NS,LP,0.55,0.7821269890989078,0.64,0.5168565452100069,0.5718741710958738,96,2741,809,75
SF-1,Ensemble: JC-RC-NS,IP,,0.9590011736708729,0.23777777777777778,0.8333333333333334,0.3699861687413555,8,3548,2,163
SF-1,Ensemble: JC-RC-NS,IP,1.0,0.9590011736708729,0.23777777777777778,0.8333333333333334,0.3699861687413555,8,3548,2,163
SF-1,Ensemble: JC-RC-NS,IP,0.55,0.7815263884983072,0.64,0.5098018714886665,0.5675294254484305,96,2739,811,75
SF-1,Ensemble: JC-RC-NS,SRC,,0.7845942437271608,0.16888888888888887,0.04726357450967767,0.07385798392811292,34,2880,670,137
SF-1,Ensemble: JC-RC-NS,SRC,1.0,0.786081718191419,0.16666666666666663,0.04614567678863164,0.07227913575468058,33,2886,664,138
SF-1,Ensemble: JC-RC-NS,SRC,0.55,0.564890546643516,0.7888888888888889,0.06608976807407746,0.12196207069796289,118,1988,1562,53
SF-1,Ensemble: JC-RC-NS,WP,,0.8938142800780664,0.14444444444444446,0.03467662180305859,0.055926926703661596,8,3306,244,163
SF-1,Ensemble: JC-RC-NS,WP,1.0,0.8954979535782088,0.14444444444444446,0.03493303205946884,0.05625993304103443,8,3312,238,163
SF-1,Ensemble: JC-RC-NS,WP,0.55,0.7488916814989668,0.5511111111111111,0.058054232425172415,0.1050431803976511,56,2719,831,115
SF-1,Ensemble: JC-RC-NS,BLOCD,,0.9573672571297117,0.34,0.7129629629629629,0.4604291241646149,8,3542,8,163
SF-1,Ensemble: JC-RC-NS,BLOCD,1.0,0.9573672571297117,0.3388888888888889,0.7129629629629629,0.45940923317683885,8,3542,8,163
SF-1,Ensemble: JC-RC-NS,BLOCD,0.6,0.9349235915679949,0.6322222222222222,0.48959225106485377,0.5518400917827916,21,3442,108,150
SF-2,Ensemble: JC-RC-NS,LN,,0.9524420437694398,0.22444444444444445,0.3072113072113072,0.25938540478252886,32,7089,73,304
SF-2,Ensemble: JC-RC-NS,LN,1.0,0.9524420437694398,0.22444444444444445,0.3072113072113072,0.25938540478252886,32,7089,73,304
SF-2,Ensemble: JC-RC-NS,LN,0.75,0.9444386464383732,0.4433333333333333,0.29514633514633515,0.3543718647012268,68,6998,164,268
SF-2,Ensemble: JC-RC-NS,GN,,0.9481276328969455,0.29555555555555557,0.26980417198808004,0.2820933931378726,38,7050,112,298
SF-2,Ensemble: JC-RC-NS,GN,1.0,0.9514496261077718,0.2922222222222222,0.2797279880613214,0.28583863706775003,35,7078,84,301
SF-2,Ensemble: JC-RC-NS,GN,0.65,0.9330098959781505,0.5211111111111112,0.2412489802882963,0.32981139907700674,93,6889,273,243
SF-2,Ensemble: JC-RC-NS,LV,,0.954393166138463,0.2177777777777778,0.3620953120953121,0.27197783028395517,39,7097,65,297
SF-2,Ensemble: JC-RC-NS,LV,1.0,0.954393166138463,0.2177777777777778,0.3620953120953121,0.27197783028395517,39,7097,65,297
SF-2,Ensemble: JC-RC-NS,LV,0.8,0.9470733509335576,0.4600000000000001,0.31877939327783034,0.3765855187580407,65,7020,142,271
SF-2,Ensemble: JC-RC-NS,CNM,,0.9536448573534037,0.27222222222222214,0.30390011223344554,0.28719026824028526,26,7102,60,310
SF-2,Ensemble: JC-RC-NS,CNM,1.0,0.9536448573534037,0.27222222222222214,0.30390011223344554,0.28719026824028526,26,7102,60,310
SF-2,Ensemble: JC-RC-NS,CNM,0.55,0.9214123935348704,0.5900000000000001,0.20857305218628303,0.3081949746563731,79,6819,343,257
SF-2,Ensemble: JC-RC-NS,LP,,0.9597143290591936,0.20333333333333337,1.0,0.3379501385041552,9,7162,0,327
SF-2,Ensemble: JC-RC-NS,LP,1.0,0.9597143290591936,0.20333333333333337,1.0,0.3379501385041552,9,7162,0,327
SF-2,Ensemble: JC-RC-NS,LP,0.6,0.8685163623652744,0.5766666666666667,0.5291203942926489,0.5518713409024424,269,6180,982,67
SF-2,Ensemble: JC-RC-NS,IP,,0.9597143290591936,0.20333333333333337,1.0,0.3379501385041552,9,7162,0,327
SF-2,Ensemble: JC-RC-NS,IP,1.0,0.9597143290591936,0.20333333333333337,1.0,0.3379501385041552,9,7162,0,327
