method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
greedy_modularity,0.15,0.82039003490971,0.8425925925925927,0.5424242424242425,0.6599813621814352,22,124,28,5,"[2, 2, 2, 1, 3, 3, 3, 4, 2, 13, 15, 12, 8, 18, 12, 13, 17, 16, 4, 2, 9, 0, 2, 2, 2, 6, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2]"
label_propagation,0.15,0.8386738659692997,0.8425925925925927,0.5391534391534392,0.6575545486133272,22,130,22,5,"[2, 2, 2, 1, 3, 3, 3, 2, 4, 16, 15, 19, 5, 19, 13, 14, 18, 11, 1, 2, 2, 3, 1, 1, 1, 5, 6, 0, 0, 0, 2, 0, 0, 1, 2, 0]"
infomap,0.15,0.8397767549440424,0.9166666666666666,0.5546897546897547,0.6911521927458767,24,124,28,3,"[2, 2, 2, 3, 3, 3, 3, 4, 2, 13, 15, 13, 7, 16, 13, 15, 16, 16, 4, 2, 8, 1, 4, 1, 0, 7, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2]"
surprise_communities,0.15,0.8028670883249787,0.8333333333333334,0.3994708994708994,0.5400572246065808,23,121,31,4,"[1, 2, 2, 0, 3, 3, 4, 4, 4, 16, 11, 15, 8, 16, 12, 11, 17, 15, 1, 6, 6, 0, 4, 2, 4, 6, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0]"
walktrap,0.15,0.8360099573811604,0.9074074074074073,0.5391534391534392,0.6764068384404888,24,124,28,3,"[2, 2, 2, 2, 3, 3, 4, 4, 2, 15, 12, 15, 8, 16, 13, 12, 17, 16, 2, 5, 6, 0, 4, 1, 3, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2]"
df_node_similarity,0.15,0.8827028375345033,0.8657407407407407,0.6277777777777778,0.727801887442309,21,137,15,6,"[2, 2, 2, 1, 3, 3, 4, 2, 2, 15, 15, 17, 8, 18, 13, 14, 21, 16, 2, 2, 4, 0, 2, 1, 1, 2, 1, 0, 0, 0, 2, 0, 0, 0, 2, 2]"
leiden,0.2,0.8187232269881348,0.8148148148148149,0.5334776334776334,0.6447940573729878,21,124,28,6,"[2, 2, 2, 1, 3, 3, 3, 3, 2, 13, 15, 15, 8, 16, 12, 14, 15, 16, 4, 2, 6, 0, 4, 2, 1, 8, 1, 0, 0, 0, 2, 0, 0, 1, 1, 2]"
eigenvector,0.2,0.869227119253293,0.7870370370370371,0.6402116402116402,0.7060721518552845,20,135,17,7,"[2, 2, 2, 1, 3, 3, 3, 2, 2, 16, 15, 15, 8, 16, 13, 15, 21, 16, 1, 2, 6, 0, 4, 1, 0, 2, 1, 0, 0, 0, 2, 0, 0, 1, 2, 2]"
louvain,0.2,0.8177061916461565,0.7870370370370371,0.5541125541125541,0.6503481873337518,20,125,27,7,"[2, 2, 2, 1, 3, 3, 2, 3, 2, 13, 14, 16, 8, 16, 12, 15, 15, 16, 4, 3, 5, 0, 4, 2, 0, 8, 1, 0, 0, 0, 2, 0, 0, 2, 1, 2]"
greedy_modularity,0.2,0.8317845975374278,0.8148148148148149,0.5561728395061728,0.66109693664849,21,127,25,6,"[2, 2, 2, 1, 3, 3, 3, 3, 2, 13, 15, 14, 8, 18, 12, 14, 17, 16, 4, 2, 7, 0, 2, 2, 1, 6, 1, 0, 0, 0, 2, 0, 0, 1, 1, 2]"
label_propagation,0.2,0.8476200101811444,0.8425925925925927,0.5629629629629629,0.674962182208559,22,132,20,5,"[2, 2, 2, 1, 3, 3, 3, 2, 4, 16, 15, 20, 5, 19, 13, 14, 19, 11, 1, 2, 1, 3, 1, 1, 1, 4, 6, 0, 0, 0, 2, 0, 0, 1, 2, 0]"
infomap,0.2,0.8535538170302831,0.8888888888888888,0.5615079365079365,0.688250493996048,23,128,24,4,"[2, 2, 2, 3, 3, 3, 3, 3, 2, 13, 15, 15, 7, 16, 13, 15, 18, 16, 4, 2, 6, 1, 4, 1, 0, 5, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2]"
surprise_communities,0.2,0.8152786862946748,0.8055555555555556,0.40529100529100526,0.5392663802102299,22,124,28,5,"[1, 2, 2, 0, 3, 3, 4, 3, 4, 16, 13, 16, 8, 16, 12, 11, 17, 15, 1, 4, 5, 0, 4, 2, 4, 6, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0]"
walktrap,0.2,0.8654084670746102,0.8796296296296295,0.6145502645502645,0.7235763561011435,23,130,22,4,"[2, 2, 2, 2, 3, 3, 4, 3, 2, 16, 14, 16, 8, 16, 13, 13, 17, 17, 1, 3, 5, 0, 4, 1, 2, 6, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2]"
df_node_similarity,0.2,0.8969399870373533,0.8518518518518519,0.6907407407407408,0.7628829309501578,21,140,12,6,"[2, 2, 2, 1, 3, 3, 4, 2, 2, 15, 15, 18, 8, 18, 13, 14, 22, 17, 2, 2, 3, 0, 2, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2]"
leiden,0.25,0.8357101387118886,0.8148148148148149,0.626070226070226,0.7080804933655781,21,127,25,6,"[2, 2, 2, 1, 3, 3, 3, 3, 2, 13, 17, 15, 8, 16, 12, 14, 15, 17, 4, 0, 6, 0, 4, 2, 1, 8, 0, 0, 0, 0, 2, 0, 0, 1, 1, 2]"
eigenvector,0.25,0.89927540152634,0.7592592592592593,0.8293650793650793,0.7927652881857711,19,142,10,8,"[2, 2, 2, 1, 3, 3, 2, 2, 2, 17, 17, 16, 8, 16, 13, 15, 23, 17, 0, 0, 5, 0, 4, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2]"
louvain,0.25,0.8395240212443067,0.7870370370370371,0.6149591149591149,0.6904378432811402,20,129,23,7,"[2, 2, 2, 1, 3, 3, 2, 3, 2, 14, 15, 17, 8, 16, 12, 15, 15, 17, 3, 2, 4, 0, 4, 2, 0, 8, 0, 0, 0, 0, 2, 0, 0, 2, 1, 2]"
greedy_modularity,0.25,0.8570019619360789,0.8148148148148149,0.659347442680776,0.7288832171287158,21,132,20,6,"[2, 2, 2, 1, 3, 3, 3, 3, 2, 13, 17, 14, 8, 18, 12, 14, 19, 17, 4, 0, 7, 0, 2, 2, 1, 4, 0, 0, 0, 0, 2, 0, 0, 1, 1, 2]"
label_propagation,0.25,0.8615673695017407,0.7407407407407408,0.6851851851851851,0.7118807118807118,19,138,14,8,"[2, 2, 2, 1, 2, 2, 3, 2, 3, 17, 17, 20, 5, 20, 13, 14, 21, 11, 0, 0, 1, 3, 0, 1, 1, 2, 6, 0, 0, 0, 2, 1, 1, 1, 2, 1]"
infomap,0.25,0.8646927755376628,0.8611111111111112,0.654100529100529,0.7434647655075416,22,131,21,5,"[2, 2, 2, 3, 3, 3, 2, 3, 2, 13, 17, 15, 7, 16, 13, 15, 18, 17, 4, 0, 6, 1, 4, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2]"
surprise_communities,0.25,0.8104477684202785,0.7685185185185185,0.3947089947089947,0.5215508890742003,21,124,28,6,"[1, 2, 2, 0, 2, 3, 4, 3, 4, 16, 13, 16, 8, 16, 12, 11, 17, 15, 1, 4, 5, 0, 4, 2, 4, 6, 2, 1, 0, 0, 3, 1, 0, 0, 1, 0]"
walktrap,0.25,0.8802025645028293,0.8796296296296295,0.6355820105820106,0.7379520506975766,23,133,19,4,"[2, 2, 2, 2, 3, 3, 4, 3, 2, 16, 15, 17, 8, 16, 13, 13, 18, 17, 1, 2, 4, 0, 4, 1, 2, 5, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2]"
df_node_similarity,0.25,0.9148599725019461,0.8148148148148149,0.8351851851851851,0.8248742569730225,19,146,6,8,"[2, 2, 2, 1, 3, 2, 3, 2, 2, 15, 17, 21, 8, 18, 13, 14, 23, 17, 2, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 2]"
leiden,0.3,0.8515212714820858,0.7870370370370371,0.642063492063492,0.7071969229503476,20,131,21,7,"[2, 2, 2, 1, 3, 3, 3, 2, 2, 15, 17, 15, 8, 16, 12, 14, 17, 17, 2, 0, 6, 0, 4, 2, 1, 6, 0, 0, 0, 0, 2, 0, 0, 1, 2, 2]"
eigenvector,0.3,0.9024012895627139,0.7222222222222223,0.8328042328042328,0.773581339079808,18,144,8,9,"[2, 2, 2, 1, 3, 2, 2, 2, 2, 17, 17, 18, 8, 16, 13, 15, 23, 17, 0, 0, 3, 0, 4, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 2, 2]"
louvain,0.3,0.8553351540145037,0.7592592592592593,0.642063492063492,0.6957607031233612,19,133,19,8,"[2, 2, 2, 1, 3, 3, 2, 2, 2, 16, 15, 17, 8, 16, 12, 15, 17, 17, 1, 2, 4, 0, 4, 2, 0, 6, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2]"
greedy_modularity,0.3,0.8880215398664122,0.8148148148148149,0.7293650793650793,0.769725696229037,21,138,14,6,"[2, 2, 2, 1, 3, 3, 3, 3, 2, 15, 17, 16, 8, 20, 12, 14, 19, 17, 2, 0, 5, 0, 0, 2, 1, 4, 0, 0, 0, 0, 2, 0, 0, 1, 1, 2]"
label_propagation,0.3,0.9017576319142253,0.7407407407407408,0.75,0.7453416149068323,19,144,8,8,"[2, 2, 2, 1, 2, 2, 3, 2, 3, 17, 17, 20, 7, 20, 13, 14, 22, 14, 0, 0, 1, 1, 0, 1, 1, 1, 3, 0, 0, 0, 2, 1, 1, 1, 2, 1]"
infomap,0.3,0.8947201447463186,0.8611111111111112,0.7142857142857143,0.7808564231738034,22,136,16,5,"[2, 2, 2, 3, 3, 3, 2, 3, 2, 15, 17, 15, 8, 16, 13, 15, 20, 17, 2, 0, 6, 0, 4, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2]"
surprise_communities,0.3,0.82452617431155,0.7407407407407407,0.4126984126984127,0.5300713557594291,20,128,24,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 14, 16, 8, 16, 12, 12, 19, 15, 1, 3, 5, 0, 4, 2, 3, 4, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.3,0.8925482435151749,0.8796296296296295,0.6605820105820105,0.7545294349657111,23,136,16,4,"[2, 2, 2, 2, 3, 3, 4, 3, 2, 16, 15, 17, 8, 16, 13, 13, 21, 17, 1, 2, 4, 0, 4, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2]"
df_node_similarity,0.3,0.9245218082507384,0.8148148148148149,0.8796296296296297,0.8459825946164744,19,148,4,8,"[2, 2, 2, 1, 3, 2, 3, 2, 2, 15, 17, 21, 8, 20, 13, 14, 23, 17, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 2]"
leiden,0.35,0.8628881370689001,0.75,0.6595238095238094,0.701858108108108,19,134,18,8,"[2, 2, 2, 1, 2, 3, 3, 2, 2, 15, 17, 16, 8, 17, 13, 14, 17, 17, 2, 0, 5, 0, 3, 1, 1, 6, 0, 0, 0, 0, 2, 1, 0, 1, 2, 2]"
eigenvector,0.35,0.9089372372751322,0.6851851851851852,0.8666666666666667,0.7653142402545745,17,146,6,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 17, 14, 15, 23, 17, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
louvain,0.35,0.8667020196013182,0.7222222222222222,0.662962962962963,0.6913250148544265,18,136,16,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 15, 18, 8, 17, 13, 15, 17, 17, 1, 2, 3, 0, 3, 1, 0, 6, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.35,0.8897265697044343,0.75,0.7428571428571429,0.7464114832535885,19,140,12,8,"[2, 2, 2, 1, 2, 3, 3, 2, 2, 15, 17, 16, 8, 20, 13, 14, 20, 17, 2, 0, 5, 0, 0, 1, 1, 3, 0, 0, 0, 0, 2, 1, 0, 1, 2, 2]"
label_propagation,0.35,0.8947338997442943,0.6851851851851852,0.7666666666666667,0.7236394557823129,17,145,7,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 20, 7, 20, 13, 14, 23, 14, 0, 0, 1, 1, 0, 1, 1, 0, 3, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
infomap,0.35,0.9060870103331329,0.8240740740740741,0.7428571428571428,0.7813607968934662,21,139,13,6,"[2, 2, 2, 3, 2, 3, 2, 3, 2, 15, 17, 16, 8, 17, 14, 15, 20, 17, 2, 0, 5, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 2, 1, 2]"
surprise_communities,0.35,0.8341880100603423,0.7407407407407407,0.4253968253968254,0.5404315386166565,20,130,22,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 14, 17, 8, 17, 12, 12, 19, 15, 1, 3, 4, 0, 3, 2, 3, 4, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
walktrap,0.35,0.9039151091019892,0.8148148148148148,0.7018518518518518,0.7541265319043097,21,140,12,6,"[2, 2, 2, 2, 2, 3, 3, 3, 2, 16, 15, 18, 8, 17, 14, 14, 21, 17, 1, 2, 3, 0, 3, 0, 1, 2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2]"
df_node_similarity,0.35,0.9320747913051348,0.7546296296296297,0.9629629629629629,0.8461615254068084,17,151,1,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 16, 17, 21, 8, 20, 14, 15, 23, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
leiden,0.4,0.8677190549432964,0.75,0.6706349206349206,0.708100558659218,19,135,17,8,"[2, 2, 2, 1, 2, 3, 3, 2, 2, 15, 17, 16, 8, 18, 13, 14, 17, 17, 2, 0, 5, 0, 2, 1, 1, 6, 0, 0, 0, 0, 2, 1, 0, 1, 2, 2]"
eigenvector,0.4,0.9137681551495285,0.6851851851851852,0.8777777777777778,0.7696155871511323,17,147,5,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 18, 8, 18, 14, 15, 23, 17, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
louvain,0.4,0.8715329374757143,0.7222222222222222,0.674074074074074,0.6973180076628352,18,137,15,9,"[2, 2, 2, 1, 2, 3, 2, 2, 2, 16, 15, 18, 8, 18, 13, 15, 17, 17, 1, 2, 3, 0, 2, 1, 0, 6, 0, 0, 0, 0, 2, 1, 0, 2, 2, 2]"
greedy_modularity,0.4,0.8897265697044343,0.75,0.7428571428571429,0.7464114832535885,19,140,12,8,"[2, 2, 2, 1, 2, 3, 3, 2, 2, 15, 17, 16, 8, 20, 13, 14, 20, 17, 2, 0, 5, 0, 0, 1, 1, 3, 0, 0, 0, 0, 2, 1, 0, 1, 2, 2]"
label_propagation,0.4,0.9005818529606686,0.6851851851851852,0.8037037037037037,0.7397272894785333,17,146,6,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 17, 17, 20, 7, 20, 13, 15, 23, 14, 0, 0, 1, 1, 0, 1, 0, 0, 3, 0, 0, 0, 2, 1, 1, 2, 2, 2]"
infomap,0.4,0.9109179282075289,0.8240740740740741,0.753968253968254,0.7874639098444631,21,140,12,6,"[2, 2, 2, 3, 2, 3, 2, 3, 2, 15, 17, 16, 8, 18, 14, 15, 20, 17, 2, 0, 5, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 2, 1, 2]"
surprise_communities,0.4,0.850714834367487,0.7407407407407407,0.4661375661375661,0.5721986782924967,20,133,19,7,"[1, 2, 2, 0, 2, 3, 3, 3, 4, 16, 16, 17, 8, 18, 12, 12, 19, 15, 1, 1, 4, 0, 2, 2, 3, 4, 2, 1, 0, 0, 3, 1, 0, 1, 1, 0]"
