method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
surprise_communities,0.15,0.4651276090081971,0.7685185185185186,0.21718110511970162,0.3386583440921909,21,58,94,6,"[1, 2, 1, 3, 3, 2, 3, 3, 3, 8, 9, 4, 6, 7, 4, 4, 7, 9, 9, 8, 17, 2, 13, 10, 11, 16, 8, 1, 0, 1, 0, 0, 1, 1, 1, 1]"
walktrap,0.15,0.32395170531004575,0.9351851851851851,0.18029567163367133,0.3023088025834277,25,32,120,2,"[2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 2, 3, 2, 4, 3, 5, 4, 4, 12, 15, 18, 6, 16, 11, 10, 19, 13, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
df_node_similarity,0.15,0.30424561321496757,0.9675925925925926,0.19993936986455046,0.3313996695069854,25,26,126,2,"[2, 2, 2, 2, 3, 3, 3, 4, 4, 2, 2, 3, 4, 2, 5, 2, 2, 4, 15, 15, 18, 4, 18, 9, 13, 21, 13, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
leiden,0.2,0.31677601350504836,0.824074074074074,0.166099115118723,0.2764727948402027,22,33,119,5,"[2, 2, 2, 2, 2, 1, 4, 4, 3, 4, 2, 3, 3, 4, 4, 6, 5, 2, 13, 15, 18, 5, 16, 10, 9, 18, 15, 0, 0, 0, 1, 1, 2, 0, 0, 1]"
eigenvector,0.2,0.30860317067523063,0.8055555555555556,0.1612047175772666,0.2686485149111835,21,32,120,6,"[2, 2, 2, 2, 2, 2, 4, 2, 3, 3, 2, 6, 3, 4, 5, 3, 4, 2, 14, 15, 15, 5, 16, 9, 12, 19, 15, 0, 0, 0, 1, 1, 1, 0, 2, 1]"
louvain,0.2,0.3177930488470265,0.7129629629629629,0.15246491650000424,0.2512094680453272,20,35,117,7,"[2, 1, 1, 2, 2, 1, 4, 4, 3, 4, 6, 3, 3, 4, 4, 4, 5, 2, 13, 11, 18, 5, 16, 10, 11, 18, 15, 0, 1, 1, 1, 1, 2, 0, 0, 1]"
greedy_modularity,0.2,0.30028741111435064,0.8333333333333333,0.16400136048473643,0.27406607080065637,22,29,123,5,"[2, 2, 2, 2, 3, 1, 4, 3, 3, 3, 2, 3, 3, 2, 5, 6, 3, 2, 14, 15, 18, 5, 18, 9, 9, 20, 15, 0, 0, 0, 1, 0, 2, 0, 1, 1]"
label_propagation,0.2,0.3044774194622387,1.0,0.18533425065932807,0.31271221692318113,27,26,126,0,"[2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 2, 4, 2, 6, 2, 2, 3, 1, 13, 15, 17, 6, 14, 12, 13, 20, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
infomap,0.2,0.31157783286827123,0.8703703703703705,0.17137869392771357,0.28637018725417973,23,32,120,4,"[2, 2, 2, 3, 2, 2, 4, 3, 3, 4, 2, 3, 2, 4, 3, 3, 9, 2, 13, 15, 18, 6, 16, 11, 12, 14, 15, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
surprise_communities,0.2,0.4403293619877279,0.41666666666666663,0.14760548093881426,0.2179880186732384,12,63,89,15,"[0, 1, 0, 2, 2, 2, 2, 2, 1, 9, 11, 5, 6, 8, 4, 4, 7, 9, 8, 6, 16, 2, 12, 10, 11, 16, 8, 2, 1, 2, 1, 1, 1, 2, 2, 3]"
walktrap,0.2,0.32048777668795314,0.7407407407407408,0.15435879556779633,0.25547962864618345,20,37,115,7,"[2, 2, 1, 1, 2, 2, 3, 4, 3, 5, 3, 3, 2, 4, 3, 7, 4, 6, 12, 14, 18, 6, 16, 11, 8, 19, 11, 0, 0, 1, 2, 1, 1, 1, 0, 1]"
df_node_similarity,0.2,0.31455874667911576,0.8888888888888888,0.1714513494570254,0.2874571651738791,21,33,119,6,"[2, 2, 1, 1, 3, 2, 3, 4, 3, 3, 2, 4, 4, 2, 5, 4, 3, 6, 14, 15, 17, 4, 18, 9, 11, 20, 11, 0, 0, 1, 2, 0, 1, 1, 0, 1]"
leiden,0.25,0.3002768862388072,0.7037037037037037,0.14479079381040166,0.2401661252137587,19,33,119,8,"[1, 2, 2, 2, 2, 0, 4, 3, 3, 4, 2, 3, 3, 4, 4, 6, 5, 2, 13, 15, 18, 5, 16, 10, 9, 18, 15, 1, 0, 0, 1, 1, 3, 0, 1, 1]"
eigenvector,0.25,0.30275521745885636,0.75,0.15472323609578514,0.25652580245999823,20,32,120,7,"[1, 2, 2, 2, 2, 2, 4, 2, 3, 3, 2, 6, 3, 4, 5, 3, 4, 2, 14, 15, 15, 5, 16, 9, 12, 19, 15, 1, 0, 0, 1, 1, 1, 0, 2, 1]"
louvain,0.25,0.3129898280135339,0.6481481481481481,0.13909310312819084,0.2290350945572354,18,36,116,9,"[2, 1, 1, 2, 2, 0, 4, 3, 3, 5, 6, 3, 3, 4, 4, 4, 5, 2, 12, 11, 18, 5, 16, 10, 11, 18, 15, 0, 1, 1, 1, 1, 3, 0, 1, 1]"
greedy_modularity,0.25,0.2944394578979763,0.7777777777777777,0.15751987900325495,0.2619817564145973,21,29,123,6,"[1, 2, 2, 2, 3, 1, 4, 3, 3, 3, 2, 3, 3, 2, 5, 6, 3, 2, 14, 15, 18, 5, 18, 9, 9, 20, 15, 1, 0, 0, 1, 0, 2, 0, 1, 1]"
label_propagation,0.25,0.3262743359959973,0.9444444444444444,0.18604231166150673,0.31085128017872043,26,30,122,1,"[1, 2, 2, 3, 3, 3, 4, 4, 4, 6, 2, 4, 3, 6, 2, 3, 3, 1, 11, 15, 17, 5, 14, 12, 12, 20, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
infomap,0.25,0.30572987965189696,0.8148148148148149,0.16450038704940667,0.2737368972838869,22,32,120,5,"[1, 2, 2, 3, 2, 2, 4, 3, 3, 4, 2, 3, 2, 4, 3, 3, 9, 2, 13, 15, 18, 6, 16, 11, 12, 14, 15, 1, 0, 0, 0, 1, 1, 0, 1, 1]"
surprise_communities,0.25,0.429678187937861,0.35185185185185186,0.13337824122137848,0.19343145382123897,10,63,89,17,"[0, 1, 0, 2, 2, 1, 2, 1, 1, 9, 11, 5, 6, 8, 4, 4, 7, 9, 8, 6, 16, 2, 12, 10, 11, 16, 8, 2, 1, 2, 1, 1, 2, 2, 3, 3]"
walktrap,0.25,0.33636079256096907,0.6851851851851852,0.1505418395769273,0.2468486363905642,18,42,110,9,"[2, 2, 1, 1, 2, 2, 2, 3, 3, 6, 3, 3, 2, 4, 3, 7, 5, 9, 11, 14, 18, 6, 16, 11, 8, 18, 8, 0, 0, 1, 2, 1, 1, 2, 1, 1]"
df_node_similarity,0.25,0.3625154607939789,0.8472222222222222,0.17406104163406627,0.28879036348583426,20,44,108,7,"[2, 2, 1, 1, 3, 2, 2, 4, 3, 3, 2, 11, 4, 2, 5, 4, 4, 9, 14, 15, 10, 4, 18, 9, 11, 19, 8, 0, 0, 1, 2, 0, 1, 2, 0, 1]"
leiden,0.3,0.3378708712012133,0.7037037037037037,0.15466055368016152,0.2535874566196515,19,40,112,8,"[1, 2, 2, 2, 2, 0, 4, 3, 3, 5, 2, 3, 3, 4, 4, 6, 5, 8, 12, 15, 18, 5, 16, 10, 9, 18, 9, 1, 0, 0, 1, 1, 3, 0, 1, 1]"
