method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
infomap,0.15,0.3905946035173925,0.7279124694393437,0.07289838479428057,0.13252478538025353,2889,21991,37442,1326,"[896, 105, 815, 109, 109, 11, 8, 7, 829, 2075, 2315, 2549, 2465, 2549, 2480, 2631, 2465, 2462, 3351, 4637, 3601, 4618, 4398, 4154, 4436, 4600, 3647, 369, 22, 450, 18, 18, 2, 5, 6, 436]"
df_node_similarity,0.15,0.9131587564504766,0.7878080837341364,0.30949130457175555,0.44439968560172666,1153,56959,2474,3062,"[374, 83, 244, 82, 83, 11, 11, 11, 254, 5209, 6656, 6046, 6833, 6654, 6116, 6733, 6722, 5990, 217, 296, 104, 250, 293, 518, 334, 343, 119, 891, 44, 1021, 45, 44, 2, 2, 2, 1011]"
walktrap,0.15,0.6305522814560351,0.7651694305922311,0.04134754224520514,0.07845557234795816,647,26153,14798,911,"[92, 422, 97, 12, 12, 12, 4610, 3950, 4423, 4024, 4550, 4596, 2342, 2200, 2660, 2610, 2517, 2469, 35, 843, 30, 1, 1, 1]"
eigenvector,0.15,0.5454722296267347,0.6693913298843118,0.07061106788553133,0.12774671211578462,1217,22039,17933,1479,"[542, 98, 13, 9, 9, 546, 3781, 4233, 4295, 3039, 2869, 3822, 2369, 2714, 2339, 4028, 4196, 2287, 723, 29, 0, 4, 4, 719]"
surprise_communities,0.15,0.5746492835382507,1.0,0.004398312760338854,0.00875810463729511,39,11931,8835,0,"[13, 13, 13, 3585, 4221, 4125, 3049, 2846, 2940, 0, 0, 0]"
leiden,0.2,0.5167022442276075,0.6946905124241654,0.07307873867619569,0.13224574009839288,2204,30657,28776,2011,"[634, 92, 625, 95, 95, 11, 10, 12, 630, 3189, 3555, 3103, 3694, 3515, 3438, 3456, 3537, 3170, 2237, 3397, 3047, 3389, 3432, 3196, 3611, 3528, 2939, 631, 35, 640, 32, 32, 2, 3, 1, 635]"
louvain,0.2,0.5495745908903671,0.6887585996110475,0.07589753034815588,0.13672832706989962,2076,32878,26555,2139,"[594, 95, 555, 92, 91, 12, 10, 12, 615, 3411, 3916, 3543, 3940, 3712, 3732, 3696, 3560, 3368, 2015, 3036, 2607, 3143, 3235, 2902, 3371, 3505, 2741, 671, 32, 710, 35, 36, 1, 3, 1, 650]"
greedy_modularity,0.2,0.5487918900354025,0.7008999217147113,0.060501200194362774,0.11138750721446652,1462,29366,23917,1488,"[623, 81, 82, 100, 12, 10, 12, 542, 3383, 3686, 3792, 3853, 3657, 4011, 3728, 3256, 2043, 3266, 3291, 3094, 2977, 3056, 3337, 2853, 642, 46, 45, 27, 1, 3, 1, 723]"
label_propagation,0.2,0.8979428588769396,0.5839501059631151,0.244534510025214,0.34471600385848017,1221,55920,3513,2994,"[399, 84, 274, 83, 84, 11, 11, 11, 264, 5101, 6575, 5901, 6729, 6488, 6045, 6603, 6599, 5879, 325, 377, 249, 354, 459, 589, 464, 466, 230, 866, 43, 991, 44, 43, 2, 2, 2, 1001]"
infomap,0.2,0.39333590947790636,0.6942992189825465,0.07228480537540119,0.1309374636615491,2849,22205,37228,1366,"[887, 103, 805, 106, 108, 10, 7, 6, 817, 2087, 2348, 2563, 2489, 2586, 2496, 2665, 2498, 2473, 3339, 4604, 3587, 4594, 4361, 4138, 4402, 4567, 3636, 378, 24, 460, 21, 19, 3, 6, 7, 448]"
