method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
eigenvector,0.25,0.2648297547800798,0.8717948717948718,0.002576453231819592,0.005137722728615506,34,5351,15415,5,"[13, 11, 10, 3667, 771, 913, 2967, 6296, 6152, 0, 2, 3]"
louvain,0.25,0.135551473352553,0.8461538461538461,0.0018430725922691778,0.0036781335597192545,33,2758,18008,6,"[11, 11, 11, 1338, 594, 826, 5296, 6473, 6239, 2, 2, 2]"
greedy_modularity,0.25,0.13450961892148147,0.9487179487179488,0.0020591184917622633,0.0041093180284732436,37,2788,17978,2,"[12, 13, 12, 472, 716, 1600, 6162, 6351, 5465, 1, 0, 1]"
label_propagation,0.25,0.6199706810433169,0.8974358974358975,0.014634890131832121,0.028800123714873848,35,12738,8028,4,"[11, 11, 13, 6055, 6608, 75, 579, 459, 6990, 2, 2, 0]"
infomap,0.25,0.20189613709840504,0.6153846153846154,0.0014820012922418292,0.002956881667997568,24,4151,16615,15,"[10, 7, 7, 1721, 622, 1808, 4913, 6445, 5257, 3, 6, 6]"
surprise_communities,0.25,0.5946540563948757,1.0,0.004675725606808863,0.009307929887496378,26,8150,5549,0,"[13, 13, 3718, 4432, 2916, 2633, 0, 0]"
walktrap,0.25,0.24695179119742602,0.9230769230769231,0.0023971455693608404,0.004781873055762076,24,3296,10403,2,"[11, 13, 2701, 595, 3933, 6470, 2, 0]"
df_node_similarity,0.3,0.07011379876229759,0.9946420729029425,0.06877790406351623,0.1286592288077981,4154,348,59085,61,"[1252, 127, 1243, 127, 127, 13, 13, 13, 1239, 22, 55, 37, 36, 54, 44, 21, 25, 54, 5404, 6897, 6113, 7047, 6893, 6590, 7046, 7040, 6055, 13, 0, 22, 0, 0, 0, 0, 0, 26]"
leiden,0.3,0.2737385756530853,0.8722727232826515,0.07239216710396862,0.1336891280425761,3220,14237,45196,995,"[1083, 120, 1100, 123, 119, 12, 12, 12, 639, 1774, 1698, 1177, 802, 925, 1301, 1674, 1810, 3076, 3652, 5254, 4973, 6281, 6022, 5333, 5393, 5255, 3033, 182, 7, 165, 4, 8, 1, 1, 1, 626]"
eigenvector,0.3,0.448042527345587,0.7435897435897436,0.0028590937465735066,0.005696285343547944,29,9222,11544,10,"[13, 8, 8, 4051, 2753, 2418, 2583, 4314, 4647, 0, 5, 5]"
louvain,0.3,0.2626202046073032,0.7948717948717948,0.0020254382421734927,0.004040580551816693,31,5455,15311,8,"[11, 11, 9, 1394, 2200, 1861, 5240, 4867, 5204, 2, 2, 4]"
