method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
walktrap,0.2,0.9774397155819551,0.4224712295578438,0.08035759175465058,0.1350311245257608,48,27204,509,118,"[29, 7, 6, 6, 6781, 6461, 6971, 6991, 166, 173, 96, 74, 98, 6, 7, 7]"
greedy_modularity,0.2,0.9911962449840885,0.6666666666666666,0.13253609135962077,0.22111383713928806,26,20596,170,13,"[10, 9, 7, 6576, 7013, 7007, 58, 54, 58, 3, 4, 6]"
label_propagation,0.2,0.994424650064366,0.23076923076923075,0.09559386973180077,0.13518761006005328,9,20680,86,30,"[3, 3, 3, 6607, 7034, 7039, 27, 33, 26, 10, 10, 10]"
leiden,0.25,0.9354683880770409,0.3734866373688695,0.5184876705969447,0.4342013326596682,328,59176,257,3887,"[77, 33, 58, 34, 27, 9, 12, 11, 67, 5411, 6930, 6140, 7054, 6909, 6585, 7032, 7022, 6093, 15, 22, 10, 29, 38, 49, 35, 43, 16, 1188, 94, 1207, 93, 100, 4, 1, 2, 1198]"
louvain,0.25,0.9364013749089461,0.4100551508288585,0.5876620107421038,0.48305039490714313,321,59242,191,3894,"[60, 33, 53, 38, 38, 13, 12, 10, 64, 5419, 6932, 6142, 7065, 6908, 6599, 7033, 7046, 6098, 7, 20, 8, 18, 39, 35, 34, 19, 11, 1205, 94, 1212, 89, 89, 0, 1, 3, 1201]"
infomap,0.25,0.903337597863621,0.46847268141345516,0.2479191225520466,0.3242452955847083,1154,56319,3114,3061,"[316, 50, 317, 50, 44, 7, 12, 11, 347, 5231, 6522, 5921, 6675, 6534, 6286, 6592, 6633, 5925, 195, 430, 229, 408, 413, 348, 475, 432, 184, 949, 77, 948, 77, 83, 6, 1, 2, 918]"
df_node_similarity,0.25,0.9324721424143196,0.3703521135564956,0.4191566725301432,0.393245932961185,115,59196,237,4100,"[34, 2, 34, 2, 2, 3, 2, 2, 34, 5408, 6924, 6125, 7051, 6921, 6603, 7046, 7032, 6086, 18, 28, 25, 32, 26, 31, 21, 33, 23, 1231, 125, 1231, 125, 125, 10, 11, 11, 1231]"
eigenvector,0.25,0.980746044208767,0.5385826771653542,0.171924919759206,0.2606468501002769,114,34298,503,179,"[48, 40, 7, 10, 9, 6858, 6956, 6588, 6957, 6939, 94, 127, 46, 110, 126, 79, 87, 6, 3, 4]"
surprise_communities,0.25,0.8946594380700678,0.2841712093680598,0.020113253681583065,0.03756752852734095,85,37641,4107,335,"[21, 28, 21, 5, 5, 5, 6241, 6391, 6298, 5933, 6369, 6409, 711, 692, 649, 701, 698, 656, 106, 99, 106, 8, 8, 8]"
walktrap,0.25,0.9785598203997129,0.4126287098728044,0.0806705189506936,0.13495651407679118,43,27240,473,123,"[24, 7, 6, 6, 6788, 6472, 6978, 7002, 159, 162, 89, 63, 103, 6, 7, 7]"
greedy_modularity,0.25,0.9919300888944459,0.6666666666666666,0.14438166980539863,0.2373581011351909,26,20611,155,13,"[10, 9, 7, 6585, 7017, 7009, 49, 50, 56, 3, 4, 6]"
label_propagation,0.25,0.9946221881563574,0.17948717948717952,0.08228590581531758,0.11284021143176073,7,20686,80,32,"[3, 2, 2, 6610, 7035, 7041, 24, 32, 24, 10, 11, 11]"
leiden,0.3,0.9355210470942966,0.3449824396760378,0.527128135373039,0.4170341591205642,279,59227,206,3936,"[71, 25, 49, 26, 23, 8, 12, 11, 54, 5414, 6934, 6140, 7056, 6915, 6596, 7040, 7035, 6097, 12, 18, 10, 27, 32, 38, 27, 30, 12, 1194, 102, 1216, 101, 104, 5, 1, 2, 1211]"
louvain,0.3,0.9363549759731842,0.3760643327914811,0.6158612995859707,0.4669774853297909,270,59289,144,3945,"[50, 29, 43, 33, 31, 11, 12, 10, 51, 5421, 6940, 6142, 7067, 6916, 6609, 7043, 7052, 6099, 5, 12, 8, 16, 31, 25, 24, 13, 10, 1215, 98, 1222, 94, 96, 2, 1, 3, 1214]"
infomap,0.3,0.9068733527830395,0.4377110051878967,0.25356125362439574,0.32110807221261484,1086,56611,2822,3129,"[299, 46, 296, 47, 41, 6, 11, 11, 329, 5251, 6560, 5942, 6708, 6572, 6318, 6640, 6667, 5953, 175, 392, 208, 375, 375, 316, 427, 398, 156, 966, 81, 969, 80, 86, 7, 2, 2, 936]"
df_node_similarity,0.3,0.9325503632183412,0.34326699965179935,0.42356468784633405,0.3792117147110355,106,59210,223,4109,"[32, 1, 34, 1, 1, 2, 1, 1, 33, 5409, 6925, 6126, 7053, 6921, 6605, 7047, 7038, 6086, 17, 27, 24, 30, 26, 29, 20, 27, 23, 1233, 126, 1231, 126, 126, 11, 12, 12, 1232]"
eigenvector,0.3,0.9827254899331266,0.5090248334342823,0.18721819121347655,0.2737512771392453,104,34378,423,189,"[43, 36, 7, 10, 8, 6878, 6978, 6594, 6974, 6954, 74, 105, 40, 93, 111, 84, 91, 6, 3, 5]"
surprise_communities,0.3,0.9023124105379106,0.2545931758530184,0.02053104753266155,0.037997850793400165,80,37968,3780,340,"[21, 26, 20, 4, 4, 5, 6303, 6445, 6344, 5995, 6418, 6463, 649, 638, 603, 639, 649, 602, 106, 101, 107, 9, 9, 8]"
walktrap,0.3,0.9799649209930005,0.4126287098728044,0.08732486060266204,0.14414436338970846,43,27279,434,123,"[24, 7, 6, 6, 6799, 6484, 6989, 7007, 148, 150, 78, 58, 103, 6, 7, 7]"
greedy_modularity,0.3,0.9926076908645438,0.641025641025641,0.15262484304066457,0.24654791954591965,25,20626,140,14,"[9, 9, 7, 6592, 7020, 7014, 42, 47, 51, 4, 4, 6]"
label_propagation,0.3,0.995149306406809,0.10256410256410257,0.05827505827505828,0.07432181345224824,4,20700,66,35,"[2, 1, 1, 6614, 7042, 7044, 20, 25, 21, 11, 12, 12]"
leiden,0.35,0.9354312966203339,0.3334262755009074,0.538440902858247,0.41182957513149093,246,59254,179,3969,"[63, 23, 44, 21, 19, 8, 12, 11, 45, 5415, 6939, 6140, 7063, 6916, 6600, 7044, 7037, 6100, 11, 13, 10, 20, 31, 34, 23, 28, 9, 1202, 104, 1221, 106, 108, 5, 1, 2, 1220]"
louvain,0.35,0.9363273529800529,0.3542148368577674,0.6332706678904164,0.4543132334298212,243,59314,119,3972,"[44, 23, 40, 29, 27, 11, 12, 9, 48, 5423, 6941, 6143, 7070, 6919, 6614, 7050, 7053, 6101, 3, 11, 7, 13, 28, 20, 17, 12, 8, 1221, 104, 1225, 98, 100, 2, 1, 4, 1217]"
infomap,0.35,0.9094894621482434,0.4310493872972476,0.2604665808958685,0.32471834424861445,1046,56817,2616,3169,"[287, 44, 290, 46, 40, 6, 11, 11, 311, 5267, 6581, 5957, 6740, 6592, 6342, 6665, 6698, 5975, 159, 371, 193, 343, 355, 292, 402, 367, 134, 978, 83, 975, 81, 87, 7, 2, 2, 954]"
df_node_similarity,0.35,0.932740060454293,0.3430474124756904,0.43504433310178126,0.3836072895800154,101,59227,206,4114,"[31, 1, 31, 1, 1, 2, 1, 1, 32, 5410, 6928, 6130, 7053, 6922, 6607, 7048, 7042, 6087, 16, 24, 20, 30, 25, 27, 19, 23, 22, 1234, 126, 1234, 126, 126, 11, 12, 12, 1233]"
eigenvector,0.35,0.9841408755717584,0.47789218655360377,0.19687618003265914,0.2788678095036349,93,34439,362,200,"[37, 32, 7, 9, 8, 6893, 6991, 6598, 6985, 6972, 59, 92, 36, 82, 93, 90, 95, 6, 4, 5]"
surprise_communities,0.35,0.9091311993042693,0.21219462951746418,0.020761042380493328,0.03782163070281338,74,38262,3486,346,"[20, 24, 20, 3, 3, 4, 6372, 6506, 6384, 6037, 6458, 6505, 580, 577, 563, 597, 609, 560, 107, 103, 107, 10, 10, 9]"
walktrap,0.35,0.9810454141887032,0.3741671714112659,0.08689985919285281,0.14104272199911477,41,27311,402,125,"[24, 7, 5, 5, 6814, 6493, 6994, 7010, 133, 141, 73, 55, 103, 6, 8, 8]"
greedy_modularity,0.35,0.9929905125234839,0.641025641025641,0.16025250580506645,0.25640525868818365,25,20634,132,14,"[9, 9, 7, 6594, 7023, 7017, 40, 44, 48, 4, 4, 6]"
label_propagation,0.35,0.9953468311953305,0.10256410256410257,0.0635725677830941,0.07849276560969247,4,20704,62,35,"[2, 1, 1, 6617, 7043, 7044, 17, 24, 21, 11, 12, 12]"
leiden,0.4,0.935561372626291,0.32128841146300924,0.5566844644504219,0.4074300520578895,231,59277,156,3984,"[57, 20, 41, 21, 19, 8, 12, 10, 43, 5418, 6942, 6141, 7065, 6919, 6605, 7047, 7040, 6100, 8, 10, 9, 18, 28, 29, 20, 25, 9, 1208, 107, 1224, 106, 108, 5, 1, 3, 1222]"
louvain,0.4,0.9363089357508466,0.3472122536826406,0.6525024664186267,0.45324300491592956,226,59330,103,3989,"[37, 21, 39, 27, 24, 11, 12, 9, 46, 5424, 6942, 6143, 7073, 6925, 6615, 7051, 7056, 6101, 2, 10, 7, 10, 22, 19, 16, 9, 8, 1228, 106, 1226, 100, 103, 2, 1, 4, 1219]"
infomap,0.4,0.9119970824809032,0.4082564778216952,0.2676942754678325,0.3233606043152584,1006,57016,2417,3209,"[270, 44, 283, 44, 39, 6, 10, 10, 300, 5289, 6616, 5976, 6761, 6625, 6362, 6686, 6716, 5985, 137, 336, 174, 322, 322, 272, 381, 349, 124, 995, 83, 982, 83, 88, 7, 3, 3, 965]"
df_node_similarity,0.4,0.9329103846816957,0.33872999076696436,0.44569195930036887,0.38491843132580694,99,59240,193,4116,"[30, 1, 31, 1, 1, 1, 1, 1, 32, 5411, 6929, 6131, 7053, 6924, 6607, 7050, 7047, 6088, 15, 23, 19, 30, 23, 27, 17, 18, 21, 1235, 126, 1234, 126, 126, 12, 12, 12, 1233]"
eigenvector,0.4,0.9851084096399447,0.4270139309509388,0.19941093895043976,0.27186420273911144,87,34479,322,206,"[34, 32, 4, 9, 8, 6901, 6999, 6607, 6988, 6984, 51, 84, 27, 79, 81, 93, 95, 9, 4, 5]"
surprise_communities,0.4,0.9151860710666618,0.2082576216434484,0.021488296814996973,0.0389569626993759,71,38520,3228,349,"[20, 22, 19, 3, 3, 4, 6411, 6544, 6434, 6080, 6504, 6547, 541, 539, 513, 554, 563, 518, 107, 105, 108, 10, 10, 9]"
walktrap,0.4,0.9820313165439821,0.3529678982434888,0.08670610197650586,0.13921437503340964,39,27340,373,127,"[23, 7, 5, 4, 6825, 6507, 6996, 7012, 122, 127, 71, 53, 104, 6, 8, 9]"
greedy_modularity,0.4,0.9932761052667273,0.641025641025641,0.16619532428355957,0.26395613806567914,25,20640,126,14,"[9, 9, 7, 6595, 7025, 7020, 39, 42, 45, 4, 4, 6]"
label_propagation,0.4,0.9953908585209567,0.07692307692307693,0.04828042328042328,0.05932547744819179,3,20706,60,36,"[1, 1, 1, 6617, 7044, 7045, 17, 23, 20, 12, 12, 12]"
leiden,0.45,0.9355919260813449,0.3193595023790162,0.571137185262312,0.4096547237219815,218,59292,141,3997,"[52, 20, 39, 21, 18, 8, 12, 10, 38, 5418, 6943, 6142, 7067, 6923, 6606, 7048, 7044, 6101, 8, 9, 8, 16, 24, 28, 19, 21, 8, 1213, 107, 1226, 106, 109, 5, 1, 3, 1227]"
louvain,0.45,0.9363291990944798,0.3436213981917508,0.6805220888315926,0.4566585729980875,212,59345,88,4003,"[35, 21, 34, 26, 22, 11, 12, 9, 42, 5424, 6945, 6144, 7074, 6928, 6616, 7054, 7059, 6101, 2, 7, 6, 9, 19, 18, 13, 6, 8, 1230, 106, 1231, 101, 105, 2, 1, 4, 1223]"
infomap,0.45,0.9143830216676156,0.3882673680688059,0.2769649778921324,0.323304973567018,980,57194,2239,3235,"[263, 43, 275, 44, 39, 6, 10, 8, 292, 5301, 6641, 5999, 6790, 6643, 6381, 6704, 6734, 6001, 125, 311, 151, 293, 304, 253, 363, 331, 108, 1002, 84, 990, 83, 88, 7, 3, 5, 973]"
