method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
louvain,0.25,0.1565002070109677,0.8680954680833937,0.038634549511965516,0.07397676638460592,1083,4223,28215,267,"[344, 29, 293, 324, 41, 5, 5, 4, 38, 715, 655, 504, 697, 35, 463, 212, 622, 320, 2688, 3066, 2901, 2708, 3723, 3246, 3454, 3044, 3385, 60, 12, 111, 80, 0, 0, 0, 1, 3]"
greedy_modularity,0.25,0.23440507131398286,0.8418001556253186,0.039511691828382975,0.0754805428436039,1253,6661,25777,97,"[394, 37, 373, 394, 37, 4, 5, 5, 4, 49, 560, 305, 260, 621, 1371, 373, 485, 2637, 3354, 3161, 3100, 3145, 3137, 2338, 3293, 3181, 1068, 10, 4, 31, 10, 4, 1, 0, 0, 37]"
label_propagation,0.25,0.10514751743714221,0.9155222839357108,0.03998908042116367,0.07663099698309554,1229,2342,30096,121,"[396, 39, 298, 402, 41, 4, 4, 5, 40, 145, 79, 902, 111, 61, 572, 326, 52, 94, 3258, 3642, 2503, 3294, 3697, 3137, 3340, 3614, 3611, 8, 2, 106, 2, 0, 1, 1, 0, 1]"
infomap,0.25,0.09580788352922759,0.9440553811478709,0.039396669845915805,0.0756369120990889,1182,2080,30358,168,"[344, 37, 404, 300, 41, 5, 5, 5, 41, 715, 202, 9, 653, 24, 20, 52, 395, 10, 2688, 3519, 3396, 2752, 3734, 3689, 3614, 3271, 3695, 60, 4, 0, 104, 0, 0, 0, 0, 0]"
surprise_communities,0.25,0.23170421121857857,0.7967600418578442,0.04220157581674177,0.08015749136990043,1125,6722,25716,225,"[358, 32, 378, 277, 35, 4, 4, 3, 34, 860, 792, 687, 826, 731, 686, 672, 706, 762, 2543, 2929, 2718, 2579, 3027, 3023, 2994, 2960, 2943, 46, 9, 26, 127, 6, 1, 1, 2, 7]"
walktrap,0.25,0.13957791944600473,0.9007499530440849,0.039294907914159814,0.07530467518852439,1246,3481,28957,104,"[380, 40, 381, 368, 37, 4, 5, 5, 26, 145, 255, 261, 284, 572, 737, 414, 159, 654, 3258, 3466, 3144, 3121, 3186, 2972, 3252, 3507, 3051, 24, 1, 23, 36, 4, 1, 0, 0, 15]"
df_node_similarity,0.25,0.1929081568362236,0.9001891652579892,0.0407436195107409,0.07795873505667619,1173,5371,27067,177,"[380, 31, 381, 305, 37, 4, 5, 5, 25, 270, 1292, 153, 635, 494, 503, 15, 130, 1879, 3133, 2429, 3252, 2770, 3264, 3206, 3651, 3536, 1826, 24, 10, 23, 99, 4, 1, 0, 0, 16]"
leiden,0.3,0.1649725186692517,0.817788242238858,0.03762535915382157,0.07194081617574052,980,4618,27820,370,"[276, 41, 219, 356, 41, 4, 3, 5, 35, 860, 79, 1277, 546, 49, 214, 624, 427, 542, 2543, 3642, 2128, 2859, 3709, 3495, 3042, 3239, 3163, 128, 0, 185, 48, 0, 1, 2, 0, 6]"
eigenvector,0.3,0.16634172825767696,0.9029434650782152,0.040183462835748814,0.07694276156870083,1192,4451,27987,158,"[309, 34, 390, 369, 35, 5, 4, 5, 41, 533, 553, 359, 457, 1035, 131, 876, 135, 372, 2870, 3168, 3046, 2948, 2723, 3578, 2790, 3531, 3333, 95, 7, 14, 35, 6, 0, 1, 0, 0]"
louvain,0.3,0.21613696089268375,0.7744023182806086,0.03872119793896766,0.07375456459542735,1026,6280,26158,324,"[325, 28, 268, 319, 40, 5, 2, 4, 35, 798, 809, 804, 784, 91, 506, 1067, 679, 742, 2605, 2912, 2601, 2621, 3667, 3203, 2599, 2987, 2963, 79, 13, 136, 85, 1, 0, 3, 1, 6]"
