method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
louvain,0.25,0.3300705571685664,0.6203703703703705,0.1316409529773823,0.21719392838642745,16,42,110,11,"[2, 2, 1, 1, 2, 1, 2, 2, 3, 6, 6, 4, 2, 3, 7, 5, 6, 3, 11, 11, 17, 6, 17, 7, 10, 17, 14, 0, 0, 1, 2, 1, 2, 2, 2, 1]"
greedy_modularity,0.25,0.2998414527856205,0.7407407407407408,0.13942935671521842,0.23468419405012497,19,34,118,8,"[2, 2, 2, 1, 3, 1, 2, 3, 3, 4, 2, 4, 2, 3, 6, 6, 4, 3, 13, 15, 17, 6, 17, 8, 9, 19, 14, 0, 0, 0, 2, 0, 2, 2, 1, 1]"
label_propagation,0.25,0.2905175209358515,0.8611111111111112,0.15766008157649025,0.2665227462234115,23,30,122,4,"[2, 2, 2, 1, 2, 3, 3, 4, 4, 3, 2, 4, 2, 5, 2, 3, 7, 2, 14, 15, 17, 6, 15, 12, 12, 16, 15, 0, 0, 0, 2, 1, 0, 1, 0, 0]"
infomap,0.25,0.3194273900814335,0.8703703703703705,0.17445779481383197,0.2906562065339103,23,32,120,4,"[2, 2, 2, 3, 2, 2, 3, 4, 3, 4, 2, 4, 3, 3, 4, 3, 6, 3, 13, 15, 17, 5, 17, 10, 12, 17, 14, 0, 0, 0, 0, 1, 1, 1, 0, 1]"
surprise_communities,0.25,0.43354240714435743,0.39814814814814814,0.1239858906525573,0.1890884297572357,11,66,86,16,"[0, 2, 0, 1, 1, 2, 2, 1, 2, 9, 10, 7, 3, 7, 6, 5, 9, 10, 8, 7, 14, 5, 13, 8, 10, 14, 7, 2, 0, 2, 2, 2, 1, 2, 3, 2]"
walktrap,0.25,0.3481258624615739,0.7777777777777778,0.16530032670383546,0.2726538134194514,21,41,111,6,"[2, 2, 1, 2, 2, 2, 2, 4, 4, 6, 6, 4, 1, 3, 4, 6, 5, 6, 11, 11, 17, 7, 17, 10, 9, 18, 11, 0, 0, 1, 1, 1, 1, 2, 0, 0]"
df_node_similarity,0.25,0.27958354211326797,0.8472222222222223,0.16226572695354946,0.2723660641859795,22,28,124,5,"[2, 2, 2, 1, 3, 1, 3, 4, 4, 3, 2, 2, 1, 3, 6, 3, 2, 6, 14, 15, 19, 7, 17, 8, 12, 21, 11, 0, 0, 0, 2, 0, 2, 1, 0, 0]"
leiden,0.3,0.33473392593058765,0.6203703703703705,0.13381461923773585,0.22014393296430043,16,43,109,11,"[1, 2, 2, 1, 2, 1, 2, 2, 3, 4, 2, 4, 3, 4, 7, 6, 7, 6, 13, 15, 17, 5, 16, 7, 9, 16, 11, 1, 0, 0, 2, 1, 2, 2, 2, 1]"
eigenvector,0.3,0.31552325835988954,0.7037037037037037,0.14191669260296708,0.23619889642744685,19,36,116,8,"[1, 2, 2, 1, 2, 1, 3, 4, 3, 4, 2, 5, 3, 4, 7, 3, 2, 6, 13, 15, 16, 5, 16, 7, 12, 21, 11, 1, 0, 0, 2, 1, 2, 1, 0, 1]"
louvain,0.3,0.3708386805708114,0.6203703703703705,0.1412121828788495,0.23005740827335605,16,49,103,11,"[2, 2, 1, 1, 2, 1, 2, 2, 3, 6, 7, 4, 3, 4, 7, 5, 7, 6, 11, 10, 17, 5, 16, 7, 10, 16, 11, 0, 0, 1, 2, 1, 2, 2, 2, 1]"
greedy_modularity,0.3,0.31996752554327224,0.6851851851851852,0.1393982331546831,0.23166511010099247,18,38,114,9,"[1, 2, 2, 1, 3, 1, 2, 3, 3, 4, 2, 4, 3, 3, 6, 6, 4, 6, 13, 15, 17, 5, 17, 8, 9, 19, 11, 1, 0, 0, 2, 0, 2, 2, 1, 1]"
label_propagation,0.3,0.354071230127526,0.8611111111111112,0.1746891634146536,0.29045518389331354,23,43,109,4,"[2, 2, 2, 1, 2, 3, 3, 4, 4, 3, 2, 5, 2, 8, 4, 3, 12, 4, 14, 15, 16, 6, 12, 10, 12, 11, 13, 0, 0, 0, 2, 1, 0, 1, 0, 0]"
infomap,0.3,0.33428337061247126,0.8148148148148149,0.1724309411873911,0.2846287959360635,22,36,116,5,"[1, 2, 2, 3, 2, 2, 3, 4, 3, 4, 2, 4, 3, 4, 4, 3, 6, 6, 13, 15, 17, 5, 16, 10, 12, 17, 11, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
surprise_communities,0.3,0.4865418027949249,0.34259259259259256,0.12429854096520761,0.18241408475783474,10,78,74,17,"[0, 1, 0, 1, 1, 2, 2, 1, 2, 9, 12, 10, 3, 9, 7, 5, 13, 10, 8, 5, 11, 5, 11, 7, 10, 10, 7, 2, 1, 2, 2, 2, 1, 2, 3, 2]"
walktrap,0.3,0.3577667851459748,0.7222222222222222,0.15536007202673868,0.255712762664112,19,44,108,8,"[2, 2, 1, 2, 2, 2, 1, 4, 3, 6, 6, 4, 2, 4, 4, 7, 5, 6, 11, 11, 17, 6, 16, 10, 8, 18, 11, 0, 0, 1, 1, 1, 1, 3, 0, 1]"
df_node_similarity,0.3,0.2885087732607213,0.8148148148148149,0.15826968964223864,0.265055064109965,20,31,121,7,"[2, 2, 2, 1, 3, 1, 2, 4, 3, 3, 2, 2, 2, 3, 6, 4, 3, 6, 14, 15, 19, 6, 17, 8, 11, 20, 11, 0, 0, 0, 2, 0, 2, 2, 0, 1]"
leiden,0.35,0.3761595986659925,0.6203703703703705,0.1460284221378133,0.23640879190260125,16,50,102,11,"[1, 2, 2, 1, 2, 1, 2, 2, 3, 6, 2, 4, 3, 5, 10, 6, 7, 7, 11, 15, 17, 5, 15, 4, 9, 16, 10, 1, 0, 0, 2, 1, 2, 2, 2, 1]"
