method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
greedy_modularity,0.15,0.0712704075448133,0.9850985030033301,0.05274561440832609,0.10012992302392819,2844,1162,52121,106,"[1212, 125, 125, 126, 13, 13, 13, 1217, 289, 112, 124, 68, 77, 87, 164, 241, 5137, 6840, 6959, 6879, 6557, 6980, 6901, 5868, 53, 2, 2, 1, 0, 0, 0, 48]"
label_propagation,0.15,0.04954914171511746,0.9971014492753624,0.03848945665910622,0.07411786410384832,1536,485,39606,22,"[1243, 127, 127, 13, 13, 13, 91, 65, 85, 80, 83, 81, 5335, 6887, 6862, 6554, 6984, 6984, 22, 0, 0, 0, 0, 0]"
infomap,0.15,0.12013925614587843,0.9532088589260792,0.06538390568760177,0.12237376957266513,3913,3774,55659,302,"[1172, 121, 1159, 122, 123, 13, 12, 13, 1178, 374, 490, 422, 505, 447, 342, 441, 359, 394, 5052, 6462, 5728, 6578, 6500, 6292, 6626, 6706, 5715, 93, 6, 106, 5, 4, 0, 1, 0, 87]"
df_node_similarity,0.15,0.07040946364576312,0.9973649538866931,0.06561336737830234,0.12312663733674992,4185,337,59096,30,"[1260, 127, 1255, 127, 127, 13, 13, 13, 1250, 33, 36, 46, 29, 41, 30, 35, 31, 56, 5393, 6916, 6104, 7054, 6906, 6604, 7032, 7034, 6053, 5, 0, 10, 0, 0, 0, 0, 0, 15]"
eigenvector,0.15,0.0808539318800543,0.9672744749259641,0.0501778013576798,0.0954063548581778,2910,1784,52223,40,"[122, 1252, 122, 126, 13, 13, 11, 1251, 420, 52, 476, 54, 91, 197, 444, 50, 6532, 6098, 6607, 6893, 6543, 6870, 6621, 6059, 5, 13, 5, 1, 0, 0, 2, 14]"
surprise_communities,0.15,0.5438994717188367,0.9921259842519685,0.020908093994601435,0.04095314023222369,414,22536,19212,6,"[124, 126, 125, 13, 13, 13, 3751, 3920, 3764, 3408, 3800, 3893, 3201, 3163, 3183, 3226, 3267, 3172, 3, 1, 2, 0, 0, 0]"
walktrap,0.15,0.17574274517890132,0.9588052481582096,0.034424617624830824,0.06646297132538559,1598,7043,40855,87,"[124, 1209, 125, 101, 13, 13, 13, 321, 321, 398, 3117, 2205, 389, 292, 6631, 5829, 6685, 3830, 4429, 6678, 6773, 3, 56, 2, 26, 0, 0, 0]"
leiden,0.2,0.08237253448519619,0.9871933992440669,0.06550758816901144,0.12286235011475473,4114,1164,58269,101,"[1250, 125, 1211, 126, 125, 13, 13, 13, 1238, 52, 114, 248, 66, 90, 270, 103, 99, 122, 5374, 6838, 5902, 7017, 6857, 6364, 6964, 6966, 5987, 15, 2, 54, 1, 2, 0, 0, 0, 27]"
louvain,0.2,0.08312600820050127,0.9730485270368872,0.06479899773311633,0.12150642130528462,3944,1381,58052,271,"[1047, 127, 1236, 125, 125, 13, 13, 13, 1245, 578, 51, 258, 91, 73, 55, 54, 63, 158, 4848, 6901, 5892, 6992, 6874, 6579, 7013, 7002, 5951, 218, 0, 29, 2, 2, 0, 0, 0, 20]"
greedy_modularity,0.2,0.0761922869235112,0.9816516759515733,0.05274310162877464,0.10010753192293464,2836,1440,51843,114,"[1211, 124, 124, 125, 13, 13, 13, 1213, 297, 126, 138, 126, 218, 91, 183, 261, 5129, 6826, 6945, 6821, 6416, 6976, 6882, 5848, 54, 3, 3, 2, 0, 0, 0, 52]"
label_propagation,0.2,0.05048365244158062,0.9955256087060264,0.038458765778925506,0.07405660502600664,1533,527,39564,25,"[1241, 127, 126, 13, 13, 13, 97, 66, 93, 87, 91, 93, 5329, 6886, 6854, 6547, 6976, 6972, 24, 0, 1, 0, 0, 0]"
infomap,0.2,0.13188839846217812,0.9429494694130093,0.06539659047768817,0.12231054941403816,3841,4596,54837,374,"[1151, 119, 1140, 121, 121, 13, 12, 13, 1151, 446, 558, 589, 574, 513, 434, 576, 423, 483, 4980, 6394, 5561, 6509, 6434, 6200, 6491, 6642, 5626, 114, 8, 125, 6, 6, 0, 1, 0, 114]"
df_node_similarity,0.2,0.0710959932293594,0.996925779534475,0.06559115778357485,0.12308418587474368,4180,386,59047,35,"[1259, 127, 1254, 127, 127, 13, 13, 13, 1247, 35, 43, 51, 34, 52, 31, 38, 40, 62, 5391, 6909, 6099, 7049, 6895, 6603, 7029, 7025, 6047, 6, 0, 11, 0, 0, 0, 0, 0, 18]"
eigenvector,0.2,0.08552588026356729,0.9592028307194346,0.0500849718011075,0.09519910298756945,2900,2054,51953,50,"[115, 1250, 121, 126, 13, 13, 11, 1251, 494, 59, 499, 59, 176, 230, 479, 58, 6458, 6091, 6584, 6888, 6458, 6837, 6586, 6051, 12, 15, 6, 1, 0, 0, 2, 14]"
surprise_communities,0.2,0.5732255536158966,0.8228346456692913,0.02061510605516306,0.04022248735423547,399,23791,17957,21,"[122, 126, 125, 13, 13, 0, 3844, 3968, 3852, 3505, 3898, 4724, 3108, 3115, 3095, 3129, 3169, 2341, 5, 1, 2, 0, 0, 13]"
walktrap,0.2,0.17874052224690587,0.9572286665747809,0.03443938010442492,0.06648668776898682,1593,7196,40702,92,"[123, 1205, 125, 101, 13, 13, 13, 357, 337, 421, 3139, 2228, 405, 309, 6595, 5813, 6662, 3808, 4406, 6662, 6756, 4, 60, 2, 26, 0, 0, 0]"
leiden,0.25,0.08446408601970304,0.9871055643736233,0.06557311086265644,0.12297690478300641,4113,1295,58138,102,"[1250, 125, 1211, 126, 125, 13, 13, 13, 1237, 59, 122, 253, 69, 119, 324, 110, 106, 133, 5367, 6830, 5897, 7014, 6828, 6310, 6957, 6959, 5976, 15, 2, 54, 1, 2, 0, 0, 0, 28]"
louvain,0.25,0.08841172802656241,0.9698090110277717,0.06477438159503716,0.12143782589698135,3934,1727,57706,281,"[1042, 126, 1236, 125, 123, 13, 13, 13, 1243, 590, 132, 260, 97, 125, 70, 200, 82, 171, 4836, 6820, 5890, 6986, 6822, 6564, 6867, 6983, 5938, 223, 1, 29, 2, 4, 0, 0, 0, 22]"
greedy_modularity,0.25,0.07834574652720719,0.9789914724098223,0.05272615101186316,0.10006313945169273,2827,1571,51712,123,"[1209, 123, 124, 124, 13, 13, 13, 1208, 304, 169, 151, 143, 228, 100, 191, 285, 5122, 6783, 6932, 6804, 6406, 6967, 6874, 5824, 56, 4, 3, 3, 0, 0, 0, 57]"
label_propagation,0.25,0.05148864301805453,0.9951303517890304,0.0384416522727889,0.07402378315054275,1530,572,39519,28,"[1238, 127, 126, 13, 13, 13, 105, 72, 99, 93, 94, 109, 5321, 6880, 6848, 6541, 6973, 6956, 27, 0, 1, 0, 0, 0]"
infomap,0.25,0.14638965359058895,0.9347946587248196,0.06547978288004969,0.1223867145751,3784,5574,53859,431,"[1134, 117, 1127, 121, 119, 13, 12, 13, 1128, 542, 700, 675, 689, 585, 522, 809, 495, 557, 4884, 6252, 5475, 6394, 6362, 6112, 6258, 6570, 5552, 131, 10, 138, 6, 8, 0, 1, 0, 137]"
df_node_similarity,0.25,0.07203670766194809,0.9966622749231446,0.06560987592758771,0.12311513230775338,4177,449,58984,38,"[1258, 127, 1253, 127, 127, 13, 13, 13, 1246, 40, 50, 57, 43, 62, 36, 45, 47, 69, 5386, 6902, 6093, 7040, 6885, 6598, 7022, 7018, 6040, 7, 0, 12, 0, 0, 0, 0, 0, 19]"
eigenvector,0.25,0.08947602587781031,0.951917810022911,0.04999195356255756,0.0949950438325623,2889,2289,51718,61,"[110, 1246, 121, 124, 13, 13, 11, 1251, 554, 66, 532, 137, 185, 246, 506, 63, 6398, 6084, 6551, 6810, 6449, 6821, 6559, 6046, 17, 19, 6, 3, 0, 0, 2, 14]"
surprise_communities,0.25,0.5909582253055565,0.8215223097112861,0.02122128277791954,0.041373811437139106,398,24538,17210,22,"[122, 126, 124, 13, 13, 0, 3942, 4047, 3970, 3636, 4001, 4942, 3010, 3036, 2977, 2998, 3066, 2123, 5, 1, 3, 0, 0, 13]"
walktrap,0.25,0.18142042601250538,0.95374115784934,0.03443643753304978,0.0664727635162951,1589,7333,40565,96,"[121, 1204, 125, 100, 13, 13, 13, 382, 351, 447, 3160, 2241, 425, 327, 6570, 5799, 6636, 3787, 4393, 6642, 6738, 6, 61, 2, 27, 0, 0, 0]"
leiden,0.3,0.09537769650301893,0.9657686069873677,0.06449291836090011,0.12091150527027927,3888,2196,57237,327,"[1048, 124, 1210, 126, 124, 13, 13, 13, 1217, 618, 151, 261, 74, 238, 355, 117, 152, 230, 4808, 6801, 5889, 7009, 6709, 6279, 6950, 6913, 5879, 217, 3, 55, 1, 3, 0, 0, 0, 48]"
louvain,0.3,0.09494384583403113,0.9521410082176944,0.06447674461091707,0.12077489784065001,3865,2210,57223,350,"[1041, 126, 1233, 125, 119, 13, 13, 12, 1183, 597, 138, 264, 102, 247, 185, 214, 92, 371, 4829, 6814, 5886, 6981, 6700, 6449, 6853, 6973, 5738, 224, 1, 32, 2, 8, 0, 0, 1, 82]"
