graph,community,nodes,sources,detected,difference,sources_ratio,nmi,sizes,avg_sizes,time
barabasi_2,leiden,831,10,11,-1,8,0.07731812220270562,105|103|92|82|72|71|69|68|62|58|49,75.54545454545455,0.010995149612426758
barabasi_2,label_propagation,831,10,1,9,1,0.0,831,831.0,0.024415016174316406
barabasi_2,greedy_modularity,831,10,9,1,4,0.07105932515292998,193|177|145|120|58|47|46|37|8,92.33333333333333,0.9275956153869629
barabasi_2,eigenvector,831,10,15,-5,5,0.13138100253198323,265|138|110|53|50|49|46|33|31|19|18|15|2|1|1,55.4,0.06023573875427246
barabasi_2,infomap,831,10,1,9,1,0.0,831,831.0,0.031244277954101562
barabasi_2,markov_clustering,831,10,423,-413,10,0.4000762769155865,38|27|20|19|17|12|11|10|8|8|7|6|6|6|5|5|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1.9645390070921986,0.2565920352935791
barabasi_2,paris,831,10,46,-36,0,0.08683950658405572,32|29|29|28|26|26|24|24|23|22|21|21|20|20|20|19|19|19|19|18|18|18|17|17|17|17|17|16|16|16|16|15|15|14|14|14|14|12|12|12|12|12|12|11|10|8,18.065217391304348,0.08313417434692383
barabasi_2,surprise_communities,831,10,140,-130,8,0.2588778875814302,15|15|14|13|11|10|9|9|9|9|9|9|8|8|8|8|8|8|8|8|8|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|2|2,5.935714285714286,0.013413667678833008
barabasi_2,walktrap,831,10,41,-31,1,0.09102977401711101,309|49|48|40|31|26|20|20|17|17|16|15|14|13|12|12|11|11|11|10|10|10|9|9|9|8|8|7|6|6|6|6|6|5|5|5|5|3|2|2|2,20.26829268292683,0.04119992256164551
barabasi_2,df_node_similarity,831,10,3,7,1,0.011103461992705982,709|75|47,277.0,7.164722919464111
