graph,community,nodes,sources,detected,difference,sources_ratio,nmi,sizes,avg_sizes,time
watts_strogatz_graph_1,markov_clustering,189,5,68,-63,5,0.39041969701562385,8|8|7|7|6|6|6|6|6|5|5|5|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2.7794117647058822,0.057271480560302734
watts_strogatz_graph_1,paris,189,5,11,-6,0,0.05980210720802259,23|20|19|19|18|18|18|18|15|14|7,17.181818181818183,0.009027719497680664
watts_strogatz_graph_1,surprise_communities,189,5,37,-32,5,0.3326107633086953,10|9|8|8|8|8|8|7|7|7|7|6|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|4|2|2|2|2|2|1|1,5.108108108108108,0.0022125244140625
watts_strogatz_graph_1,walktrap,189,5,23,-18,3,0.3091168386438729,21|18|16|13|12|12|10|10|9|8|8|8|7|6|6|6|5|4|3|2|2|2|1,8.217391304347826,0.0027434825897216797
watts_strogatz_graph_1,spectral,189,5,3,2,2,0.04056392827592028,84|80|25,63.0,38.55610013008118
watts_strogatz_graph_1,df_node_similarity,189,5,11,-6,4,0.21443775065127121,22|18|14|17|12|10|24|24|11|21|16,17.181818181818183,0.38694024085998535
watts_strogatz_graph_1,louvain,194,5,12,-7,4,0.25521226316193074,23|23|21|20|20|17|16|15|13|12|8|6,16.166666666666668,0.012090682983398438
watts_strogatz_graph_1,leiden,194,5,12,-7,4,0.2757977127781816,25|20|19|17|17|16|16|15|15|14|13|7,16.166666666666668,0.001996278762817383
watts_strogatz_graph_1,label_propagation,194,5,26,-21,5,0.3214082499992426,22|18|16|14|11|10|10|9|8|8|7|7|6|6|6|6|6|4|3|3|3|3|2|2|2|2,7.461538461538462,0.003875732421875
watts_strogatz_graph_1,greedy_modularity,194,5,11,-6,4,0.27538193460353194,25|24|22|20|19|18|17|15|15|13|6,17.636363636363637,0.025545597076416016
watts_strogatz_graph_1,eigenvector,194,5,9,-4,5,0.30173656120824033,45|31|31|22|22|15|13|10|5,21.555555555555557,0.015816688537597656
watts_strogatz_graph_1,infomap,194,5,22,-17,5,0.3322618425363895,24|17|12|11|11|11|11|8|8|8|7|7|7|7|7|6|6|6|6|6|5|3,8.818181818181818,0.006005287170410156
watts_strogatz_graph_1,markov_clustering,194,5,59,-54,5,0.395376171319371,10|10|9|7|7|6|6|6|5|5|5|5|5|5|5|5|5|4|4|4|4|3|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1,3.288135593220339,0.05878782272338867
watts_strogatz_graph_1,paris,194,5,3,2,0,0.014583512131567064,119|56|19,64.66666666666667,0.009137630462646484
watts_strogatz_graph_1,surprise_communities,194,5,34,-29,5,0.37230848358178814,13|11|11|10|10|8|7|7|7|7|6|6|6|6|6|5|5|5|5|5|5|5|5|4|4|4|3|3|3|3|3|3|2|1,5.705882352941177,0.002234935760498047
watts_strogatz_graph_1,walktrap,194,5,17,-12,4,0.29291613128703653,38|30|21|19|16|12|12|10|7|7|5|5|3|3|3|2|1,11.411764705882353,0.0026907920837402344
watts_strogatz_graph_1,spectral,194,5,2,3,2,0.10158796828042596,99|95,97.0,40.07832098007202
watts_strogatz_graph_1,df_node_similarity,194,5,10,-5,5,0.21585244563202227,28|22|22|18|11|25|15|22|15|16,19.4,0.30342650413513184
watts_strogatz_graph_1,louvain,458,50,14,36,13,0.4240500670543119,42|41|38|38|36|35|34|34|31|30|30|29|22|18,32.714285714285715,0.035395145416259766
watts_strogatz_graph_1,leiden,458,50,16,34,15,0.44740728476806796,38|38|36|34|34|32|31|31|31|30|30|23|21|21|17|11,28.625,0.005370378494262695
watts_strogatz_graph_1,label_propagation,458,50,1,49,1,0.0,458,458.0,0.035401105880737305
watts_strogatz_graph_1,greedy_modularity,458,50,9,41,6,0.29726254510642336,105|105|71|60|56|25|15|14|7,50.888888888888886,0.263031005859375
watts_strogatz_graph_1,eigenvector,458,50,10,40,10,0.35894087583809065,85|57|47|45|42|41|41|38|36|26,45.8,0.03414487838745117
watts_strogatz_graph_1,infomap,458,50,28,22,22,0.5294357056499834,25|23|23|22|21|20|20|20|19|19|18|18|18|18|17|17|16|15|14|14|13|11|11|11|10|9|8|8,16.357142857142858,0.016893386840820312
watts_strogatz_graph_1,markov_clustering,458,50,176,-126,50,0.6998812656236448,10|10|9|8|8|8|8|8|8|8|8|8|7|7|7|7|7|7|7|6|6|6|6|6|6|6|6|6|6|6|5|5|5|5|5|5|5|4|4|4|4|4|4|4|4|4|4|3|3|3|3|3|3|3|3|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2.602272727272727,0.16144633293151855
watts_strogatz_graph_1,paris,458,50,21,29,0,0.3051530921118671,33|32|31|30|29|27|22|21|21|21|21|21|20|20|19|18|16|16|16|14|10,21.80952380952381,0.03715658187866211
watts_strogatz_graph_1,surprise_communities,458,50,47,3,34,0.6123151796544029,16|15|15|15|14|14|14|13|13|13|13|12|12|12|11|11|11|11|11|10|10|10|10|10|10|10|9|9|9|9|9|9|8|8|8|8|8|7|6|6|5|5|5|5|3|3|3,9.74468085106383,0.006606340408325195
watts_strogatz_graph_1,walktrap,458,50,21,29,18,0.4795769168759608,75|45|28|27|25|23|22|21|21|21|21|18|17|16|13|12|12|11|11|10|9,21.80952380952381,0.012296199798583984
watts_strogatz_graph_1,df_node_similarity,458,50,11,39,11,0.38776239143492636,46|34|35|31|34|64|45|42|34|50|43,41.63636363636363,2.2915940284729004
watts_strogatz_graph_1,louvain,440,50,16,34,15,0.4636117373575547,42|39|38|35|34|30|27|26|24|23|23|23|22|22|17|15,27.5,0.02950000762939453
watts_strogatz_graph_1,leiden,440,50,15,35,14,0.45503554017574954,43|40|38|35|35|33|28|28|27|26|26|24|22|18|17,29.333333333333332,0.005112409591674805
watts_strogatz_graph_1,label_propagation,440,50,24,26,17,0.4480226581054911,138|36|31|29|20|18|17|14|13|13|12|11|11|9|9|8|7|7|7|7|6|6|6|5,18.333333333333332,0.011832714080810547
watts_strogatz_graph_1,greedy_modularity,440,50,9,41,8,0.3311898369042567,89|81|80|75|34|32|20|15|14,48.888888888888886,0.2154529094696045
watts_strogatz_graph_1,eigenvector,440,50,13,37,12,0.33273388681710236,75|69|54|46|40|34|27|26|26|20|17|5|1,33.84615384615385,0.03641843795776367
watts_strogatz_graph_1,infomap,440,50,29,21,25,0.5506871397008455,24|23|23|21|21|20|20|18|17|15|15|15|15|15|15|14|14|14|14|14|12|12|12|11|11|10|10|8|7,15.172413793103448,0.016809701919555664
