type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
jordan:leiden,3,5,0.9,34.0,16.333333333333332,51.18309990564982,3.0,3084.6666666666665,37.0,6,11032,9248,9,11056,0.4,0.9991848564441627,0.0006483682731791658,0.9983719247467439,0.0012946380407810984
jordan:df_node_similarity,3,5,0.9,1.0,5.333333333333333,92.37918146451314,3.6666666666666665,1819.3333333333333,6.0,5,11031,5453,10,11056,0.3333333333333333,0.9990942849379585,0.0009160864785635764,0.998191027496382,0.0018271514708569343
netsleuth-cm:leiden,3,5,0.9,35.0,16.666666666666668,25.157572587331135,5.0,222.0,38.0,0,11026,666,15,11056,0.0,0.9986414274069377,0.0,0.997286541244573,0
netsleuth-cm:df_node_similarity,3,5,0.9,1.0,5.333333333333333,100.30097961425781,6.0,97.33333333333333,6.0,0,11026,292,15,11056,0.0,0.9986414274069377,0.0,0.997286541244573,0
ensemble:leiden,3,5,0.9,35.0,16.666666666666668,149.8630746205648,0.0,3106.6666666666665,38.0,15,11041,9305,0,11056,1.0,1.0,0.001609442060085837,1.0,0.0032137118371719335
ensemble-centralities:leiden,3,5,0.9,35.0,16.666666666666668,90.65984996159871,1.0,1248.6666666666667,38.0,12,11038,3734,3,11056,0.8,0.9997282854813876,0.003203416978109984,0.9994573082489147,0.006381281574049455
centrality-cm:betweenness:leiden,3,41,0.0,76.0,15.666666666666666,79.30951523780823,0.0,15.666666666666666,16.0,24,11085,23,99,11307,0.1951219512195122,0.9911480686695279,0.5106382978723404,0.9824887237994163,0.2823529411764706
rumor:leiden,3,41,0.0,74.0,16.333333333333332,117.63675435384114,0.0,16.333333333333332,16.0,24,11085,25,99,11307,0.1951219512195122,0.9911480686695279,0.4897959183673469,0.9824887237994163,0.27906976744186046
jordan:leiden,3,41,0.0,74.0,16.333333333333332,29.420304934183758,0.0,16.333333333333332,18.0,0,11061,49,123,11307,0.0,0.9890021459227468,0.0,0.9782435659326081,0
jordan:df_node_similarity,3,41,0.0,106.0,5.666666666666667,67.92775400479634,0.0,5.666666666666667,0.0,3,11064,14,120,11307,0.024390243902439025,0.9892703862660944,0.17647058823529413,0.9787742106659592,0.042857142857142864
netsleuth-cm:leiden,3,41,0.0,76.0,15.666666666666666,28.08613721529643,0.0,15.666666666666666,15.0,0,11061,47,123,11307,0.0,0.9890021459227468,0.0,0.9782435659326081,0
netsleuth-cm:df_node_similarity,3,41,0.0,106.0,5.666666666666667,82.59822034835815,0.0,5.666666666666667,0.0,0,11061,17,123,11307,0.0,0.9890021459227468,0.0,0.9782435659326081,0
ensemble:leiden,3,41,0.0,72.0,17.0,132.9588406085968,0.0,17.0,20.0,4,11065,47,119,11307,0.032520325203252036,0.989359799713877,0.0784313725490196,0.9789510922437428,0.04597701149425287
ensemble-centralities:leiden,3,41,0.0,72.0,17.0,80.45620226860046,0.0,17.0,20.0,24,11085,27,99,11307,0.1951219512195122,0.9911480686695279,0.47058823529411764,0.9824887237994163,0.27586206896551724
centrality-cm:betweenness:leiden,3,41,0.1,77.0,15.333333333333334,79.17239912350972,0.0,22.0,13.0,24,11085,42,99,11307,0.1951219512195122,0.9911480686695279,0.36363636363636365,0.9824887237994163,0.25396825396825395
rumor:leiden,3,41,0.1,75.0,16.0,139.08522764841715,0.0,18.0,16.0,24,11085,30,99,11307,0.1951219512195122,0.9911480686695279,0.4444444444444444,0.9824887237994163,0.27118644067796616
jordan:leiden,3,41,0.1,74.0,16.333333333333332,130.92206811904907,36.333333333333336,1761.6666666666667,17.0,23,11084,5262,100,11307,0.18699186991869918,0.9910586552217453,0.0043519394512772,0.9823118422216326,0.008505917159763314
jordan:df_node_similarity,3,41,0.1,106.0,5.666666666666667,129.0603999296824,61.0,786.6666666666666,0.0,9,11070,2351,114,11307,0.07317073170731707,0.9898068669527897,0.0038135593220338985,0.9798355001326612,0.007249295207410391
netsleuth-cm:leiden,3,41,0.1,73.0,16.666666666666668,20.50067925453186,0.0,19.333333333333332,18.0,2,11063,56,121,11307,0.016260162601626018,0.9891809728183119,0.034482758620689655,0.9785973290881754,0.022099447513812154
netsleuth-cm:df_node_similarity,3,41,0.1,106.0,5.666666666666667,100.5787235101064,0.0,7.333333333333333,0.0,0,11061,22,123,11307,0.0,0.9890021459227468,0.0,0.9782435659326081,0
ensemble:leiden,3,41,0.1,74.0,16.333333333333332,158.13228376706442,0.0,24.666666666666668,17.0,7,11068,67,116,11307,0.056910569105691054,0.9896280400572246,0.0945945945945946,0.9794817369770938,0.07106598984771573
ensemble-centralities:leiden,3,41,0.1,72.0,17.0,84.02241698900859,0.0,31.0,20.0,24,11085,69,99,11307,0.1951219512195122,0.9911480686695279,0.25806451612903225,0.9824887237994163,0.2222222222222222
centrality-cm:betweenness:leiden,3,41,0.2,73.0,16.666666666666668,76.30845753351848,0.0,29.333333333333332,19.0,24,11085,64,99,11307,0.1951219512195122,0.9911480686695279,0.2727272727272727,0.9824887237994163,0.2274881516587678
rumor:leiden,3,41,0.2,74.0,16.333333333333332,134.10778935750326,0.0,18.333333333333332,18.0,24,11085,31,99,11307,0.1951219512195122,0.9911480686695279,0.43636363636363634,0.9824887237994163,0.2696629213483146
jordan:leiden,3,41,0.2,74.0,16.333333333333332,156.31734418869019,25.333333333333332,2473.0,17.0,53,11114,7366,70,11307,0.43089430894308944,0.9937410586552218,0.007143819921822348,0.9876182895551429,0.01405462741978255
netsleuth-cm:leiden,3,41,0.2,74.0,16.333333333333332,25.34231408437093,0.0,21.666666666666668,18.0,2,11063,63,121,11307,0.016260162601626018,0.9891809728183119,0.03076923076923077,0.9785973290881754,0.021276595744680854
netsleuth-cm:df_node_similarity,3,41,0.2,106.0,5.666666666666667,92.1396837234497,0.0,10.0,0.0,0,11061,30,123,11307,0.0,0.9890021459227468,0.0,0.9782435659326081,0
ensemble:leiden,3,41,0.2,74.0,16.333333333333332,155.84447582562765,18.666666666666668,37.666666666666664,19.0,8,11069,105,115,11307,0.06504065040650407,0.9897174535050072,0.07079646017699115,0.9796586185548775,0.06779661016949151
ensemble-centralities:leiden,3,41,0.2,74.0,16.333333333333332,84.26759672164917,0.0,35.666666666666664,18.0,24,11085,83,99,11307,0.1951219512195122,0.9911480686695279,0.22429906542056074,0.9824887237994163,0.20869565217391306
jordan:df_node_similarity,2,41,0.2,71.0,5.5,160.10544991493225,57.0,1373.5,0.0,10,7354,2737,72,7508,0.12195121951219512,0.9903043361163479,0.0036403349108117948,0.9808204581779435,0.007069635913750443
centrality-cm:betweenness:leiden,3,41,0.3,73.0,16.666666666666668,79.64832584063213,0.0,37.0,20.0,26,11087,85,97,11307,0.21138211382113822,0.991326895565093,0.23423423423423423,0.9828424869549837,0.22222222222222224
rumor:leiden,3,41,0.3,74.0,16.333333333333332,150.76855611801147,0.0,19.0,18.0,24,11085,33,99,11307,0.1951219512195122,0.9911480686695279,0.42105263157894735,0.9824887237994163,0.26666666666666666
netsleuth-cm:leiden,3,41,0.3,73.0,16.666666666666668,26.42623519897461,0.0,26.333333333333332,20.0,2,11063,77,121,11307,0.016260162601626018,0.9891809728183119,0.02531645569620253,0.9785973290881754,0.019801980198019806
netsleuth-cm:df_node_similarity,3,41,0.3,106.0,5.666666666666667,113.76704613367717,0.0,12.666666666666666,0.0,0,11061,38,123,11307,0.0,0.9890021459227468,0.0,0.9782435659326081,0
ensemble-centralities:leiden,3,41,0.3,73.0,16.666666666666668,102.00738835334778,64.33333333333333,70.33333333333333,19.0,24,11085,187,99,11307,0.1951219512195122,0.9911480686695279,0.11374407582938388,0.9824887237994163,0.1437125748502994
jordan:leiden,2,41,0.3,48.0,17.0,139.77313947677612,19.0,2746.5,14.0,48,7392,5445,34,7508,0.5853658536585366,0.9954214920549421,0.008738394320043691,0.9909429941395844,0.017219730941704037
jordan:df_node_similarity,2,41,0.3,71.0,5.5,162.61107552051544,53.0,1541.5,0.0,18,7362,3065,64,7508,0.21951219512195122,0.9913816321034205,0.005838469023678235,0.9829515183803943,0.011374407582938388
ensemble:leiden,2,41,0.3,49.0,16.5,161.16617965698242,53.0,56.0,13.0,7,7351,105,75,7508,0.08536585365853659,0.9899003501211958,0.0625,0.9800213106020245,0.07216494845360824
centrality-cm:betweenness:leiden,3,41,0.4,73.0,16.666666666666668,91.50394248962402,65.33333333333333,48.0,18.0,27,11088,117,96,11307,0.21951219512195122,0.9914163090128756,0.1875,0.9830193685327673,0.20224719101123598
rumor:leiden,3,41,0.4,72.0,17.0,147.30055276552835,0.0,24.0,20.0,24,11085,48,99,11307,0.1951219512195122,0.9911480686695279,0.3333333333333333,0.9824887237994163,0.24615384615384614
jordan:leiden,3,41,0.4,72.0,17.0,132.3569012482961,15.666666666666666,2901.6666666666665,21.0,82,11143,8623,41,11307,0.6666666666666666,0.9963340486409156,0.00941987363584147,0.9927478553108694,0.018577254191209785
jordan:df_node_similarity,3,41,0.4,106.0,5.666666666666667,137.23145190874735,48.0,1567.0,0.0,39,11100,4662,84,11307,0.3170731707317073,0.9924892703862661,0.008296107211231652,0.9851419474661715,0.01616915422885572
netsleuth-cm:leiden,3,41,0.4,72.0,17.0,27.24736221631368,0.0,36.0,21.0,3,11064,105,120,11307,0.024390243902439025,0.9892703862660944,0.027777777777777776,0.9787742106659592,0.025974025974025976
netsleuth-cm:df_node_similarity,3,41,0.4,106.0,5.666666666666667,102.67275603612264,0.0,15.333333333333334,0.0,1,11062,45,122,11307,0.008130081300813009,0.9890915593705293,0.021739130434782608,0.9784204475103918,0.011834319526627219
ensemble-centralities:leiden,3,41,0.4,73.0,16.666666666666668,102.81119243303935,62.333333333333336,115.0,18.0,28,11089,317,95,11307,0.22764227642276422,0.991505722460658,0.08115942028985507,0.983196250110551,0.11965811965811966
ensemble:leiden,2,41,0.4,49.0,16.5,155.72106397151947,53.5,105.0,11.0,8,7352,202,74,7508,0.0975609756097561,0.9900350121195799,0.0380952380952381,0.9802876931273309,0.05479452054794521
centrality-cm:betweenness:leiden,3,41,0.5,73.0,16.666666666666668,86.99755144119263,64.66666666666667,71.33333333333333,18.0,27,11088,187,96,11307,0.21951219512195122,0.9914163090128756,0.1261682242990654,0.9830193685327673,0.1602373887240356
rumor:leiden,3,41,0.5,73.0,16.666666666666668,141.92547726631165,44.666666666666664,41.333333333333336,18.0,24,11085,100,99,11307,0.1951219512195122,0.9911480686695279,0.1935483870967742,0.9824887237994163,0.19433198380566802
jordan:leiden,3,41,0.5,72.0,17.0,133.3347487449646,15.333333333333334,3015.6666666666665,20.0,82,11143,8965,41,11307,0.6666666666666666,0.9963340486409156,0.009063778047971703,0.9927478553108694,0.017884405670665213
jordan:df_node_similarity,3,41,0.5,106.0,5.666666666666667,136.85151600837708,48.0,1567.0,0.0,39,11100,4662,84,11307,0.3170731707317073,0.9924892703862661,0.008296107211231652,0.9851419474661715,0.01616915422885572
netsleuth-cm:leiden,3,41,0.5,72.0,17.0,28.247916380564373,16.666666666666668,42.333333333333336,20.0,2,11063,125,121,11307,0.016260162601626018,0.9891809728183119,0.015748031496062992,0.9785973290881754,0.016
netsleuth-cm:df_node_similarity,3,41,0.5,106.0,5.666666666666667,106.3858962059021,0.0,20.333333333333332,0.0,1,11062,60,122,11307,0.008130081300813009,0.9890915593705293,0.01639344262295082,0.9784204475103918,0.010869565217391306
ensemble-centralities:leiden,3,41,0.5,73.0,16.666666666666668,103.47274295488994,61.0,187.0,18.0,30,11091,531,93,11307,0.24390243902439024,0.9916845493562232,0.053475935828877004,0.9835500132661184,0.08771929824561403
ensemble:leiden,2,41,0.5,49.0,16.5,171.47848844528198,23.5,771.0,11.0,39,7383,1503,43,7508,0.47560975609756095,0.9942095340694856,0.02529182879377432,0.9885455514118274,0.0480295566502463
centrality-cm:betweenness:leiden,3,41,0.6,73.0,16.666666666666668,85.58558019002278,61.0,104.33333333333333,19.0,29,11090,284,94,11307,0.23577235772357724,0.9915951359084406,0.0926517571884984,0.9833731316883346,0.13302752293577982
