type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
centrality-cm:betweenness:df_node_similarity,3,2,0.2,3.0,3.0,0.019123156865437824,1.6666666666666667,4.666666666666667,3.0,2,52,12,4,62,0.3333333333333333,0.9285714285714286,0.14285714285714285,0.8709677419354839,0.2
rumor:leiden,3,2,0.2,4.0,3.3333333333333335,0.009595712025960287,1.6666666666666667,4.666666666666667,4.0,2,52,12,4,62,0.3333333333333333,0.9285714285714286,0.14285714285714285,0.8709677419354839,0.2
rumor:df_node_similarity,3,2,0.2,3.0,3.0,0.021802902221679688,2.0,5.0,3.0,1,51,14,5,62,0.16666666666666666,0.9107142857142857,0.06666666666666667,0.8387096774193549,0.09523809523809522
jordan:leiden,3,2,0.2,4.0,3.3333333333333335,0.0073053836822509766,1.6666666666666667,6.333333333333333,4.0,1,51,18,5,62,0.16666666666666666,0.9107142857142857,0.05263157894736842,0.8387096774193549,0.08
jordan:df_node_similarity,3,2,0.2,3.0,3.0,0.015629291534423828,1.6666666666666667,5.666666666666667,3.0,1,51,16,5,62,0.16666666666666666,0.9107142857142857,0.058823529411764705,0.8387096774193549,0.08695652173913045
netsleuth-cm:leiden,3,2,0.2,4.0,3.3333333333333335,0.009929895401000977,2.3333333333333335,3.6666666666666665,4.0,0,50,11,6,62,0.0,0.8928571428571429,0.0,0.8064516129032258,0
netsleuth-cm:df_node_similarity,3,2,0.2,3.0,3.0,0.017696619033813477,2.3333333333333335,3.3333333333333335,3.0,1,51,9,5,62,0.16666666666666666,0.9107142857142857,0.1,0.8387096774193549,0.125
ensemble:leiden,3,2,0.2,4.0,3.3333333333333335,0.021214803059895832,1.3333333333333333,5.666666666666667,4.0,2,52,15,4,62,0.3333333333333333,0.9285714285714286,0.11764705882352941,0.8709677419354839,0.1739130434782609
ensemble:df_node_similarity,3,2,0.2,3.0,3.0,0.04555900891621908,1.3333333333333333,4.666666666666667,3.0,2,52,12,4,62,0.3333333333333333,0.9285714285714286,0.14285714285714285,0.8709677419354839,0.2
ensemble-centralities:leiden,3,2,0.2,4.0,3.3333333333333335,0.010923147201538086,1.6666666666666667,4.666666666666667,4.0,2,52,12,4,62,0.3333333333333333,0.9285714285714286,0.14285714285714285,0.8709677419354839,0.2
ensemble-centralities:df_node_similarity,3,2,0.2,3.0,3.0,0.0347894032796224,2.0,4.333333333333333,3.0,1,51,12,5,62,0.16666666666666666,0.9107142857142857,0.07692307692307693,0.8387096774193549,0.10526315789473684
centrality-cm:betweenness:leiden,3,2,0.3,4.0,3.3333333333333335,0.007269700368245442,1.3333333333333333,5.666666666666667,4.0,3,53,14,3,62,0.5,0.9464285714285714,0.17647058823529413,0.9032258064516129,0.2608695652173913
centrality-cm:betweenness:df_node_similarity,3,2,0.3,3.0,3.0,0.018817345301310223,1.6666666666666667,5.333333333333333,3.0,2,52,14,4,62,0.3333333333333333,0.9285714285714286,0.125,0.8709677419354839,0.18181818181818182
rumor:leiden,3,2,0.3,4.0,3.3333333333333335,0.009296417236328125,1.6666666666666667,5.0,4.0,2,52,13,4,62,0.3333333333333333,0.9285714285714286,0.13333333333333333,0.8709677419354839,0.19047619047619044
rumor:df_node_similarity,3,2,0.3,3.0,3.0,0.0186464786529541,2.0,5.333333333333333,3.0,1,51,15,5,62,0.16666666666666666,0.9107142857142857,0.0625,0.8387096774193549,0.09090909090909091
jordan:leiden,3,2,0.3,4.0,3.3333333333333335,0.005546092987060547,1.0,10.666666666666666,4.0,3,53,29,3,62,0.5,0.9464285714285714,0.09375,0.9032258064516129,0.15789473684210525
jordan:df_node_similarity,3,2,0.3,3.0,3.0,0.01868136723836263,1.0,9.333333333333334,3.0,3,53,25,3,62,0.5,0.9464285714285714,0.10714285714285714,0.9032258064516129,0.17647058823529413
netsleuth-cm:leiden,3,2,0.3,4.0,3.3333333333333335,0.009498198827107748,2.0,4.333333333333333,4.0,1,51,12,5,62,0.16666666666666666,0.9107142857142857,0.07692307692307693,0.8387096774193549,0.10526315789473684
netsleuth-cm:df_node_similarity,3,2,0.3,3.0,3.0,0.020337740580240887,2.0,4.0,3.0,1,51,11,5,62,0.16666666666666666,0.9107142857142857,0.08333333333333333,0.8387096774193549,0.1111111111111111
ensemble:leiden,3,2,0.3,4.0,3.3333333333333335,0.02044566472371419,1.3333333333333333,7.666666666666667,4.0,2,52,21,4,62,0.3333333333333333,0.9285714285714286,0.08695652173913043,0.8709677419354839,0.13793103448275862
ensemble:df_node_similarity,3,2,0.3,3.0,3.0,0.05170845985412598,1.3333333333333333,6.0,3.0,2,52,16,4,62,0.3333333333333333,0.9285714285714286,0.1111111111111111,0.8709677419354839,0.16666666666666666
ensemble-centralities:leiden,3,2,0.3,4.0,3.3333333333333335,0.011548519134521484,1.3333333333333333,5.666666666666667,4.0,3,53,14,3,62,0.5,0.9464285714285714,0.17647058823529413,0.9032258064516129,0.2608695652173913
ensemble-centralities:df_node_similarity,3,2,0.3,3.0,3.0,0.03472749392191569,1.6666666666666667,5.333333333333333,3.0,2,52,14,4,62,0.3333333333333333,0.9285714285714286,0.125,0.8709677419354839,0.18181818181818182
centrality-cm:betweenness:leiden,3,2,0.4,4.0,3.3333333333333335,0.007295290629069011,1.3333333333333333,5.666666666666667,4.0,3,53,14,3,62,0.5,0.9464285714285714,0.17647058823529413,0.9032258064516129,0.2608695652173913
centrality-cm:betweenness:df_node_similarity,3,2,0.4,3.0,3.0,0.015790462493896484,1.6666666666666667,5.333333333333333,3.0,2,52,14,4,62,0.3333333333333333,0.9285714285714286,0.125,0.8709677419354839,0.18181818181818182
rumor:leiden,3,2,0.4,4.0,3.3333333333333335,0.008453766504923502,1.3333333333333333,7.333333333333333,4.0,2,52,20,4,62,0.3333333333333333,0.9285714285714286,0.09090909090909091,0.8709677419354839,0.14285714285714288
rumor:df_node_similarity,3,2,0.4,3.0,3.0,0.019565502802530926,1.6666666666666667,6.666666666666667,3.0,1,51,19,5,62,0.16666666666666666,0.9107142857142857,0.05,0.8387096774193549,0.07692307692307691
jordan:leiden,3,2,0.4,4.0,3.3333333333333335,0.007189432779947917,0.6666666666666666,16.333333333333332,4.0,4,54,45,2,62,0.6666666666666666,0.9642857142857143,0.08163265306122448,0.9354838709677419,0.14545454545454545
jordan:df_node_similarity,3,2,0.4,3.0,3.0,0.018970648447672527,0.3333333333333333,14.666666666666666,3.0,5,55,39,1,62,0.8333333333333334,0.9821428571428571,0.11363636363636363,0.967741935483871,0.19999999999999998
netsleuth-cm:leiden,3,2,0.4,4.0,3.3333333333333335,0.010691324869791666,1.6666666666666667,5.0,4.0,2,52,13,4,62,0.3333333333333333,0.9285714285714286,0.13333333333333333,0.8709677419354839,0.19047619047619044
netsleuth-cm:df_node_similarity,3,2,0.4,3.0,3.0,0.019411325454711914,2.0,4.333333333333333,3.0,1,51,12,5,62,0.16666666666666666,0.9107142857142857,0.07692307692307693,0.8387096774193549,0.10526315789473684
ensemble:leiden,3,2,0.4,4.0,3.3333333333333335,0.022090355555216473,0.6666666666666666,9.333333333333334,4.0,4,54,24,2,62,0.6666666666666666,0.9642857142857143,0.14285714285714285,0.9354838709677419,0.23529411764705882
ensemble:df_node_similarity,3,2,0.4,3.0,3.0,0.04593849182128906,1.0,6.666666666666667,3.0,3,53,17,3,62,0.5,0.9464285714285714,0.15,0.9032258064516129,0.23076923076923075
ensemble-centralities:leiden,3,2,0.4,4.0,3.3333333333333335,0.010955731074015299,1.0,7.666666666666667,4.0,4,54,19,2,62,0.6666666666666666,0.9642857142857143,0.17391304347826086,0.9354838709677419,0.27586206896551724
ensemble-centralities:df_node_similarity,3,2,0.4,3.0,3.0,0.03462537129720052,1.6666666666666667,6.333333333333333,3.0,2,52,17,4,62,0.3333333333333333,0.9285714285714286,0.10526315789473684,0.8709677419354839,0.16
centrality-cm:betweenness:leiden,3,2,0.5,4.0,3.3333333333333335,0.00679779052734375,1.0,7.333333333333333,4.0,4,54,18,2,62,0.6666666666666666,0.9642857142857143,0.18181818181818182,0.9354838709677419,0.28571428571428575
centrality-cm:betweenness:df_node_similarity,3,2,0.5,3.0,3.0,0.019002199172973633,1.3333333333333333,5.666666666666667,3.0,3,53,14,3,62,0.5,0.9464285714285714,0.17647058823529413,0.9032258064516129,0.2608695652173913
rumor:leiden,3,2,0.5,4.0,3.3333333333333335,0.009528001149495443,0.6666666666666666,10.666666666666666,4.0,4,54,28,2,62,0.6666666666666666,0.9642857142857143,0.125,0.9354838709677419,0.21052631578947367
rumor:df_node_similarity,3,2,0.5,3.0,3.0,0.018437544504801433,1.0,8.333333333333334,3.0,3,53,22,3,62,0.5,0.9464285714285714,0.12,0.9032258064516129,0.1935483870967742
jordan:leiden,3,2,0.5,4.0,3.3333333333333335,0.006423473358154297,0.3333333333333333,17.666666666666668,4.0,5,55,48,1,62,0.8333333333333334,0.9821428571428571,0.09433962264150944,0.967741935483871,0.16949152542372883
jordan:df_node_similarity,3,2,0.5,3.0,3.0,0.014697074890136719,0.3333333333333333,16.333333333333332,3.0,5,55,44,1,62,0.8333333333333334,0.9821428571428571,0.10204081632653061,0.967741935483871,0.18181818181818182
netsleuth-cm:leiden,3,2,0.5,4.0,3.3333333333333335,0.010590394337972006,1.6666666666666667,7.0,4.0,2,52,19,4,62,0.3333333333333333,0.9285714285714286,0.09523809523809523,0.8709677419354839,0.14814814814814814
netsleuth-cm:df_node_similarity,3,2,0.5,3.0,3.0,0.02115623156229655,2.0,5.333333333333333,3.0,1,51,15,5,62,0.16666666666666666,0.9107142857142857,0.0625,0.8387096774193549,0.09090909090909091
ensemble:leiden,3,2,0.5,4.0,3.3333333333333335,0.022559642791748047,0.6666666666666666,12.0,4.0,4,54,32,2,62,0.6666666666666666,0.9642857142857143,0.1111111111111111,0.9354838709677419,0.1904761904761905
ensemble:df_node_similarity,3,2,0.5,3.0,3.0,0.04936647415161133,1.0,9.333333333333334,3.0,3,53,25,3,62,0.5,0.9464285714285714,0.10714285714285714,0.9032258064516129,0.17647058823529413
ensemble-centralities:leiden,3,2,0.5,4.0,3.3333333333333335,0.011030356089274088,0.3333333333333333,9.0,4.0,5,55,22,1,62,0.8333333333333334,0.9821428571428571,0.18518518518518517,0.967741935483871,0.303030303030303
ensemble-centralities:df_node_similarity,3,2,0.5,3.0,3.0,0.03277754783630371,0.6666666666666666,7.333333333333333,3.0,4,54,18,2,62,0.6666666666666666,0.9642857142857143,0.18181818181818182,0.9354838709677419,0.28571428571428575
centrality-cm:betweenness:leiden,3,2,0.6,4.0,3.3333333333333335,0.006847699483235677,1.0,7.333333333333333,4.0,4,54,18,2,62,0.6666666666666666,0.9642857142857143,0.18181818181818182,0.9354838709677419,0.28571428571428575
centrality-cm:betweenness:df_node_similarity,3,2,0.6,3.0,3.0,0.015535593032836914,1.3333333333333333,5.666666666666667,3.0,3,53,14,3,62,0.5,0.9464285714285714,0.17647058823529413,0.9032258064516129,0.2608695652173913
rumor:leiden,3,2,0.6,4.0,3.3333333333333335,0.009713490804036459,0.6666666666666666,11.0,4.0,4,54,29,2,62,0.6666666666666666,0.9642857142857143,0.12121212121212122,0.9354838709677419,0.20512820512820512
rumor:df_node_similarity,3,2,0.6,3.0,3.0,0.02195429801940918,1.0,8.666666666666666,3.0,3,53,23,3,62,0.5,0.9464285714285714,0.11538461538461539,0.9032258064516129,0.1875
jordan:leiden,3,2,0.6,4.0,3.3333333333333335,0.005752007166544597,0.3333333333333333,18.333333333333332,4.0,5,55,50,1,62,0.8333333333333334,0.9821428571428571,0.09090909090909091,0.967741935483871,0.16393442622950818
jordan:df_node_similarity,3,2,0.6,3.0,3.0,0.01745144526163737,0.3333333333333333,18.0,3.0,5,55,49,1,62,0.8333333333333334,0.9821428571428571,0.09259259259259259,0.967741935483871,0.16666666666666666
netsleuth-cm:leiden,3,2,0.6,4.0,3.3333333333333335,0.011136929194132486,1.3333333333333333,8.0,4.0,3,53,21,3,62,0.5,0.9464285714285714,0.125,0.9032258064516129,0.2
netsleuth-cm:df_node_similarity,3,2,0.6,3.0,3.0,0.0209807554880778,1.6666666666666667,6.333333333333333,3.0,2,52,17,4,62,0.3333333333333333,0.9285714285714286,0.10526315789473684,0.8709677419354839,0.16
ensemble:leiden,3,2,0.6,4.0,3.3333333333333335,0.020911137262980144,0.3333333333333333,13.666666666666666,4.0,5,55,36,1,62,0.8333333333333334,0.9821428571428571,0.12195121951219512,0.967741935483871,0.21276595744680848
ensemble:df_node_similarity,3,2,0.6,3.0,3.0,0.049256086349487305,0.3333333333333333,11.333333333333334,3.0,5,55,29,1,62,0.8333333333333334,0.9821428571428571,0.14705882352941177,0.967741935483871,0.25
ensemble-centralities:leiden,3,2,0.6,4.0,3.3333333333333335,0.012450377146402994,0.3333333333333333,11.333333333333334,4.0,5,55,29,1,62,0.8333333333333334,0.9821428571428571,0.14705882352941177,0.967741935483871,0.25
ensemble-centralities:df_node_similarity,3,2,0.6,3.0,3.0,0.032178004582722984,0.6666666666666666,10.0,3.0,4,54,26,2,62,0.6666666666666666,0.9642857142857143,0.13333333333333333,0.9354838709677419,0.2222222222222222
centrality-cm:betweenness:leiden,3,2,0.7,4.0,3.3333333333333335,0.007612864176432292,0.3333333333333333,8.0,4.0,5,55,19,1,62,0.8333333333333334,0.9821428571428571,0.20833333333333334,0.967741935483871,0.33333333333333337
centrality-cm:betweenness:df_node_similarity,3,2,0.7,3.0,3.0,0.02009280522664388,0.6666666666666666,7.333333333333333,3.0,4,54,18,2,62,0.6666666666666666,0.9642857142857143,0.18181818181818182,0.9354838709677419,0.28571428571428575
rumor:leiden,3,2,0.7,4.0,3.3333333333333335,0.011130730311075846,0.3333333333333333,13.666666666666666,4.0,5,55,36,1,62,0.8333333333333334,0.9821428571428571,0.12195121951219512,0.967741935483871,0.21276595744680848
rumor:df_node_similarity,3,2,0.7,3.0,3.0,0.017938693364461262,0.6666666666666666,11.666666666666666,3.0,4,54,31,2,62,0.6666666666666666,0.9642857142857143,0.11428571428571428,0.9354838709677419,0.19512195121951217
jordan:leiden,3,2,0.7,4.0,3.3333333333333335,0.006687084833780925,0.0,19.666666666666668,4.0,6,56,53,0,62,1.0,1.0,0.1016949152542373,1.0,0.18461538461538463
jordan:df_node_similarity,3,2,0.7,3.0,3.0,0.01928599675496419,0.0,19.333333333333332,3.0,6,56,52,0,62,1.0,1.0,0.10344827586206896,1.0,0.1875
netsleuth-cm:leiden,3,2,0.7,4.0,3.3333333333333335,0.011672417322794596,1.3333333333333333,8.0,4.0,3,53,21,3,62,0.5,0.9464285714285714,0.125,0.9032258064516129,0.2
netsleuth-cm:df_node_similarity,3,2,0.7,3.0,3.0,0.018273591995239258,1.6666666666666667,6.333333333333333,3.0,2,52,17,4,62,0.3333333333333333,0.9285714285714286,0.10526315789473684,0.8709677419354839,0.16
ensemble:leiden,3,2,0.7,4.0,3.3333333333333335,0.020009756088256836,0.3333333333333333,15.666666666666666,4.0,5,55,42,1,62,0.8333333333333334,0.9821428571428571,0.10638297872340426,0.967741935483871,0.18867924528301885
ensemble:df_node_similarity,3,2,0.7,3.0,3.0,0.04695010185241699,0.3333333333333333,12.666666666666666,3.0,5,55,33,1,62,0.8333333333333334,0.9821428571428571,0.13157894736842105,0.967741935483871,0.22727272727272727
ensemble-centralities:leiden,3,2,0.7,4.0,3.3333333333333335,0.012225945790608725,0.3333333333333333,12.666666666666666,4.0,5,55,33,1,62,0.8333333333333334,0.9821428571428571,0.13157894736842105,0.967741935483871,0.22727272727272727
ensemble-centralities:df_node_similarity,3,2,0.7,3.0,3.0,0.03177348772684733,0.3333333333333333,13.0,3.0,5,55,34,1,62,0.8333333333333334,0.9821428571428571,0.1282051282051282,0.967741935483871,0.2222222222222222
centrality-cm:betweenness:leiden,3,2,0.8,4.0,3.3333333333333335,0.006930192311604817,0.3333333333333333,10.0,4.0,5,55,25,1,62,0.8333333333333334,0.9821428571428571,0.16666666666666666,0.967741935483871,0.2777777777777778
centrality-cm:betweenness:df_node_similarity,3,2,0.8,3.0,3.0,0.016054312388102215,0.6666666666666666,8.666666666666666,3.0,4,54,22,2,62,0.6666666666666666,0.9642857142857143,0.15384615384615385,0.9354838709677419,0.25
rumor:leiden,3,2,0.8,4.0,3.3333333333333335,0.009796857833862305,0.0,16.333333333333332,4.0,6,56,43,0,62,1.0,1.0,0.12244897959183673,1.0,0.2181818181818182
rumor:df_node_similarity,3,2,0.8,3.0,3.0,0.01819920539855957,0.0,15.0,3.0,6,56,39,0,62,1.0,1.0,0.13333333333333333,1.0,0.23529411764705882
jordan:leiden,3,2,0.8,4.0,3.3333333333333335,0.006626447041829427,0.0,20.333333333333332,4.0,6,56,55,0,62,1.0,1.0,0.09836065573770492,1.0,0.1791044776119403
jordan:df_node_similarity,3,2,0.8,3.0,3.0,0.01707800229390462,0.0,20.0,3.0,6,56,54,0,62,1.0,1.0,0.1,1.0,0.18181818181818182
netsleuth-cm:leiden,3,2,0.8,4.0,3.3333333333333335,0.010222514470418295,1.3333333333333333,8.333333333333334,4.0,3,53,22,3,62,0.5,0.9464285714285714,0.12,0.9032258064516129,0.1935483870967742
netsleuth-cm:df_node_similarity,3,2,0.8,3.0,3.0,0.018850167592366535,1.3333333333333333,7.0,3.0,3,53,18,3,62,0.5,0.9464285714285714,0.14285714285714285,0.9032258064516129,0.22222222222222224
ensemble:leiden,3,2,0.8,4.0,3.3333333333333335,0.018911997477213543,0.3333333333333333,17.0,4.0,5,55,46,1,62,0.8333333333333334,0.9821428571428571,0.09803921568627451,0.967741935483871,0.17543859649122806
ensemble:df_node_similarity,3,2,0.8,3.0,3.0,0.04702599843343099,0.3333333333333333,15.666666666666666,3.0,5,55,42,1,62,0.8333333333333334,0.9821428571428571,0.10638297872340426,0.967741935483871,0.18867924528301885
ensemble-centralities:leiden,3,2,0.8,4.0,3.3333333333333335,0.012096881866455078,0.3333333333333333,16.333333333333332,4.0,5,55,44,1,62,0.8333333333333334,0.9821428571428571,0.10204081632653061,0.967741935483871,0.18181818181818182
ensemble-centralities:df_node_similarity,3,2,0.8,3.0,3.0,0.0324711004892985,0.3333333333333333,15.0,3.0,5,55,40,1,62,0.8333333333333334,0.9821428571428571,0.1111111111111111,0.967741935483871,0.19607843137254902
centrality-cm:betweenness:leiden,3,2,0.9,4.0,3.3333333333333335,0.007429917653401692,0.3333333333333333,12.0,4.0,5,55,31,1,62,0.8333333333333334,0.9821428571428571,0.1388888888888889,0.967741935483871,0.2380952380952381
centrality-cm:betweenness:df_node_similarity,3,2,0.9,3.0,3.0,0.01575438181559245,0.6666666666666666,10.666666666666666,3.0,4,54,28,2,62,0.6666666666666666,0.9642857142857143,0.125,0.9354838709677419,0.21052631578947367
rumor:leiden,3,2,0.9,4.0,3.3333333333333335,0.010338226954142252,0.0,19.666666666666668,4.0,6,56,53,0,62,1.0,1.0,0.1016949152542373,1.0,0.18461538461538463
rumor:df_node_similarity,3,2,0.9,3.0,3.0,0.020791927973429363,0.0,18.666666666666668,3.0,6,56,50,0,62,1.0,1.0,0.10714285714285714,1.0,0.19354838709677416
jordan:leiden,3,2,0.9,4.0,3.3333333333333335,0.006756305694580078,0.0,20.333333333333332,4.0,6,56,55,0,62,1.0,1.0,0.09836065573770492,1.0,0.1791044776119403
jordan:df_node_similarity,3,2,0.9,3.0,3.0,0.0197603702545166,0.0,20.0,3.0,6,56,54,0,62,1.0,1.0,0.1,1.0,0.18181818181818182
netsleuth-cm:leiden,3,2,0.9,4.0,3.3333333333333335,0.010100046793619791,1.0,10.333333333333334,4.0,4,54,27,2,62,0.6666666666666666,0.9642857142857143,0.12903225806451613,0.9354838709677419,0.2162162162162162
netsleuth-cm:df_node_similarity,3,2,0.9,3.0,3.0,0.021260579427083332,1.3333333333333333,7.666666666666667,3.0,3,53,20,3,62,0.5,0.9464285714285714,0.13043478260869565,0.9032258064516129,0.20689655172413793
ensemble:leiden,3,2,0.9,4.0,3.3333333333333335,0.02203845977783203,0.3333333333333333,18.0,4.0,5,55,49,1,62,0.8333333333333334,0.9821428571428571,0.09259259259259259,0.967741935483871,0.16666666666666666
ensemble:df_node_similarity,3,2,0.9,3.0,3.0,0.05312283833821615,0.3333333333333333,17.0,3.0,5,55,46,1,62,0.8333333333333334,0.9821428571428571,0.09803921568627451,0.967741935483871,0.17543859649122806
ensemble-centralities:leiden,3,2,0.9,4.0,3.3333333333333335,0.010705709457397461,0.0,20.333333333333332,4.0,6,56,55,0,62,1.0,1.0,0.09836065573770492,1.0,0.1791044776119403
ensemble-centralities:df_node_similarity,3,2,0.9,3.0,3.0,0.03930036226908366,0.0,20.333333333333332,3.0,6,56,55,0,62,1.0,1.0,0.09836065573770492,1.0,0.1791044776119403
centrality-cm:betweenness:leiden,3,4,0.0,1.0,4.333333333333333,0.008327484130859375,3.3333333333333335,4.333333333333333,6.0,5,63,8,7,82,0.4166666666666667,0.9,0.38461538461538464,0.8292682926829268,0.4
centrality-cm:betweenness:df_node_similarity,3,4,0.0,2.0,3.3333333333333335,0.020112355550130207,1.3333333333333333,3.3333333333333335,2.0,2,60,8,10,82,0.16666666666666666,0.8571428571428571,0.2,0.7560975609756098,0.1818181818181818
rumor:leiden,3,4,0.0,1.0,4.333333333333333,0.013037761052449545,2.6666666666666665,4.333333333333333,6.0,6,64,7,6,82,0.5,0.9142857142857143,0.46153846153846156,0.8536585365853658,0.48000000000000004
rumor:df_node_similarity,3,4,0.0,2.0,3.3333333333333335,0.023633797963460285,1.6666666666666667,3.3333333333333335,2.0,0,58,10,12,82,0.0,0.8285714285714286,0.0,0.7073170731707317,0
jordan:leiden,3,4,0.0,1.0,4.333333333333333,0.007332166035970052,4.666666666666667,4.333333333333333,6.0,2,60,11,10,82,0.16666666666666666,0.8571428571428571,0.15384615384615385,0.7560975609756098,0.16
