type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
netsleuth-cm:df_node_similarity,3,2,0.1,12.0,6.0,0.05571436882019043,1.6666666666666667,7.0,12.0,2,199,19,4,209,0.3333333333333333,0.9802955665024631,0.09523809523809523,0.9617224880382775,0.14814814814814814
ensemble:leiden,3,2,0.1,16.0,7.333333333333333,0.044889609018961586,1.6666666666666667,10.0,16.0,1,198,29,5,209,0.16666666666666666,0.9753694581280788,0.03333333333333333,0.9521531100478469,0.05555555555555555
ensemble:df_node_similarity,3,2,0.1,12.0,6.0,0.24285968144734701,1.3333333333333333,8.333333333333334,12.0,2,199,23,4,209,0.3333333333333333,0.9802955665024631,0.08,0.9617224880382775,0.12903225806451613
ensemble-centralities:leiden,3,2,0.1,16.0,7.333333333333333,0.02194523811340332,1.6666666666666667,26.0,16.0,1,198,77,5,209,0.16666666666666666,0.9753694581280788,0.01282051282051282,0.9521531100478469,0.023809523809523808
ensemble-centralities:df_node_similarity,3,2,0.1,12.0,6.0,0.15913097063700357,2.0,13.333333333333334,12.0,1,198,39,5,209,0.16666666666666666,0.9753694581280788,0.025,0.9521531100478469,0.04347826086956522
centrality-cm:betweenness:leiden,3,6,0.1,9.0,9.0,0.01877307891845703,5.0,38.0,13.0,3,234,111,15,267,0.16666666666666666,0.9397590361445783,0.02631578947368421,0.8876404494382022,0.045454545454545456
centrality-cm:betweenness:df_node_similarity,3,6,0.1,2.0,6.666666666666667,0.08608627319335938,7.0,17.333333333333332,6.0,0,231,52,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
rumor:leiden,3,6,0.1,9.0,9.0,0.026760260264078777,4.666666666666667,35.333333333333336,13.0,4,235,102,14,267,0.2222222222222222,0.9437751004016064,0.03773584905660377,0.8951310861423221,0.06451612903225806
rumor:df_node_similarity,3,6,0.1,2.0,6.666666666666667,0.09986511866251628,6.0,18.0,6.0,1,232,53,17,267,0.05555555555555555,0.9317269076305221,0.018518518518518517,0.8726591760299626,0.027777777777777776
jordan:leiden,3,6,0.1,9.0,9.0,0.01877315839131673,4.666666666666667,42.333333333333336,13.0,4,235,123,14,267,0.2222222222222222,0.9437751004016064,0.031496062992125984,0.8951310861423221,0.05517241379310345
