type,sources,avg_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
centrality-cm:betweenness:markov_clustering,12,9.333333333333334,8,252,32,28,316,0.2222222222222222,0.9,0.2,0.8227848101265823,0.2105263157894737
centrality-cm:betweenness:surprise_communities,12,11.333333333333334,3,247,33,33,316,0.08333333333333333,0.8821428571428571,0.08333333333333333,0.7911392405063291,0.08333333333333333
centrality-cm:betweenness:walktrap,12,0.0,0,244,28,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
centrality-cm:betweenness:spectral,12,0.0,1,245,5,35,316,0.027777777777777776,0.875,0.16666666666666666,0.7784810126582279,0.04761904761904762
unbiased-cm:betweenness:louvain,12,0.0,0,244,27,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
unbiased-cm:betweenness:leiden,12,0.0,2,246,25,34,316,0.05555555555555555,0.8785714285714286,0.07407407407407407,0.7848101265822784,0.06349206349206349
unbiased-cm:betweenness:label_propagation,12,0.0,3,247,21,33,316,0.08333333333333333,0.8821428571428571,0.125,0.7911392405063291,0.1
unbiased-cm:betweenness:greedy_modularity,12,0.0,2,246,17,34,316,0.05555555555555555,0.8785714285714286,0.10526315789473684,0.7848101265822784,0.07272727272727272
unbiased-cm:betweenness:eigenvector,12,0.0,3,247,21,33,316,0.08333333333333333,0.8821428571428571,0.125,0.7911392405063291,0.1
unbiased-cm:betweenness:infomap,12,0.0,4,248,25,32,316,0.1111111111111111,0.8857142857142857,0.13793103448275862,0.7974683544303798,0.12307692307692307
unbiased-cm:betweenness:markov_clustering,12,8.333333333333334,11,255,29,25,316,0.3055555555555556,0.9107142857142857,0.275,0.8417721518987342,0.2894736842105263
unbiased-cm:betweenness:surprise_communities,12,10.333333333333334,6,250,30,30,316,0.16666666666666666,0.8928571428571429,0.16666666666666666,0.810126582278481,0.16666666666666666
unbiased-cm:betweenness:walktrap,12,0.0,3,247,25,33,316,0.08333333333333333,0.8821428571428571,0.10714285714285714,0.7911392405063291,0.09375
unbiased-cm:betweenness:spectral,12,0.0,3,247,3,33,316,0.08333333333333333,0.8821428571428571,0.5,0.7911392405063291,0.14285714285714285
rumor:louvain,12,0.0,0,244,27,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
rumor:leiden,12,0.0,3,247,24,33,316,0.08333333333333333,0.8821428571428571,0.1111111111111111,0.7911392405063291,0.09523809523809525
rumor:label_propagation,12,0.0,2,246,22,34,316,0.05555555555555555,0.8785714285714286,0.08333333333333333,0.7848101265822784,0.06666666666666667
rumor:greedy_modularity,12,0.0,1,245,18,35,316,0.027777777777777776,0.875,0.05263157894736842,0.7784810126582279,0.03636363636363636
rumor:eigenvector,12,0.0,1,245,23,35,316,0.027777777777777776,0.875,0.041666666666666664,0.7784810126582279,0.03333333333333333
rumor:infomap,12,0.0,1,245,28,35,316,0.027777777777777776,0.875,0.034482758620689655,0.7784810126582279,0.030769230769230767
rumor:markov_clustering,12,11.666666666666666,5,249,35,31,316,0.1388888888888889,0.8892857142857142,0.125,0.8037974683544303,0.13157894736842105
rumor:surprise_communities,12,12.666666666666666,2,246,34,34,316,0.05555555555555555,0.8785714285714286,0.05555555555555555,0.7848101265822784,0.05555555555555555
rumor:walktrap,12,0.0,0,244,28,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
rumor:spectral,12,0.0,0,244,6,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
jordan:louvain,12,353.3333333333333,1,245,26,35,316,0.027777777777777776,0.875,0.037037037037037035,0.7784810126582279,0.031746031746031744
jordan:leiden,12,317.6666666666667,0,244,27,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
jordan:label_propagation,12,280.3333333333333,1,245,23,35,316,0.027777777777777776,0.875,0.041666666666666664,0.7784810126582279,0.03333333333333333
jordan:greedy_modularity,12,280.3333333333333,1,245,18,35,316,0.027777777777777776,0.875,0.05263157894736842,0.7784810126582279,0.03636363636363636
jordan:eigenvector,12,246.33333333333334,1,245,23,35,316,0.027777777777777776,0.875,0.041666666666666664,0.7784810126582279,0.03333333333333333
jordan:infomap,12,385.6666666666667,0,244,29,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
jordan:markov_clustering,12,14.333333333333334,2,246,37,34,316,0.05555555555555555,0.8785714285714286,0.05128205128205128,0.7848101265822784,0.05333333333333333
jordan:paris,12,0.0,3,247,0,33,316,0.08333333333333333,0.8821428571428571,1.0,0.7911392405063291,0.15384615384615385
jordan:surprise_communities,12,15.666666666666666,0,244,36,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
jordan:walktrap,12,423.0,0,244,28,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
jordan:spectral,12,34.0,2,246,4,34,316,0.05555555555555555,0.8785714285714286,0.3333333333333333,0.7848101265822784,0.09523809523809525
netsleuth:louvain,12,0.0,3,247,23,33,316,0.08333333333333333,0.8821428571428571,0.11538461538461539,0.7911392405063291,0.0967741935483871
netsleuth:leiden,12,0.0,3,247,24,33,316,0.08333333333333333,0.8821428571428571,0.1111111111111111,0.7911392405063291,0.09523809523809525
netsleuth:label_propagation,12,0.0,4,248,20,32,316,0.1111111111111111,0.8857142857142857,0.16666666666666666,0.7974683544303798,0.13333333333333333
netsleuth:greedy_modularity,12,0.0,0,244,19,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
netsleuth:eigenvector,12,0.0,4,248,20,32,316,0.1111111111111111,0.8857142857142857,0.16666666666666666,0.7974683544303798,0.13333333333333333
netsleuth:infomap,12,0.0,5,249,24,31,316,0.1388888888888889,0.8892857142857142,0.1724137931034483,0.8037974683544303,0.15384615384615385
netsleuth:markov_clustering,12,12.666666666666666,8,252,32,28,316,0.2222222222222222,0.9,0.2,0.8227848101265823,0.2105263157894737
netsleuth:surprise_communities,12,14.333333333333334,5,249,31,31,316,0.1388888888888889,0.8892857142857142,0.1388888888888889,0.8037974683544303,0.1388888888888889
netsleuth:walktrap,12,0.0,5,249,23,31,316,0.1388888888888889,0.8892857142857142,0.17857142857142858,0.8037974683544303,0.15625000000000003
netsleuth:spectral,12,0.0,0,244,6,36,316,0.0,0.8714285714285714,0.0,0.7721518987341772,0
