type,sources,avg_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
jordan:surprise_communities,404,0.0,46,9010,7,1166,11388,0.037953795379537955,0.8854166666666666,0.8679245283018868,0.7952230417983842,0.07272727272727272
jordan:walktrap,404,2535.0,42,9006,5,1170,11388,0.034653465346534656,0.8850235849056604,0.8936170212765957,0.7945205479452054,0.06671961874503575
netsleuth:louvain,404,0.0,1,8965,47,1211,11388,0.0008250825082508251,0.8809944968553459,0.020833333333333332,0.787319985950123,0.0015873015873015873
netsleuth:leiden,404,0.0,1,8965,49,1211,11388,0.0008250825082508251,0.8809944968553459,0.02,0.787319985950123,0.0015847860538827261
netsleuth:label_propagation,404,0.0,1,8965,97,1211,11388,0.0008250825082508251,0.8809944968553459,0.01020408163265306,0.787319985950123,0.0015267175572519086
netsleuth:greedy_modularity,404,0.0,2,8966,40,1210,11388,0.0016501650165016502,0.8810927672955975,0.047619047619047616,0.7874956094134177,0.003189792663476874
netsleuth:eigenvector,404,0.0,3,8967,49,1209,11388,0.0024752475247524753,0.8811910377358491,0.057692307692307696,0.7876712328767124,0.004746835443037975
netsleuth:infomap,404,0.0,2,8966,16,1210,11388,0.0016501650165016502,0.8810927672955975,0.1111111111111111,0.7874956094134177,0.0032520325203252032
netsleuth:markov_clustering,404,0.0,2,8966,28,1210,11388,0.0016501650165016502,0.8810927672955975,0.06666666666666667,0.7874956094134177,0.0032206119162640897
netsleuth:surprise_communities,404,0.0,25,8989,889,1187,11388,0.020627062706270627,0.8833529874213837,0.02735229759299781,0.7915349490691956,0.023518344308560677
netsleuth:walktrap,404,0.0,13,8977,181,1199,11388,0.010726072607260726,0.8821737421383647,0.06701030927835051,0.7894274675096593,0.01849217638691323
