type,experiment,sources,detected,normalized,per_community,infection_probability,time,nr_of_empty_communities,error_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
jordan:label_propagation,0-15,"0,33",19,"OrderedDict([(19, 1.0), (31, 0.9545454545454546), (8, 0.9090909090909091), (27, 0.6363636363636364), (7, 0.5), (30, 0.5), (11, 0.45454545454545453), (14, 0.45454545454545453), (15, 0.45454545454545453), (26, 0.45454545454545453), (2, 0.4090909090909091), (4, 0.36363636363636365), (10, 0.36363636363636365), (29, 0.36363636363636365), (0, 0.13636363636363635), (33, 0.0)])","{0: {0: 9, 33: 6, 2: 15, 4: 14, 7: 17, 8: 26, 10: 14, 11: 16, 14: 16, 15: 16, 19: 28, 26: 16, 27: 20, 29: 14, 30: 17, 31: 27}}",{},0.00040411949157714844,0,0,0,12,1,2,16,0.0,0.8571428571428571,0.0,0.75,0
jordan:infomap,0-15,"0,33",19,"OrderedDict([(19, 1.0), (31, 0.9545454545454546), (8, 0.9090909090909091), (27, 0.6363636363636364), (7, 0.5), (30, 0.5), (11, 0.45454545454545453), (14, 0.45454545454545453), (15, 0.45454545454545453), (26, 0.45454545454545453), (2, 0.4090909090909091), (4, 0.36363636363636365), (10, 0.36363636363636365), (29, 0.36363636363636365), (0, 0.13636363636363635), (33, 0.0)])","{0: {0: 9, 2: 15, 4: 14, 7: 17, 8: 26, 10: 14, 11: 16, 14: 16, 15: 16, 19: 28, 26: 16, 27: 20, 29: 14, 30: 17, 31: 27, 33: 6}}",{},0.0003993511199951172,0,0,0,12,1,2,16,0.0,0.8571428571428571,0.0,0.75,0
jordan:surprise_communities,0-15,"0,33","4,11,14,15,19,26,27,30","OrderedDict([(11, 1.0), (31, 1.0), (27, 1.0), (26, 1.0), (30, 1.0), (29, 0.8666666666666667), (7, 0.5), (0, 0.0), (2, 0.0), (33, 0.0), (4, 0.0), (10, 0.0), (8, 0.0), (14, 0.0), (19, 0.0), (15, 0.0)])","{0: {0: 6, 11: 16, 31: 16}, 1: {2: 4, 7: 7, 27: 10}, 2: {26: 16, 29: 14, 33: 1}, 3: {4: 2, 10: 2}, 4: {8: 2, 30: 3}, 5: {14: 0}, 6: {19: 0}, 7: {15: 0}}",{},0.0012633800506591797,6,2,0,12,8,2,16,0.0,0.8571428571428571,0.0,0.75,0
jordan:walktrap,0-15,"0,33","4,8,14","OrderedDict([(8, 1.0), (14, 1.0), (15, 1.0), (26, 1.0), (7, 0.9444444444444444), (11, 0.8888888888888888), (31, 0.8888888888888888), (29, 0.8666666666666667), (2, 0.8333333333333334), (19, 0.8333333333333334), (27, 0.5555555555555556), (0, 0.5), (30, 0.0), (33, 0.0), (4, 0.0), (10, 0.0)])","{0: {0: 9, 2: 15, 7: 17, 8: 18, 11: 16, 19: 15, 27: 10, 30: 0, 31: 16}, 1: {14: 16, 15: 16, 26: 16, 29: 14, 33: 1}, 2: {4: 2, 10: 2}}",{},0.0006606578826904297,1,2,0,12,3,2,16,0.0,0.8571428571428571,0.0,0.75,0
jordan:df_node_similarity,0-15,"0,33","8,19","OrderedDict([(19, 1.0), (8, 1.0), (7, 0.9444444444444444), (14, 0.9090909090909091), (15, 0.9090909090909091), (26, 0.9090909090909091), (27, 0.9090909090909091), (11, 0.8888888888888888), (31, 0.8181818181818182), (4, 0.7777777777777778), (10, 0.7777777777777778), (29, 0.7272727272727273), (2, 0.7222222222222222), (0, 0.3888888888888889), (33, 0.0), (30, 0.0)])","{0: {33: 6, 19: 17, 26: 16, 27: 16, 31: 15, 29: 14, 14: 16, 15: 16}, 1: {0: 7, 2: 13, 4: 14, 7: 17, 8: 18, 10: 14, 11: 16, 30: 0}}",{},0.0005402565002441406,0,2,0,12,2,2,16,0.0,0.8571428571428571,0.0,0.75,0
netsleuth-cm:leiden,0-15,"0,33","10,14,27","OrderedDict([(14, 1.0), (10, 1.0), (27, 1.0), (15, 0.8804165979928263), (2, 0.868347502412604), (11, 0.8571000143967269), (30, 0.5355139160982656), (31, 0.43036736731838204), (26, 0.4184669114292821), (19, 0.31146155816085114), (33, 0.20612574720994414), (0, 0.20233386691367597), (29, 0.19194992358553892), (8, 0.0), (4, 0.0), (7, 0.0)])","{0: {8: -0.37796447300922725, 14: 0.7071067811865476, 15: 0.577350269189626, 26: 0.07610194341477612, 29: -0.16968512868148342, 30: 0.20310628357080865, 33: -0.15430334996209194}, 1: {0: -0.18257418583505536, 4: -0.408248290463863, 10: 0.7071067811865474, 11: 0.5477225575051661, 19: -0.0608580619450184, 31: 0.07176413534752944}, 2: {2: 0.4082482904638628, 7: -0.7071067811865474, 27: 0.5773502691896256}}",{},0.0031669139862060547,1,2,0,12,3,2,16,0.0,0.8571428571428571,0.0,0.75,0
netsleuth-cm:eigenvector,0-15,"0,33","4,30","OrderedDict([(30, 1.0), (4, 1.0), (31, 0.6579674683992313), (33, 0.6579674683992313), (29, 0.5595014651392345), (15, 0.5577211704964504), (26, 0.44617693639716033), (11, 0.36362091698916615), (14, 0.3478041685271962), (8, 0.3333333333333337), (10, 0.3333333333333332), (0, 0.20734517566359087), (19, 0.16793673141739338), (2, 0.02472663340914949), (27, 0.0), (7, 0.0)])","{0: {14: -0.11785113019775799, 15: 0.1336306209562122, 19: -0.33333333333333337, 26: 1.7244941305825155e-17, 27: -0.5345224838248489, 29: 0.13576342396948576, 30: 0.663483150758308, 31: 0.25372625068984533, 33: 0.2537262506898453}, 1: {0: -0.15430334996209194, 2: -0.37796447300922725, 4: 0.8164965809277261, 7: -0.408248290463863, 8: 5.017626631986754e-16, 10: -1.2156699267481843e-16, 11: 0.03709456274932497}}",{},0.0014300346374511719,0,2,0,12,2,2,16,0.0,0.8571428571428571,0.0,0.75,0
netsleuth-cm:louvain,0-15,"0,33","4,15,27,30","OrderedDict([(15, 1.0), (4, 1.0), (27, 1.0), (30, 1.0), (2, 0.868347502412604), (11, 0.7524175198246205), (29, 0.4854140641562074), (31, 0.4126843770687855), (33, 0.3824968769874489), (26, 0.33122544059115017), (14, 0.2333194698302369), (0, 0.17506725063499481), (19, 0.0), (10, 0.0), (7, 0.0), (8, 0.0)])","{0: {14: -0.37796447300922725, 15: 0.7715167498104596, 19: -0.727779472783274, 26: -0.23117442087801743, 29: -4.3844638567841975e-17, 31: -0.10904334512059582, 33: -0.15430334996209194}, 1: {0: -0.28867513459481287, 4: 0.7071067811865475, 10: -0.5, 11: 0.40824829046386296}, 2: {2: 0.4082482904638628, 7: -0.7071067811865474, 27: 0.5773502691896256}, 3: {8: -0.7071067811865475, 30: 0.7071067811865475}}",{},0.0024585723876953125,2,2,0,12,4,2,16,0.0,0.8571428571428571,0.0,0.75,0
netsleuth-cm:greedy_modularity,0-15,"0,33","10,14,27","OrderedDict([(14, 1.0), (10, 1.0), (27, 1.0), (15, 0.8804165979928263), (2, 0.868347502412604), (11, 0.8571000143967269), (30, 0.5355139160982656), (31, 0.43036736731838204), (26, 0.4184669114292821), (19, 0.31146155816085114), (33, 0.20612574720994414), (0, 0.20233386691367597), (29, 0.19194992358553892), (8, 0.0), (4, 0.0), (7, 0.0)])","{0: {33: -0.15430334996209194, 14: 0.7071067811865476, 8: -0.37796447300922725, 26: 0.07610194341477612, 29: -0.16968512868148342, 30: 0.20310628357080865, 15: 0.577350269189626}, 1: {0: -0.18257418583505536, 19: -0.0608580619450184, 4: -0.408248290463863, 10: 0.7071067811865474, 11: 0.5477225575051661, 31: 0.07176413534752944}, 2: {2: 0.4082482904638628, 27: 0.5773502691896256, 7: -0.7071067811865474}}",{},0.0019099712371826172,1,2,0,12,3,2,16,0.0,0.8571428571428571,0.0,0.75,0
netsleuth-cm:label_propagation,0-15,"0,33",4,"OrderedDict([(4, 1.0), (14, 0.7264017931966044), (8, 0.7248820404514176), (11, 0.6988572076485546), (2, 0.6055014552636335), (33, 0.522589826355794), (30, 0.522589826355794), (29, 0.5225898263557939), (27, 0.5225898263557939), (26, 0.5225898263557939), (31, 0.5225898263557937), (10, 0.5200369112730912), (19, 0.4626124966375384), (15, 0.42364736135360637), (0, 0.3814011470421369), (7, 0.0)])","{0: {0: -0.17448605220035426, 33: 2.414234105672505e-16, 2: 0.10246517553642397, 4: 0.5900006777059329, 7: -0.645835318838279, 8: 0.2500000000000003, 10: -0.0031549843553246235, 11: 0.2178375748181777, 14: 0.2518781651483491, 15: -0.12227665983651913, 19: -0.07412214304242089, 26: 6.061697540280564e-17, 27: 8.452157712854215e-17, 29: 1.0895265165594635e-16, 30: 2.0380469358820236e-16, 31: -1.9441601544171208e-16}}",{},0.0009360313415527344,0,0,0,12,1,2,16,0.0,0.8571428571428571,0.0,0.75,0
netsleuth-cm:infomap,0-15,"0,33",4,"OrderedDict([(4, 1.0), (14, 0.7264017931966044), (8, 0.7248820404514176), (11, 0.6988572076485546), (2, 0.6055014552636335), (33, 0.522589826355794), (30, 0.522589826355794), (29, 0.5225898263557939), (27, 0.5225898263557939), (26, 0.5225898263557939), (31, 0.5225898263557937), (10, 0.5200369112730912), (19, 0.4626124966375384), (15, 0.42364736135360637), (0, 0.3814011470421369), (7, 0.0)])","{0: {0: -0.17448605220035426, 2: 0.10246517553642397, 4: 0.5900006777059329, 7: -0.645835318838279, 8: 0.2500000000000003, 10: -0.0031549843553246235, 11: 0.2178375748181777, 14: 0.2518781651483491, 15: -0.12227665983651913, 19: -0.07412214304242089, 26: 6.061697540280564e-17, 27: 8.452157712854215e-17, 29: 1.0895265165594635e-16, 30: 2.0380469358820236e-16, 31: -1.9441601544171208e-16, 33: 2.414234105672505e-16}}",{},0.0008947849273681641,0,0,0,12,1,2,16,0.0,0.8571428571428571,0.0,0.75,0
netsleuth-cm:surprise_communities,0-15,"0,33","4,11,14,15,19,27,30,33","OrderedDict([(11, 1.0), (27, 1.0), (33, 1.0), (4, 1.0), (30, 1.0), (0, 0.868347502412604), (2, 0.868347502412604), (26, 0.5754522327048266), (31, 0.0), (7, 0.0), (29, 0.0), (10, 0.0), (8, 0.0), (14, 0.0), (19, 0.0), (15, 0.0)])","{0: {0: 0.4082482904638628, 11: 0.5773502691896256, 31: -0.7071067811865474}, 1: {2: 0.4082482904638628, 7: -0.7071067811865474, 27: 0.5773502691896256}, 2: {26: -0.5773502691896256, 29: -0.806559132617443, 33: -0.40824829046386296}, 3: {4: 0.7071067811865475, 10: -0.7071067811865475}, 4: {8: -0.7071067811865475, 30: 0.7071067811865475}, 5: {14: 1.0}, 6: {19: 1.0}, 7: {15: 1.0}}",{},0.004200458526611328,6,1,1,13,7,1,16,0.5,0.9285714285714286,0.125,0.875,0.2
netsleuth-cm:walktrap,0-15,"0,33","4,19,26","OrderedDict([(19, 1.0), (26, 1.0), (4, 1.0), (0, 0.9239786005283732), (11, 0.8470908468523223), (31, 0.741212821126865), (30, 0.7412128211268648), (33, 0.6837722339831621), (27, 0.5942859757238329), (8, 0.4063004154145533), (14, 0.3675444679663241), (15, 0.2928932188134524), (2, 0.27778826254558436), (7, 0.0), (29, 0.0), (10, 0.0)])","{0: {0: 0.18190406036944803, 2: -0.4612395666021402, 7: -0.7377180903470456, 8: -0.33333333333333315, 11: 0.10537882335757771, 19: 0.2575670279344942, 27: -0.14623410270569032, 30: -1.2991752571968347e-16, 31: 6.011842581316368e-17}, 1: {14: -0.4472135954999579, 15: -0.5, 26: 0.0, 29: -0.7071067811865475, 33: -0.22360679774997896}, 2: {4: 0.7071067811865475, 10: -0.7071067811865475}}",{},0.0019168853759765625,1,2,0,12,3,2,16,0.0,0.8571428571428571,0.0,0.75,0
netsleuth-cm:df_node_similarity,0-15,"0,33","11,26","OrderedDict([(26, 1.0), (11, 1.0), (4, 0.6830127018922192), (8, 0.6491724627028026), (29, 0.4445636455017673), (33, 0.42215983610321606), (15, 0.4033504039118298), (2, 0.3845744377697093), (31, 0.3539991436147786), (7, 0.3257068406783093), (27, 0.28079946865379324), (0, 0.22946961682637199), (14, 0.17466724546279114), (10, 0.10780291802677712), (19, 0.0), (30, 0.0)])","{0: {33: 0.17798622428618135, 19: -0.3535533905932738, 26: 0.9055422632848376, 27: 2.06868019638552e-16, 31: 0.09216539260866728, 29: 0.20619476333021075, 14: -0.1336306209562122, 15: 0.15430334996209188}, 1: {0: -0.15230818954689238, 2: 0.020688759129687647, 4: 0.3535533905932738, 7: -0.04496951384207825, 8: 0.3158095081874951, 10: -0.28800975910398346, 11: 0.7071067811865477, 30: -0.4082482904638628}}",{},0.0014395713806152344,0,2,0,12,2,2,16,0.0,0.8571428571428571,0.0,0.75,0
ensembleRJN:leiden,0-15,"0,33","10,14,27",{},"{0: {8: 0.3210256410256411, 14: 0.6410256410256411, 15: 0.6011645070232499, 26: 0.4605146115020684, 29: 0.3337268976054361, 30: 0.5251713053660886, 33: 0.4020419157366481}, 1: {0: 0.40077795563789204, 4: 0.28750000000000003, 10: 0.6208333333333333, 11: 0.6190333381322423, 19: 0.4038205193869504, 31: 0.4767891224394607}, 2: {2: 0.6227825008042013, 7: 0.16666666666666666, 27: 0.6666666666666666}}",{},0.004385948181152344,1,2,0,12,3,2,16,0.0,0.8571428571428571,0.0,0.75,0
ensembleRJN:eigenvector,0-15,"0,33","4,30",{},"{0: {14: 0.4189650258727018, 15: 0.4889373598624531, 19: 0.3893122438057978, 26: 0.4585586695844585, 27: 0.30303030303030304, 29: 0.4357274518924226, 30: 0.6060606060606061, 31: 0.4920497621936832, 33: 0.5526558227997437}, 1: {0: 0.40244839188786363, 2: 0.2233937262878983, 4: 0.5587878787878787, 7: 0.31636363636363635, 8: 0.4577777777777779, 10: 0.3365656565656565, 11: 0.39393424505699476}}",{},0.003920078277587891,0,2,0,12,2,2,16,0.0,0.8571428571428571,0.0,0.75,0
ensembleRJN:louvain,0-15,"0,33","4,15,27,30",{},"{0: {14: 0.3833287121656345, 15: 0.6388888888888888, 19: 0.3333333333333333, 26: 0.42929736908593896, 29: 0.4251380213854025, 31: 0.4153392368007063, 33: 0.46083229232914963}, 1: {0: 0.39168908354499826, 4: 0.7055555555555556, 10: 0.37222222222222223, 11: 0.5841391732748735}, 2: {2: 0.6227825008042013, 7: 0.16666666666666666, 27: 0.6666666666666666}, 3: {8: 0.0, 30: 0.6666666666666666}}",{},0.004824399948120117,2,2,0,12,4,2,16,0.0,0.8571428571428571,0.0,0.75,0
ensembleRJN:greedy_modularity,0-15,"0,33","10,14,27",{},"{0: {33: 0.4020419157366481, 14: 0.6410256410256411, 8: 0.3210256410256411, 26: 0.4605146115020684, 29: 0.3337268976054361, 30: 0.5251713053660886, 15: 0.6011645070232499}, 1: {0: 0.40077795563789204, 19: 0.4038205193869504, 4: 0.28750000000000003, 10: 0.6208333333333333, 11: 0.6190333381322423, 31: 0.4767891224394607}, 2: {2: 0.6227825008042013, 27: 0.6666666666666666, 7: 0.16666666666666666}}",{},0.004251003265380859,1,2,0,12,3,2,16,0.0,0.8571428571428571,0.0,0.75,0
ensembleRJN:label_propagation,0-15,"0,33",8,{},"{0: {0: 0.33350780136514285, 33: 0.507529942118598, 2: 0.38417446627910046, 4: 0.4553664726078519, 7: 0.16843501326259946, 8: 0.7055771900773272, 10: 0.29537877636554893, 11: 0.38446755406466976, 14: 0.4051433354542495, 15: 0.3042251915065835, 19: 0.6915604873849266, 26: 0.33884804929877416, 27: 0.4287028783777411, 29: 0.30854501899574377, 30: 0.3724724708542302, 31: 0.6964014154728299}}",{},0.00453639030456543,0,0,0,12,1,2,16,0.0,0.8571428571428571,0.0,0.75,0
ensembleRJN:infomap,0-15,"0,33",8,{},"{0: {0: 0.33350780136514285, 2: 0.38417446627910046, 4: 0.4553664726078519, 7: 0.16843501326259946, 8: 0.7055771900773272, 10: 0.29537877636554893, 11: 0.38446755406466976, 14: 0.4051433354542495, 15: 0.3042251915065835, 19: 0.6915604873849266, 26: 0.33884804929877416, 27: 0.4287028783777411, 29: 0.30854501899574377, 30: 0.3724724708542302, 31: 0.6964014154728299, 33: 0.507529942118598}}",{},0.004430294036865234,0,0,0,12,1,2,16,0.0,0.8571428571428571,0.0,0.75,0
ensembleRJN:surprise_communities,0-15,"0,33","4,11,14,15,19,26,27,30",{},"{0: {0: 0.6227825008042013, 11: 0.6666666666666666, 31: 0.3333333333333333}, 1: {2: 0.6227825008042013, 7: 0.16666666666666666, 27: 0.6666666666666666}, 2: {26: 0.5251507442349422, 29: 0.2888888888888889, 33: 0.3333333333333333}, 3: {4: 0.3333333333333333, 10: 0.0}, 4: {8: 0.0, 30: 0.6666666666666666}, 5: {14: 0.0}, 6: {19: 0.0}, 7: {15: 0.0}}",{},0.0067708492279052734,6,2,0,12,8,2,16,0.0,0.8571428571428571,0.0,0.75,0
ensembleRJN:walktrap,0-15,"0,33","0,4,26",{},"{0: {0: 0.807992866842791, 2: 0.5282686021350779, 7: 0.35575048732943465, 8: 0.5915738226820441, 11: 0.6049757013874212, 19: 0.6374269005847953, 27: 0.38766647533874354, 30: 0.2470709403756216, 31: 0.5696830261456022}, 1: {14: 0.45584815598877465, 15: 0.43096440627115085, 26: 0.7037037037037037, 29: 0.3259259259259259, 33: 0.5612574113277207}, 2: {4: 0.3333333333333333, 10: 0.0}}",{},0.00453639030456543,1,1,1,13,2,1,16,0.5,0.9285714285714286,0.3333333333333333,0.875,0.4
ensembleRJN:df_node_similarity,0-15,"0,33","8,26",{},"{0: {33: 0.47405327870107206, 19: 0.3333333333333333, 26: 0.6456228956228957, 27: 0.39663012591490077, 31: 0.3907269872655323, 29: 0.39987138351742413, 14: 0.3612527181845668, 15: 0.4374804376675796}, 1: {0: 0.5394528352384202, 2: 0.4371140381791287, 4: 0.5256506986105377, 7: 0.4621043004281233, 8: 0.6709362754463889, 10: 0.3339141039887237, 11: 0.6599326599326599, 30: 0.0}}",{},0.003892660140991211,0,2,0,12,2,2,16,0.0,0.8571428571428571,0.0,0.75,0
ensemble-centralities:leiden,0-15,"0,33","0,2,33",{},"{0: {8: 0.09999999999999999, 14: 0.0, 15: 0.0, 26: 0.09999999999999999, 29: 0.09999999999999999, 30: 0.09999999999999999, 33: 1.0}, 1: {0: 1.0, 4: 0.125, 10: 0.125, 11: 0.0, 19: 0.0, 31: 0.0}, 2: {2: 1.0, 7: 0.0, 27: 0.0}}",{},0.0011420249938964844,1,0,2,14,1,0,16,1.0,1.0,0.6666666666666666,1.0,0.8
ensemble-centralities:eigenvector,0-15,"0,33","0,33",{},"{0: {14: 0.0, 15: 0.0, 19: 0.0, 26: 0.07142857142857142, 27: 0.0, 29: 0.07142857142857142, 30: 0.0, 31: 0.0, 33: 1.0}, 1: {0: 1.0, 2: 0.22173913043478263, 4: 0.09999999999999999, 7: 0.09999999999999999, 8: 0.09999999999999999, 10: 0.09999999999999999, 11: 0.0}}",{},0.0011906623840332031,0,0,2,14,0,0,16,1.0,1.0,1.0,1.0,1.0
ensemble-centralities:louvain,0-15,"0,33","0,2,8,33",{},"{0: {14: 0.0, 15: 0.0, 19: 0.0, 26: 0.09999999999999999, 29: 0.09999999999999999, 31: 0.0, 33: 1.0}, 1: {0: 1.0, 4: 0.24999999999999997, 10: 0.24999999999999997, 11: 0.0}, 2: {2: 1.0, 7: 0.0, 27: 0.0}, 3: {8: 0.0, 30: 0.0}}",{},0.001087188720703125,2,0,2,14,2,0,16,1.0,1.0,0.5,1.0,0.6666666666666666
ensemble-centralities:greedy_modularity,0-15,"0,33","0,2,33",{},"{0: {33: 1.0, 14: 0.0, 8: 0.09999999999999999, 26: 0.09999999999999999, 29: 0.09999999999999999, 30: 0.09999999999999999, 15: 0.0}, 1: {0: 1.0, 19: 0.0, 4: 0.125, 10: 0.125, 11: 0.0, 31: 0.0}, 2: {2: 1.0, 27: 0.0, 7: 0.0}}",{},0.0011112689971923828,1,0,2,14,1,0,16,1.0,1.0,0.6666666666666666,1.0,0.8
ensemble-centralities:label_propagation,0-15,"0,33",33,{},"{0: {0: 0.8616071428571428, 33: 1.0, 2: 0.26339285714285715, 4: 0.0625, 7: 0.0625, 8: 0.34077380952380953, 10: 0.0625, 11: 0.0, 14: 0.0, 15: 0.0, 19: 0.13095238095238093, 26: 0.0625, 27: 0.09375, 29: 0.0625, 30: 0.0625, 31: 0.13095238095238093}}",{},0.0015735626220703125,0,0,1,13,0,1,16,0.5,0.9285714285714286,1.0,0.875,0.6666666666666666
ensemble-centralities:infomap,0-15,"0,33",33,{},"{0: {0: 0.8616071428571428, 2: 0.26339285714285715, 4: 0.0625, 7: 0.0625, 8: 0.34077380952380953, 10: 0.0625, 11: 0.0, 14: 0.0, 15: 0.0, 19: 0.13095238095238093, 26: 0.0625, 27: 0.09375, 29: 0.0625, 30: 0.0625, 31: 0.13095238095238093, 33: 1.0}}",{},0.0015721321105957031,0,0,1,13,0,1,16,0.5,0.9285714285714286,1.0,0.875,0.6666666666666666
ensemble-centralities:surprise_communities,0-15,"0,33","0,2,8,10,14,15,19,33",{},"{0: {0: 1.0, 11: 0.0, 31: 0.0}, 1: {2: 1.0, 7: 0.0, 27: 0.0}, 2: {26: 0.0, 29: 0.0, 33: 0.0}, 3: {4: 0.0, 10: 0.0}, 4: {8: 0.0, 30: 0.0}, 5: {14: 0.0}, 6: {19: 0.0}, 7: {15: 0.0}}",{},0.0010800361633300781,6,0,2,14,6,0,16,1.0,1.0,0.25,1.0,0.4
ensemble-centralities:walktrap,0-15,"0,33","0,10,33",{},"{0: {0: 1.0, 2: 0.5105263157894737, 7: 0.1, 8: 0.3842105263157895, 11: 0.0, 19: 0.0, 27: 0.0, 30: 0.0, 31: 0.0}, 1: {14: 0.0, 15: 0.0, 26: 0.16666666666666666, 29: 0.16666666666666666, 33: 1.0}, 2: {4: 0.0, 10: 0.0}}",{},0.0011851787567138672,1,0,2,14,1,0,16,1.0,1.0,0.6666666666666666,1.0,0.8
ensemble-centralities:df_node_similarity,0-15,"0,33","0,33",{},"{0: {33: 1.0, 19: 0.0, 26: 0.08333333333333333, 27: 0.0, 31: 0.0, 29: 0.08333333333333333, 14: 0.0, 15: 0.0}, 1: {0: 1.0, 2: 0.23333333333333334, 4: 0.1, 7: 0.1, 8: 0.4, 10: 0.1, 11: 0.0, 30: 0.0}}",{},0.0012159347534179688,0,0,2,14,0,0,16,1.0,1.0,1.0,1.0,1.0
centrality-cm:betweenness:leiden,0-20,"0,33","0,2,32","OrderedDict([(0, 1.0), (32, 1.0), (2, 1.0), (29, 0.75), (4, 0.0), (10, 0.0), (11, 0.0), (19, 0.0), (21, 0.0), (8, 0.0), (26, 0.0), (30, 0.0), (27, 0.0), (3, 0.0), (7, 0.0)])","{0: {0: 0.9, 4: 0.0, 10: 0.0, 11: 0.0, 19: 0.0, 21: 0.0}, 1: {8: 0.0, 26: 0.0, 29: 0.5, 30: 0.0, 32: 0.6666666666666666}, 2: {2: 0.6666666666666666, 3: 0.0, 7: 0.0, 27: 0.0}}",{},0.003730297088623047,2,15,1,12,2,1,15,0.5,0.9230769230769231,0.3333333333333333,0.8666666666666667,0.4
centrality-cm:betweenness:eigenvector,0-20,"0,33","0,3,32","OrderedDict([(32, 1.0), (0, 1.0), (2, 0.5555555555555556), (29, 0.5555555555555556), (8, 0.11111111111111112), (26, 0.0), (27, 0.0), (30, 0.0), (4, 0.0), (10, 0.0), (11, 0.0), (19, 0.0), (21, 0.0), (3, 0.0), (7, 0.0)])","{0: {2: 0.3333333333333333, 8: 0.06666666666666667, 26: 0.0, 27: 0.0, 29: 0.3333333333333333, 30: 0.0, 32: 0.6}, 1: {0: 0.9, 4: 0.0, 10: 0.0, 11: 0.0, 19: 0.0, 21: 0.0}, 2: {3: 0.0, 7: 0.0}}",{},0.003445863723754883,2,15,1,12,2,1,15,0.5,0.9230769230769231,0.3333333333333333,0.8666666666666667,0.4
centrality-cm:betweenness:louvain,0-20,"0,33","0,2,32","OrderedDict([(0, 1.0), (32, 1.0), (2, 1.0), (29, 0.75), (4, 0.0), (10, 0.0), (11, 0.0), (19, 0.0), (21, 0.0), (8, 0.0), (26, 0.0), (30, 0.0), (27, 0.0), (3, 0.0), (7, 0.0)])","{0: {0: 0.9, 4: 0.0, 10: 0.0, 11: 0.0, 19: 0.0, 21: 0.0}, 1: {8: 0.0, 26: 0.0, 29: 0.5, 30: 0.0, 32: 0.6666666666666666}, 2: {2: 0.6666666666666666, 3: 0.0, 7: 0.0, 27: 0.0}}",{},0.0017974376678466797,2,15,1,12,2,1,15,0.5,0.9230769230769231,0.3333333333333333,0.8666666666666667,0.4
centrality-cm:betweenness:greedy_modularity,0-20,"0,33","0,2,32","OrderedDict([(0, 1.0), (32, 1.0), (2, 1.0), (29, 0.75), (4, 0.0), (10, 0.0), (11, 0.0), (19, 0.0), (21, 0.0), (8, 0.0), (26, 0.0), (30, 0.0), (3, 0.0), (27, 0.0), (7, 0.0)])","{0: {0: 0.9, 19: 0.0, 4: 0.0, 21: 0.0, 10: 0.0, 11: 0.0}, 1: {32: 0.6666666666666666, 8: 0.0, 26: 0.0, 29: 0.5, 30: 0.0}, 2: {27: 0.0, 2: 0.6666666666666666, 3: 0.0, 7: 0.0}}",{},0.001466989517211914,2,15,1,12,2,1,15,0.5,0.9230769230769231,0.3333333333333333,0.8666666666666667,0.4
centrality-cm:betweenness:label_propagation,0-20,"0,33","0,8,26","OrderedDict([(0, 1.0), (2, 0.27586206896551724), (3, 0.0), (4, 0.0), (7, 0.0), (10, 0.0), (11, 0.0), (19, 0.0), (21, 0.0), (27, 0.0), (8, 0.0), (32, 0.0), (30, 0.0), (26, 0.0), (29, 0.0)])","{0: {0: 0.8055555555555555, 2: 0.2222222222222222, 3: 0.0, 4: 0.0, 7: 0.0, 10: 0.0, 11: 0.0, 19: 0.0, 21: 0.0, 27: 0.0}, 1: {8: 0.0, 32: 0.0, 30: 0.0}, 2: {26: 0.0, 29: 0.0}}",{},0.0015115737915039062,2,15,1,12,2,1,15,0.5,0.9230769230769231,0.3333333333333333,0.8666666666666667,0.4
centrality-cm:betweenness:infomap,0-20,"0,33","0,2,32","OrderedDict([(0, 1.0), (32, 1.0), (2, 1.0), (29, 0.75), (4, 0.0), (10, 0.0), (11, 0.0), (19, 0.0), (21, 0.0), (8, 0.0), (26, 0.0), (30, 0.0), (27, 0.0), (3, 0.0), (7, 0.0)])","{0: {0: 0.9, 4: 0.0, 10: 0.0, 11: 0.0, 19: 0.0, 21: 0.0}, 1: {8: 0.0, 26: 0.0, 29: 0.5, 30: 0.0, 32: 0.6666666666666666}, 2: {2: 0.6666666666666666, 3: 0.0, 7: 0.0, 27: 0.0}}",{},0.0442957878112793,2,15,1,12,2,1,15,0.5,0.9230769230769231,0.3333333333333333,0.8666666666666667,0.4
centrality-cm:betweenness:surprise_communities,0-20,"0,33","0,8,10,11,19,21,26,27","OrderedDict([(0, 0.0), (2, 0.0), (3, 0.0), (7, 0.0), (8, 0.0), (32, 0.0), (30, 0.0), (10, 0.0), (4, 0.0), (26, 0.0), (29, 0.0), (21, 0.0), (27, 0.0), (19, 0.0), (11, 0.0)])","{0: {0: 0.0, 2: 0.0, 3: 0.0, 7: 0.0}, 1: {8: 0.0, 30: 0.0, 32: 0.0}, 2: {4: 0.0, 10: 0.0}, 3: {26: 0.0, 29: 0.0}, 4: {21: 0.0}, 5: {27: 0.0}, 6: {19: 0.0}, 7: {11: 0.0}}",{},0.0013551712036132812,7,15,1,12,7,1,15,0.5,0.9230769230769231,0.125,0.8666666666666667,0.2
