method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
infomap,0.1,0.9789372483580437,0.42983288406604797,0.5543415433806372,0.48421137087883,71,42945,96,906,"[8, 2, 7, 4, 6, 3, 4, 4, 5, 2, 8, 6, 4, 8, 2622, 3007, 2799, 2928, 3566, 2736, 3112, 3479, 3058, 3279, 3237, 3369, 2558, 3195, 6, 1, 20, 3, 4, 14, 3, 3, 0, 21, 0, 15, 6, 0, 23, 29, 23, 1, 33, 0, 1, 1, 365, 1, 373, 29, 1, 26]"
surprise_communities,0.1,0.8026877661471186,0.6232777204165861,0.031719747260381057,0.0603672922118559,271,35056,7987,704,"[15, 12, 16, 4, 19, 3, 5, 5, 82, 2, 72, 16, 3, 17, 2132, 2405, 2251, 2407, 2921, 2251, 2581, 2864, 2511, 2724, 2701, 2769, 1987, 2552, 496, 603, 568, 524, 649, 499, 534, 618, 547, 576, 536, 615, 579, 643, 16, 19, 14, 1, 20, 0, 0, 0, 288, 1, 309, 19, 0, 17]"
walktrap,0.1,0.8775414267742798,0.4969273415368744,0.02806601625599151,0.05313122780926004,139,38439,4604,836,"[10, 7, 11, 4, 10, 3, 4, 4, 30, 2, 32, 6, 3, 13, 2342, 2656, 2477, 2636, 3211, 2443, 2839, 3113, 2705, 2964, 2895, 3041, 2266, 2851, 286, 352, 342, 295, 359, 307, 276, 369, 353, 336, 342, 343, 300, 344, 21, 24, 19, 1, 29, 0, 1, 1, 340, 1, 349, 29, 0, 21]"
df_node_similarity,0.1,0.978252080346319,0.5244861738427948,0.5234810066039755,0.5239831081657421,77,42915,126,900,"[7, 6, 8, 4, 5, 3, 4, 3, 9, 2, 7, 6, 4, 9, 2616, 2991, 2810, 2928, 3566, 2725, 3111, 3477, 3058, 3283, 3237, 3376, 2542, 3195, 12, 17, 9, 3, 4, 25, 4, 5, 0, 17, 0, 8, 22, 0, 24, 25, 22, 1, 34, 0, 1, 2, 361, 1, 374, 29, 1, 25]"
leiden,0.15,0.9578669160985509,0.46998661632676786,0.08639614827069915,0.1459607880513288,99,41999,1044,876,"[9, 6, 9, 4, 7, 3, 4, 4, 14, 2, 18, 7, 3, 9, 2564, 2942, 2738, 2864, 3485, 2664, 3045, 3406, 2993, 3234, 3165, 3281, 2485, 3133, 64, 66, 81, 67, 85, 86, 70, 76, 65, 66, 72, 103, 81, 62, 22, 25, 21, 1, 32, 0, 1, 1, 356, 1, 363, 28, 0, 25]"
eigenvector,0.15,0.9624905173169631,0.4606010889916222,0.10459121654552819,0.17047234283928978,88,42218,825,887,"[9, 5, 8, 4, 4, 3, 4, 4, 15, 2, 10, 7, 3, 10, 2579, 2965, 2781, 2889, 3510, 2662, 3051, 3429, 3009, 3217, 3178, 3331, 2471, 3146, 49, 43, 38, 42, 60, 88, 64, 53, 49, 83, 59, 53, 95, 49, 22, 26, 22, 1, 35, 0, 1, 1, 355, 1, 371, 28, 0, 24]"
louvain,0.15,0.9571638679907883,0.4811414719698125,0.08872391420276868,0.1498204864315636,95,41981,1062,880,"[9, 6, 8, 4, 7, 3, 5, 4, 14, 2, 14, 7, 3, 9, 2572, 2943, 2723, 2853, 3484, 2648, 3050, 3405, 2987, 3234, 3196, 3282, 2472, 3132, 56, 65, 96, 78, 86, 102, 65, 77, 71, 66, 41, 102, 94, 63, 22, 25, 22, 1, 32, 0, 0, 1, 356, 1, 367, 28, 0, 25]"
greedy_modularity,0.15,0.9640787122075948,0.4259774615244058,0.09979155507991018,0.16170200971163165,81,42295,746,896,"[8, 4, 8, 4, 6, 3, 4, 4, 10, 2, 10, 6, 3, 9, 2579, 2968, 2750, 2881, 3506, 2674, 3069, 3435, 3019, 3255, 3187, 3336, 2497, 3139, 49, 40, 69, 50, 64, 76, 46, 47, 39, 45, 50, 48, 67, 56, 23, 27, 22, 1, 33, 0, 1, 1, 360, 1, 371, 29, 2, 25]"
label_propagation,0.15,0.9453083088508892,0.48365001930944945,0.07890467991986737,0.13567480644684307,138,41407,1636,837,"[8, 4, 11, 4, 12, 3, 4, 4, 31, 2, 36, 7, 3, 9, 2542, 2851, 2716, 2842, 3409, 2657, 3002, 3350, 2954, 3157, 3147, 3239, 2433, 3108, 86, 157, 103, 89, 161, 93, 113, 132, 104, 143, 90, 145, 133, 87, 23, 27, 19, 1, 27, 0, 1, 1, 339, 1, 345, 28, 0, 25]"
infomap,0.15,0.9792548071696253,0.42983288406604797,0.5674522841173083,0.48914725623827787,71,42959,82,906,"[8, 2, 7, 4, 6, 3, 4, 4, 5, 2, 8, 6, 4, 8, 2622, 3007, 2803, 2928, 3567, 2737, 3112, 3479, 3058, 3285, 3237, 3371, 2558, 3195, 6, 1, 16, 3, 3, 13, 3, 3, 0, 15, 0, 13, 6, 0, 23, 29, 23, 1, 33, 0, 1, 1, 365, 1, 373, 29, 1, 26]"
surprise_communities,0.15,0.8385128972723591,0.5958737259418365,0.0338568719460003,0.06407317828565212,230,36665,6378,745,"[13, 10, 15, 4, 17, 3, 5, 5, 66, 2, 57, 15, 3, 15, 2230, 2524, 2358, 2499, 3066, 2341, 2678, 2989, 2623, 2831, 2810, 2907, 2109, 2700, 398, 484, 461, 432, 504, 409, 437, 493, 435, 469, 427, 477, 457, 495, 18, 21, 15, 1, 22, 0, 0, 0, 304, 1, 324, 20, 0, 19]"
walktrap,0.15,0.8990290132163404,0.48805686462414377,0.032169376965381004,0.0603602202405783,125,39400,3643,850,"[9, 7, 10, 4, 10, 3, 4, 4, 26, 2, 25, 6, 3, 12, 2397, 2712, 2554, 2686, 3283, 2510, 2889, 3211, 2776, 3031, 2984, 3113, 2320, 2934, 231, 296, 265, 245, 287, 240, 226, 271, 282, 269, 253, 271, 246, 261, 22, 24, 20, 1, 29, 0, 1, 1, 344, 1, 356, 29, 0, 22]"
df_node_similarity,0.15,0.9786611685850304,0.5095937004149438,0.5373053415903708,0.5230827544732102,76,42933,108,901,"[7, 6, 7, 4, 5, 3, 4, 3, 9, 2, 7, 6, 4, 9, 2616, 2995, 2811, 2928, 3566, 2729, 3111, 3478, 3058, 3287, 3237, 3377, 2545, 3195, 12, 13, 8, 3, 4, 21, 4, 4, 0, 13, 0, 7, 19, 0, 24, 25, 23, 1, 34, 0, 1, 2, 361, 1, 374, 29, 1, 25]"
leiden,0.2,0.9623276829992997,0.4694186130028591,0.10241425785523806,0.16814409007996003,96,42198,845,879,"[9, 6, 9, 4, 7, 3, 4, 4, 13, 2, 16, 7, 3, 9, 2576, 2953, 2752, 2870, 3503, 2683, 3058, 3420, 3006, 3246, 3183, 3304, 2497, 3147, 52, 55, 67, 61, 67, 67, 57, 62, 52, 54, 54, 80, 69, 48, 22, 25, 21, 1, 32, 0, 1, 1, 357, 1, 365, 28, 0, 25]"
eigenvector,0.2,0.9657873715102695,0.45783960985219035,0.11813547639911041,0.1878105554054221,85,42360,683,890,"[9, 5, 7, 4, 4, 3, 4, 4, 14, 2, 9, 7, 3, 10, 2583, 2973, 2787, 2896, 3517, 2679, 3068, 3436, 3021, 3227, 3184, 3340, 2498, 3151, 45, 35, 32, 35, 53, 71, 47, 46, 37, 73, 53, 44, 68, 44, 22, 26, 23, 1, 35, 0, 1, 1, 356, 1, 372, 28, 0, 24]"
louvain,0.2,0.9617135724873721,0.4809539954043832,0.10701702559124719,0.17507756061598814,94,42181,862,881,"[9, 6, 8, 4, 7, 3, 5, 4, 14, 2, 13, 7, 3, 9, 2581, 2954, 2733, 2861, 3504, 2671, 3065, 3419, 3002, 3246, 3208, 3304, 2488, 3145, 47, 54, 86, 70, 66, 79, 50, 63, 56, 54, 29, 80, 78, 50, 22, 25, 22, 1, 32, 0, 0, 1, 356, 1, 368, 28, 0, 25]"
greedy_modularity,0.2,0.9670651423859885,0.4116917472386915,0.11639627493842522,0.1814825702878889,80,42427,614,897,"[8, 4, 8, 3, 6, 3, 4, 4, 10, 2, 10, 6, 3, 9, 2586, 2974, 2757, 2885, 3521, 2690, 3080, 3446, 3023, 3267, 3195, 3346, 2505, 3152, 42, 34, 62, 46, 49, 60, 35, 36, 35, 33, 42, 38, 59, 43, 23, 27, 22, 2, 33, 0, 1, 1, 360, 1, 371, 29, 2, 25]"
label_propagation,0.2,0.9497906120946247,0.4672344662334055,0.07019157553287016,0.12204813603894978,102,41639,1404,873,"[8, 4, 9, 4, 10, 3, 4, 4, 17, 2, 19, 7, 3, 8, 2548, 2874, 2732, 2855, 3447, 2670, 3023, 3372, 2964, 3177, 3159, 3257, 2448, 3113, 80, 134, 87, 76, 123, 80, 92, 110, 94, 123, 78, 127, 118, 82, 23, 27, 21, 1, 29, 0, 1, 1, 353, 1, 362, 28, 0, 26]"
infomap,0.2,0.9793752711321548,0.42983288406604797,0.5744756235827664,0.4917383696934042,71,42964,77,906,"[8, 2, 7, 4, 6, 3, 4, 4, 5, 2, 8, 6, 4, 8, 2622, 3007, 2805, 2928, 3567, 2737, 3112, 3479, 3058, 3286, 3237, 3372, 2559, 3195, 6, 1, 14, 3, 3, 13, 3, 3, 0, 14, 0, 12, 5, 0, 23, 29, 23, 1, 33, 0, 1, 1, 365, 1, 373, 29, 1, 26]"
surprise_communities,0.2,0.8619827880365464,0.5693262573844982,0.036238405835109004,0.06813962973992489,208,37708,5335,767,"[12, 9, 14, 4, 17, 3, 5, 4, 58, 2, 48, 14, 3, 15, 2305, 2595, 2440, 2557, 3144, 2406, 2751, 3082, 2694, 2917, 2864, 2993, 2185, 2775, 323, 413, 379, 374, 426, 344, 364, 400, 364, 383, 373, 391, 381, 420, 19, 22, 16, 1, 22, 0, 0, 1, 312, 1, 333, 21, 0, 19]"
walktrap,0.2,0.9112837487417746,0.47869419965703236,0.034978858104306725,0.06519390585962025,116,39944,3099,859,"[9, 7, 9, 4, 9, 3, 4, 4, 24, 2, 22, 6, 3, 10, 2436, 2754, 2592, 2715, 3320, 2549, 2934, 3263, 2817, 3071, 3021, 3152, 2353, 2967, 192, 254, 227, 216, 250, 201, 181, 219, 241, 229, 216, 232, 213, 228, 22, 24, 21, 1, 30, 0, 1, 1, 346, 1, 359, 29, 0, 24]"
df_node_similarity,0.2,0.9788697612650042,0.4941474842402905,0.5413477891156462,0.5166718863401102,74,42943,98,903,"[7, 5, 7, 4, 5, 3, 4, 3, 9, 2, 7, 5, 4, 9, 2617, 2995, 2811, 2928, 3566, 2732, 3111, 3478, 3058, 3290, 3237, 3377, 2548, 3195, 11, 13, 8, 3, 4, 18, 4, 4, 0, 10, 0, 7, 16, 0, 24, 26, 23, 1, 34, 0, 1, 2, 361, 1, 374, 30, 1, 25]"
leiden,0.25,0.9652640027604996,0.46435298639798933,0.11405039994278672,0.18312356069822877,92,42329,714,883,"[8, 6, 8, 4, 7, 3, 4, 4, 12, 2, 15, 7, 3, 9, 2581, 2961, 2760, 2875, 3510, 2695, 3063, 3432, 3017, 3260, 3189, 3315, 2514, 3157, 47, 47, 59, 56, 60, 55, 52, 50, 41, 40, 48, 69, 52, 38, 23, 25, 22, 1, 32, 0, 1, 1, 358, 1, 366, 28, 0, 25]"
eigenvector,0.25,0.9679289252606006,0.4530540952921386,0.12891672398121656,0.20071882581419484,81,42457,586,894,"[8, 5, 7, 4, 4, 3, 4, 4, 13, 2, 8, 7, 3, 9, 2589, 2976, 2791, 2898, 3527, 2689, 3080, 3442, 3029, 3240, 3190, 3343, 2508, 3155, 39, 32, 28, 33, 43, 61, 35, 40, 29, 60, 47, 41, 58, 40, 23, 26, 23, 1, 35, 0, 1, 1, 357, 1, 373, 28, 0, 25]"
louvain,0.25,0.9648900366548011,0.47569531860646325,0.12020315193631959,0.19191214438179494,89,42323,720,886,"[8, 6, 7, 4, 7, 3, 5, 4, 12, 2, 12, 7, 3, 9, 2586, 2962, 2749, 2867, 3511, 2681, 3071, 3431, 3014, 3260, 3214, 3315, 2505, 3157, 42, 46, 70, 64, 59, 69, 44, 51, 44, 40, 23, 69, 61, 38, 23, 25, 23, 1, 32, 0, 0, 1, 358, 1, 369, 28, 0, 25]"
greedy_modularity,0.25,0.9689503680961282,0.40643307044077154,0.12771292866127273,0.19435419461362632,75,42512,529,902,"[7, 4, 7, 3, 6, 3, 4, 4, 8, 2, 9, 6, 3, 9, 2593, 2981, 2766, 2888, 3526, 2698, 3084, 3452, 3033, 3269, 3196, 3350, 2514, 3162, 35, 27, 53, 43, 44, 52, 31, 30, 25, 31, 41, 34, 50, 33, 24, 27, 23, 2, 33, 0, 1, 1, 362, 1, 372, 29, 2, 25]"
