method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
greedy_modularity,0.1,0.8106085454124671,0.6898148148148148,0.550925925925926,0.6125967385295743,30,167,27,13,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 4, 2, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 3, 4, 12, 11, 13, 11, 8, 9, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 3, 0, 2, 3, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 1, 1, 0, 1, 0, 1, 1]"
label_propagation,0.1,0.7986710139896416,0.8148148148148149,0.5101851851851851,0.6274814297176281,36,158,36,7,"[2, 2, 2, 1, 0, 1, 2, 2, 1, 1, 3, 3, 3, 3, 3, 2, 3, 2, 15, 14, 10, 13, 13, 9, 5, 4, 3, 4, 11, 12, 10, 11, 7, 8, 3, 6, 1, 1, 4, 1, 1, 3, 2, 2, 3, 0, 3, 2, 3, 1, 3, 3, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0]"
infomap,0.1,0.8344783711205281,0.8101851851851851,0.5722222222222222,0.6707226315397782,36,163,31,7,"[2, 2, 2, 1, 0, 1, 2, 3, 1, 1, 4, 2, 2, 3, 3, 2, 3, 2, 14, 13, 10, 11, 12, 10, 7, 4, 6, 4, 12, 12, 11, 11, 8, 9, 3, 6, 2, 2, 4, 3, 2, 2, 0, 2, 0, 0, 2, 2, 2, 1, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0]"
surprise_communities,0.1,0.8196280435251025,0.4444444444444444,0.3898148148148148,0.4153409791589591,21,179,15,22,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 4, 3, 3, 3, 2, 1, 0, 0, 15, 14, 13, 14, 12, 10, 7, 6, 6, 4, 14, 12, 10, 11, 10, 9, 5, 7, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 3, 1, 0, 2, 0, 0, 1, 1, 1, 1, 0, 0, 3, 3, 1, 3, 0, 0, 0, 0, 2, 1, 3, 2]"
walktrap,0.1,0.8580226962579904,0.7175925925925924,0.6398148148148147,0.6764754181193471,32,174,20,11,"[2, 2, 2, 1, 0, 1, 1, 2, 1, 1, 4, 3, 2, 3, 3, 2, 2, 0, 14, 14, 12, 13, 12, 9, 7, 6, 6, 4, 12, 12, 12, 11, 9, 10, 5, 6, 2, 1, 2, 1, 2, 3, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1, 2]"
df_node_similarity,0.1,0.800826968964224,0.7523148148148149,0.6188492063492063,0.6790864096297725,30,164,30,13,"[2, 2, 2, 1, 0, 1, 0, 1, 1, 1, 4, 3, 2, 3, 3, 2, 1, 1, 14, 13, 13, 12, 12, 9, 6, 5, 6, 4, 12, 10, 11, 11, 8, 8, 4, 6, 2, 2, 1, 2, 2, 3, 1, 1, 0, 0, 2, 4, 2, 1, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 2, 0, 0, 1, 0, 1, 0, 2, 1]"
leiden,0.15,0.8471513462935032,0.6944444444444443,0.6296296296296297,0.6604506604506604,30,174,20,13,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 3, 3, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 6, 4, 13, 11, 12, 12, 10, 10, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1]"
eigenvector,0.15,0.8907929126066381,0.7314814814814814,0.7509259259259259,0.7410761792398269,32,180,14,11,"[2, 2, 2, 1, 0, 1, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2, 2, 1, 15, 14, 14, 11, 12, 11, 7, 6, 6, 4, 12, 12, 12, 12, 10, 10, 5, 7, 1, 1, 0, 3, 2, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]"
louvain,0.15,0.8502377660465896,0.6944444444444443,0.6435185185185186,0.6680123029603999,30,175,19,13,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 3, 3, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 6, 4, 14, 11, 12, 12, 10, 10, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 0, 0, 0, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1]"
greedy_modularity,0.15,0.8228457907379476,0.6481481481481481,0.5925925925925926,0.619126589275843,28,173,21,15,"[2, 2, 2, 1, 0, 1, 1, 0, 0, 1, 3, 2, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 3, 4, 13, 12, 13, 12, 10, 10, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 3, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 2, 2, 1, 1, 1, 0, 1, 0, 1, 1]"
label_propagation,0.15,0.809626208033071,0.7499999999999999,0.537037037037037,0.6258992805755396,33,166,28,10,"[2, 2, 2, 1, 0, 1, 1, 2, 0, 1, 3, 3, 3, 3, 3, 2, 2, 2, 15, 14, 12, 13, 13, 10, 5, 4, 3, 4, 11, 13, 10, 12, 9, 9, 3, 6, 1, 1, 2, 1, 1, 2, 2, 2, 3, 0, 3, 1, 3, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 1, 0, 0, 0, 1, 0, 1, 0]"
infomap,0.15,0.8465043852298755,0.7777777777777777,0.6175925925925925,0.6884907468849073,34,169,25,9,"[2, 2, 2, 1, 0, 1, 2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 2, 2, 14, 13, 12, 11, 12, 10, 7, 4, 6, 4, 12, 12, 12, 12, 10, 9, 3, 6, 2, 2, 2, 3, 2, 2, 0, 2, 0, 0, 2, 2, 1, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0]"
surprise_communities,0.15,0.8233317472288062,0.4444444444444444,0.4037037037037037,0.423095584667637,21,180,14,22,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 4, 3, 3, 3, 2, 1, 0, 0, 15, 14, 13, 14, 12, 10, 7, 6, 6, 4, 14, 12, 10, 12, 10, 9, 5, 7, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 3, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 0, 3, 3, 1, 3, 0, 0, 0, 0, 2, 1, 3, 2]"
walktrap,0.15,0.8730545779565387,0.7175925925925924,0.6796296296296296,0.6980953783472006,32,178,16,11,"[2, 2, 2, 1, 0, 1, 1, 2, 1, 1, 4, 3, 2, 3, 3, 2, 2, 0, 14, 14, 12, 13, 12, 10, 7, 6, 6, 4, 13, 12, 12, 12, 10, 10, 5, 6, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1, 2]"
df_node_similarity,0.15,0.8287599156471707,0.7337962962962963,0.6674603174603175,0.69905812264334,30,171,23,13,"[2, 2, 2, 1, 0, 1, 0, 1, 1, 1, 4, 3, 2, 3, 3, 2, 1, 1, 14, 13, 13, 12, 12, 9, 6, 5, 6, 4, 12, 10, 12, 12, 10, 11, 4, 6, 2, 2, 1, 2, 2, 3, 1, 1, 0, 0, 2, 4, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 2, 0, 0, 1, 0, 1, 0, 2, 1]"
leiden,0.2,0.8471513462935032,0.6944444444444443,0.6296296296296297,0.6604506604506604,30,174,20,13,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 3, 3, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 6, 4, 13, 11, 12, 12, 10, 10, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1]"
eigenvector,0.2,0.8907929126066381,0.7314814814814814,0.7509259259259259,0.7410761792398269,32,180,14,11,"[2, 2, 2, 1, 0, 1, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2, 2, 1, 15, 14, 14, 11, 12, 11, 7, 6, 6, 4, 12, 12, 12, 12, 10, 10, 5, 7, 1, 1, 0, 3, 2, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]"
louvain,0.2,0.8502377660465896,0.6944444444444443,0.6435185185185186,0.6680123029603999,30,175,19,13,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 3, 3, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 6, 4, 14, 11, 12, 12, 10, 10, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 0, 0, 0, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1]"
greedy_modularity,0.2,0.8228457907379476,0.6481481481481481,0.5925925925925926,0.619126589275843,28,173,21,15,"[2, 2, 2, 1, 0, 1, 1, 0, 0, 1, 3, 2, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 3, 4, 13, 12, 13, 12, 10, 10, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 3, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 2, 2, 1, 1, 1, 0, 1, 0, 1, 1]"
label_propagation,0.2,0.8317712697614659,0.7499999999999999,0.5787037037037037,0.6533101045296167,33,171,23,10,"[2, 2, 2, 1, 0, 1, 1, 2, 0, 1, 3, 3, 3, 3, 3, 2, 2, 2, 15, 14, 13, 13, 13, 10, 6, 4, 3, 4, 13, 13, 10, 12, 9, 9, 4, 6, 1, 1, 1, 1, 1, 2, 1, 2, 3, 0, 1, 1, 3, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 1, 0, 0, 0, 1, 0, 1, 0]"
infomap,0.2,0.8720267024188594,0.7777777777777777,0.6907407407407407,0.7316799775816168,34,175,19,9,"[2, 2, 2, 1, 0, 1, 2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 2, 2, 14, 13, 13, 11, 12, 10, 7, 4, 6, 4, 13, 12, 13, 12, 10, 11, 4, 6, 2, 2, 1, 3, 2, 2, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0]"
surprise_communities,0.2,0.8233317472288062,0.4444444444444444,0.4037037037037037,0.423095584667637,21,180,14,22,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 4, 3, 3, 3, 2, 1, 0, 0, 15, 14, 13, 14, 12, 10, 7, 6, 6, 4, 14, 12, 10, 12, 10, 9, 5, 7, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 3, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 0, 3, 3, 1, 3, 0, 0, 0, 0, 2, 1, 3, 2]"
walktrap,0.2,0.8730545779565387,0.7175925925925924,0.6796296296296296,0.6980953783472006,32,178,16,11,"[2, 2, 2, 1, 0, 1, 1, 2, 1, 1, 4, 3, 2, 3, 3, 2, 2, 0, 14, 14, 12, 13, 12, 10, 7, 6, 6, 4, 13, 12, 12, 12, 10, 10, 5, 6, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1, 2]"
df_node_similarity,0.2,0.8353185576224792,0.7337962962962963,0.6804232804232804,0.7061026325862878,30,173,21,13,"[2, 2, 2, 1, 0, 1, 0, 1, 1, 1, 4, 3, 2, 3, 3, 2, 1, 1, 14, 13, 13, 12, 12, 9, 6, 5, 6, 4, 13, 10, 13, 12, 10, 11, 4, 6, 2, 2, 1, 2, 2, 3, 1, 1, 0, 0, 1, 4, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 2, 0, 0, 1, 0, 1, 0, 2, 1]"
leiden,0.25,0.8471513462935032,0.6944444444444443,0.6296296296296297,0.6604506604506604,30,174,20,13,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 3, 3, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 6, 4, 13, 11, 12, 12, 10, 10, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1]"
eigenvector,0.25,0.8907929126066381,0.7314814814814814,0.7509259259259259,0.7410761792398269,32,180,14,11,"[2, 2, 2, 1, 0, 1, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2, 2, 1, 15, 14, 14, 11, 12, 11, 7, 6, 6, 4, 12, 12, 12, 12, 10, 10, 5, 7, 1, 1, 0, 3, 2, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]"
louvain,0.25,0.8502377660465896,0.6944444444444443,0.6435185185185186,0.6680123029603999,30,175,19,13,"[2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 3, 3, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 6, 4, 14, 11, 12, 12, 10, 10, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 0, 0, 0, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1]"
greedy_modularity,0.25,0.8228457907379476,0.6481481481481481,0.5925925925925926,0.619126589275843,28,173,21,15,"[2, 2, 2, 1, 0, 1, 1, 0, 0, 1, 3, 2, 2, 3, 3, 2, 2, 1, 14, 13, 13, 11, 12, 10, 7, 5, 3, 4, 13, 12, 13, 12, 10, 10, 5, 6, 2, 2, 1, 3, 2, 2, 0, 1, 3, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 2, 2, 1, 1, 1, 0, 1, 0, 1, 1]"
label_propagation,0.25,0.837558306798503,0.7314814814814814,0.5962962962962962,0.6570070768118188,32,173,21,11,"[2, 2, 2, 1, 0, 1, 1, 2, 0, 1, 3, 3, 2, 3, 3, 2, 2, 2, 15, 14, 13, 13, 13, 10, 6, 5, 3, 4, 14, 13, 10, 12, 9, 9, 4, 6, 1, 1, 1, 1, 1, 2, 1, 1, 3, 0, 0, 1, 3, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 1, 0, 1, 0, 1, 0, 1, 0]"
